name,release_date,rating,metacritic,playtime,genres
Super Mario World: Super Mario Advance 2,2001-12-14,4.14,92.0,0,"Platformer, Action"
Capcom vs. SNK 2,2001-09-13,4.46,,0,Fighting
James Bond 007: Agent Under Fire,2001-11-13,3.52,,0,Action
Burnout,2001-11-01,3.75,79.0,27,"Racing, Arcade"
Batman: Vengeance,2001-10-15,3.3,,0,"Shooter, Action"
The Simpsons: Road Rage,2001-11-24,3.62,,0,Racing
Rez,2001-11-22,4.5,84.0,0,"Shooter, Action"
Europa Universalis,2001-02-19,3.89,,1,Strategy
Operation Flashpoint: Cold War Crisis,2001-06-22,4.3,,0,"Shooter, Strategy, Action, Simulation"
Shadow Hearts,2001-12-12,4.62,73.0,0,"Adventure, RPG"
Atlantis 3: The New World,2001-10-12,0.0,,2,"Adventure, Puzzle"
The Sims: House Party,2001-03-27,4.06,,0,Strategy
The Settlers 4,2001-01-01,4.2,,0,Strategy
1nsane,2001-02-04,3.95,,1,"Racing, Arcade"
The Simpsons Wrestling,2001-03-22,3.43,32.0,0,"Fighting, Sports"
Star Wars Rogue Squadron II: Rogue Leader,2001-11-09,4.22,,0,"Shooter, Action"
Nancy Drew: Treasure in the Royal Tower,2001-08-01,3.79,,4,Adventure
IL-2 Sturmovik,2001-11-01,3.91,,0,Simulation
Digimon Rumble Arena,2001-12-06,4.26,,0,Fighting
Mega Man X6,2001-11-29,3.45,,17,Action
Independence War 2: Edge of Chaos,2001-06-28,0.0,83.0,1,"Shooter, Action, Simulation"
Phantasy Star Online,2001-01-29,4.05,89.0,0,"Shooter, Adventure, Action, RPG, Strategy, Massively Multiplayer"
Harvest Moon: Save the Homeland,2001-07-05,0.0,,0,"RPG, Simulation"
The Sims: Hot Date,2001-11-13,4.14,,0,Strategy
Mega Man Battle Network,2001-03-21,3.91,79.0,0,"Action, RPG"
Emperor: Battle for Dune,2001-06-12,4.41,,0,Strategy
Nancy Drew: The Final Scene,2001-11-01,3.65,,6,Adventure
SENGOKU III,2001-07-17,0.0,,1,Action
Throne of Darkness,2001-09-24,2.88,,1,"Action, RPG"
Crazy Taxi 2,2001-05-28,3.96,82.0,0,"Racing, Action"
The Italian Job,2001-10-05,3.88,64.0,0,"Racing, Arcade"
Rayman M,2001-11-30,4.0,,0,"Racing, Arcade"
Deadly Dozen,2001-10-30,3.12,56.0,1,"Strategy, Action"
Fear Effect 2: Retro Helix,2001-02-21,4.55,84.0,0,"Adventure, Action, Puzzle"
Parkan: Iron Strategy,2001-02-13,2.83,,0,"Strategy, Adventure, Action, Simulation"
Ace Combat 04: Shattered Skies,2001-10-01,4.21,,0,Simulation
Battle Realms,2001-01-01,4.11,82.0,15,Strategy
Mega Man Battle Network 2,2001-12-14,4.25,81.0,0,"Action, RPG"
Baldur's Gate: The Original Saga,2001-11-13,4.2,,0,RPG
Klonoa 2: Lunatea's Veil,2001-07-24,4.44,91.0,0,"Platformer, Adventure, Action"
Conquest: Frontier Wars,2001-08-17,0.0,80.0,1,Strategy
Tactics Ogre: The Knight of Lodis,2001-06-21,4.0,88.0,0,Strategy
X-Men: Mutant Academy 2,2001-09-17,3.62,,0,Fighting
Spyro: Season of Ice,2001-10-29,3.33,,0,
Jack Orlando: A Cinematic Adventure - Director's Cut,2001-10-13,0.0,,1,Adventure
S.W.I.N.E.,2001-01-01,3.67,,0,Strategy
LEGO Island 2: The Brickster's Revenge,2001-03-30,4.0,,0,Arcade
Operation Flashpoint: Red Hammer,2001-12-01,3.62,,0,"Shooter, Action, Simulation"
Scooby-Doo and the Cyber Chase,2001-10-01,3.5,,0,"Adventure, Action"
Creatures Village,2001-10-01,0.0,,0,"Casual, Educational, Simulation"
Mat Hoffman's Pro BMX,2001-05-14,3.83,,0,"Racing, Sports"
C-12: Final Resistance,2001-04-06,3.9,,0,
Flower Sun and Rain: Murder and Mystery in Paradise,2001-05-02,4.46,54.0,0,Adventure
Evil Twin: Cyprien's Chronicles,2001-10-04,3.75,,0,"Platformer, Arcade"
Schizm: Mysterious Journey,2001-10-16,0.0,,2,Adventure
Lego Racers 2 (2001),2001-09-04,3.31,,42,Racing
Gauntlet Dark Legacy,2001-05-01,4.2,,0,RPG
Abyss,2001-01-01,1.67,,0,"Adventure, Action, Arcade, Simulation, Indie, Massively Multiplayer"
Rayman Arena,2001-11-30,3.83,,0,"Racing, Action"
Silent Hunter II,2001-11-05,3.57,71.0,0,"Strategy, Simulation"
The Bouncer,2001-03-06,3.1,,0,"Action, Fighting"
Time Crisis II,2001-10-01,4.29,81.0,0,
Virtua Tennis 2,2001-10-24,4.0,,0,Sports
World's scariest police chases,2001-05-21,3.9,54.0,0,"Racing, Arcade, Action"
Illbleed,2001-03-29,4.0,61.0,0,Adventure
Harry Potter and the Sorcerer's Stone (PS1),2001-11-16,3.44,,0,"Platformer, Adventure, Action"
Heath: The Unchosen Path,2001-06-12,3.62,,0,RPG
SAIYUKI: Journey West,2001-08-13,3.71,73.0,0,"Strategy, RPG"
Pocket Tanks,2001-10-26,4.18,,0,"Strategy, Family"
F-Zero: Maximum Velocity,2001-03-21,3.14,86.0,0,"Racing, Arcade"
The King of Fighters 2001,2001-11-15,3.38,,0,"Arcade, Action, Fighting"
Star Wars: Galactic Battlegrounds,2001-11-01,3.5,,1,Strategy
Pool of Radiance: Ruins of Myth Drannor,2001-09-27,3.5,,3,RPG
Disney's Tarzan Untamed,2001-01-01,3.11,61.0,0,"Adventure, Action"
Stupid Invaders,2001-02-21,3.78,65.0,3,Adventure
Headhunter,2001-11-16,3.67,,0,
Barbie: Explorer,2001-09-04,3.08,,0,Action
NHL 2002,2001-09-01,3.25,,0,Sports
Moorhuhn 3,2001-10-01,3.57,,0,Arcade
Goofy's Fun House,2001-07-12,3.1,,0,Action
MechCommander 2,2001-07-01,3.85,,3,Strategy
Spider-Man: Mysterio's Menace,2001-02-07,3.92,,0,Action
Combat Mission: Beyond Overlord,2001-01-10,0.0,,12,Strategy
Fuzion Frenzy,2001-09-23,4.38,70.0,0,"Family, Sports"
Bloody Roar 3,2001-03-01,4.25,,5,Fighting
LEGO Creator: Harry Potter,2001-11-01,2.18,,0,
Klonoa: Empire of Dreams,2001-07-19,4.12,,2,"Platformer, Adventure, Action"
Mega Man Xtreme,2001-11-11,3.33,,0,"Platformer, Action"
LEGO Racers 2,2001-09-04,4.22,,0,"Racing, Arcade"
From Dusk Till Dawn,2001-08-01,0.0,,1,"Shooter, Action, Strategy, Simulation, Indie"
Bejeweled,2001-01-01,3.88,,0,
SpongeBob SquarePants: SuperSponge,2001-11-05,2.7,,0,"Platformer, Adventure"
Final Fantasy Chronicles,2001-06-29,0.0,,0,RPG
Moorhuhn: Winter Edition,2001-05-01,4.0,,0,Arcade
Hooligans: Storm over Europe,2001-01-01,3.56,,0,Strategy
Mega Man Xtreme 2,2001-07-19,0.0,,0,"Platformer, Action"
Star Trek: Away Team,2001-01-01,2.17,,42,Strategy
Ricochet Xtreme,2001-01-01,4.09,,0,Arcade
The Sting!,2001-06-01,4.0,,0,"Strategy, Adventure"
Shrek,2001-11-15,0.0,49.0,0,"Platformer, Action"
Championship Manager Season 01/02,2001-01-01,4.33,,0,"Strategy, Sports"
Cel Damage,2001-11-14,0.0,60.0,0,"Racing, Simulation, Fighting"
"Monsters, Inc.: Scare Island",2001-11-01,3.57,,0,Arcade
"Monsters, Inc. Scream Team",2001-10-30,3.5,,0,
Rayman Advance,2001-06-11,0.0,84.0,0,Platformer
Resident Evil Gaiden,2001-12-14,2.78,,0,
Star Trek: Deep Space Nine - The Fallen,2001-11-01,3.86,,0,"Shooter, Action"
Majesty: The Northern Expansion,2001-03-01,4.71,,25,Strategy
Project Gotham Racing,2001-11-14,0.0,,0,"Racing, Arcade"
Heroes Chronicles: The Final Chapters,2001-06-01,3.86,,0,Strategy
Tom Clancy's Rainbow Six: Rogue Spear - Black Thorn,2001-01-01,3.5,,0,"Shooter, Strategy, Action"
"Nations, The (Alien Nations 2)",2001-01-01,0.0,,0,Strategy
Woody Woodpecker,2001-11-01,3.29,,0,Arcade
Jackie Chan Adventures,2001-11-06,4.57,,0,Action
Myth 3: The Wolf Age,2001-10-01,0.0,,0,Strategy
NBA Street,2001-06-18,3.89,,0,Sports
Toki Tori (2001),2001-09-12,0.0,,0,Puzzle
Wave Race: Blue Storm,2001-09-14,0.0,80.0,0,Racing
Twisted Metal: Small Brawl,2001-11-26,3.44,51.0,0,"Racing, Action"
Planet of the Apes,2001-09-01,0.0,,0,"Shooter, Adventure, Action"
Dr. Mario 64,2001-04-08,0.0,,0,Puzzle
Zax: The Alien Hunter,2001-01-01,0.0,70.0,0,Arcade
Disney's Active Play: The Lion King 2: Simba's Pride,2001-01-01,4.3,,0,Arcade
Legends of Might and Magic,2001-06-21,0.0,,0,"Shooter, Action"
Backgammon,2001-01-01,0.0,,0,"Casual, Strategy, Simulation, Indie, Board Games"
Рандеву с незнакомкой 3: Курортный роман,2001-12-04,0.0,,0,Adventure
The Incredible Machine: Even More Contraptions,2001-08-01,0.0,,0,Puzzle
King's Field: The Ancient City,2001-10-01,4.2,60.0,0,RPG
The Powerpuff Girls: Chemical X-traction,2001-10-14,0.0,,0,Fighting
Dave Mirra Freestyle BMX 2,2001-05-10,0.0,,0,Sports
Asterix Mega Madness,2001-01-01,3.67,,0,Arcade
Kuru Kuru Kururin,2001-03-21,4.12,,0,"Action, Puzzle"
Microsoft Train Simulator,2001-07-01,3.62,,0,Simulation
Hugo: Black Diamond Fever,2001-01-01,0.0,,0,Arcade
Technomage: Return of Eternity,2001-01-01,3.67,,0,"Action, RPG"
Tribes 2,2001-01-01,0.0,,1,"Shooter, Action"
Carnivores: Ice Age,2001-02-03,0.0,64.0,0,"Shooter, Action, Simulation, Sports"
Mega Man 64 (2001),2001-01-10,3.38,59.0,0,"Adventure, Action"
Shogun: Total War - The Mongol Invasion,2001-08-17,0.0,,0,Strategy
Arabian Nights,2001-02-01,0.0,,1,"Card, Action, RPG"
Tetris Worlds,2001-01-01,0.0,,0,"Arcade, Puzzle"
Hugo: New Year,2001-01-01,4.0,,0,"Platformer, Arcade"
Patrician 2: Quest for Power,2001-01-01,0.0,,0,Strategy
SpyHunter,2001-09-24,0.0,,0,
Kirikou,2001-11-01,0.0,,0,Arcade
Serious Sam: Palm,2001-12-13,3.14,,0,"Shooter, Indie, Action"
Stunt GP,2001-01-01,4.43,,0,"Racing, Arcade"
Lufia: The Legend Returns (2001),2001-09-07,0.0,,0,RPG
Рандеву с незнакомкой 2,2001-10-05,0.0,,0,Adventure
Batman: Gotham City Racer,2001-04-19,0.0,,0,Racing
Star Wars: Obi-Wan,2001-12-19,2.5,,0,"Shooter, Action"
WWF SmackDown! Just Bring It,2001-11-19,3.67,76.0,0,"Action, Fighting"
Bomberman Tournament,2001-04-27,0.0,,0,"Action, RPG"
Extermination (2001),2001-03-08,0.0,,0,"Shooter, Action"
F1 2001,2001-10-01,0.0,,0,"Racing, Simulation, Sports"
Zeus: Poseidon Expansion,2001-07-01,0.0,,0,Strategy
Icewind Dale: Trials of the Luremaster,2001-03-01,0.0,,0,RPG
Kingdom Under Fire: War of Heroes,2001-01-01,0.0,,0,"Strategy, Action, RPG"
C.I.A. Operative: Solo Missions,2001-05-01,0.0,,0,"Shooter, Action"
Virtua Fighter 4,2001-01-02,0.0,,0,Fighting
Tintin Destination Adventure,2001-12-01,0.0,,0,"Arcade, Adventure, RPG"
WWII: Normandy,2001-02-02,0.0,,0,"Shooter, Action"
Need for Speed: Motor City Online,2001-10-31,0.0,,0,"Racing, Arcade"
WWII: Iwo Jima,2001-09-30,0.0,,0,"Shooter, Action"
Avernum 2,2001-01-01,0.0,,0,RPG
Fire Pro Wrestling (GBA),2001-06-10,0.0,,0,"Fighting, Sports"
The Simpsons: Cartoon Studio,2001-05-01,3.33,,0,Educational
Dragon Warrior Monsters 2,2001-03-09,0.0,,0,RPG
Tomb Raider: Curse of the Sword,2001-07-01,0.0,,0,
Disney's Atlantis: The Lost Empire - Trial by Fire,2001-05-17,0.0,,0,"Adventure, Action"
Sudden Strike Forever,2001-06-01,0.0,,0,Strategy
Lego Bionicle,2001-10-01,2.83,,0,
Power Rangers Time Force,2001-04-15,0.0,,0,Action
Hover Ace,2001-12-30,0.0,,1,"Racing, Arcade"
"Rage, The (2001)",2001-10-01,0.0,,0,"Arcade, Fighting"
Hoshigami: Ruining Blue Earth,2001-05-31,0.0,,0,
Madden NFL 2002,2001-08-01,0.0,,0,Sports
Dragon's Lair Remastered Edition,2001-10-01,0.0,,0,Arcade
Monster Rancher Advance,2001-12-07,0.0,,0,
Who Wants to Be a Millionaire? 2nd UK Edition,2001-09-01,0.0,,0,"Educational, Family"
Europe Racer,2001-05-01,0.0,,0,"Racing, Arcade"
Gorasul: The Legacy of the Dragon,2001-01-01,0.0,,0,"Arcade, RPG"
Patrician 1+2,2001-10-08,0.0,,0,Strategy
Frank Herbert's Dune,2001-11-01,0.0,48.0,0,"Adventure, Action"
Colobot,2001-08-01,0.0,,0,"Shooter, Strategy, Action"
MechWarrior 4: Black Knight,2001-01-01,0.0,,0,Simulation
Operation Flashpoint: Between the Lines,2001-12-01,0.0,,0,"Shooter, Strategy, Action, Simulation"
The Incredible Machine Mega Pack,2001-09-13,0.0,,0,"Strategy, Puzzle"
Merchant Prince 2,2001-05-01,0.0,,0,Strategy
Lucky Luke: Western Fever,2001-11-01,4.14,,0,Arcade
Jade Cocoon 2,2001-08-30,0.0,76.0,0,RPG
Monopoly Tycoon,2001-01-01,0.0,,0,"Strategy, Simulation"
Torrente: El Juego,2001-01-01,0.0,,0,"Shooter, Action"
Magic & Mayhem: The Art of Magic,2001-09-01,0.0,,0,Strategy
Safari Biathlon Racer,2001-04-01,0.0,,0,"Racing, Arcade"
ATV Offroad Fury,2001-02-06,0.0,,0,Racing
Rally Championship Xtreme,2001-10-01,0.0,,0,"Racing, Simulation"
Secret Service: In Harm's Way,2001-11-01,0.0,,0,"Shooter, Action"
Pokemon Trading Card Game 2,2001-03-28,0.0,,0,Card
Scooby-Doo! Jinx at the Sphinx,2001-10-30,0.0,,0,Adventure
Moto Racer 3,2001-01-01,0.0,,0,"Racing, Arcade"
Geneforge Saga,2001-12-11,0.0,,0,RPG
Gangsters 2: Vendetta,2001-01-01,0.0,,0,Strategy
4x4 EVO 2,2001-10-30,0.0,,0,Racing
Growlanser III: The Dual Darkness,2001-12-06,0.0,,0,
CT Special Forces,2001-01-02,0.0,71.0,0,"Platformer, Action"
Trainz,2001-01-01,0.0,,0,Simulation
Агент: Особое задание,2001-02-14,0.0,,0,Adventure
Dark Age of Camelot,2001-01-01,0.0,,30,"Massively Multiplayer, RPG"
America: No Peace Beyond the Line,2001-01-01,0.0,,0,Strategy
SpongeBob SquarePants: Operation Krabby Patty,2001-09-24,0.0,,0,Action
Confidential Mission,2001-05-14,3.83,70.0,0,"Shooter, Action"
Hoyle Board Games 5,2001-01-01,0.0,,0,Board Games
Heroes of Might and Magic: Quest for the Dragon Bone Staff,2001-04-18,0.0,,0,Strategy
Outbreak (2001),2001-01-01,0.0,,0,Arcade
Deer Avenger 4: The Redneck Strikes Back,2001-01-01,0.0,,0,"Shooter, Action"
Zone of the Enders: The Fist of Mars,2001-09-27,0.0,,0,Action
Monster Rancher 3,2001-03-22,0.0,,0,
Spider-Man 2: The Sinister Six,2001-05-30,0.0,,0,Action
Sid Meier's SimGolf,2001-10-01,0.0,,0,Strategy
Grouch,2001-01-01,0.0,,0,"Adventure, Action"
Age of Sail 2,2001-01-31,0.0,,0,Strategy
Championship Motocross 2001 Featuring Ricky Carmichael,2001-01-30,0.0,,0,Racing
Offroad,2001-01-01,0.0,,0,"Racing, Arcade"
NBA 2K2,2001-10-24,0.0,,0,Sports
Open Kart,2001-01-01,0.0,,1,"Racing, Arcade"
Ballistics,2001-10-01,0.0,71.0,0,"Racing, Arcade"
Batman: Chaos in Gotham,2001-04-16,0.0,,0,Action
"Monsters, Inc.",2001-10-19,0.0,,0,
Fate of the Dragon,2001-03-01,0.0,,0,Strategy
Necronomicon: The Dawning of Darkness (2001),2001-05-11,0.0,,0,Adventure
Who Wants to Be a Millionaire? Third Edition,2001-05-01,0.0,,0,
NASCAR Racing 4,2001-01-01,0.0,,0,"Racing, Simulation, Sports"
Rally Trophy,2001-11-01,0.0,,0,"Racing, Simulation"
Robot Wars: Arenas of Destruction,2001-12-01,0.0,,0,"Arcade, Fighting"
Pong Pong's Learning Adventure: The Lost World,2001-01-30,0.0,,0,"Educational, Adventure, Puzzle"
Vietnam 2: Special Assignment,2001-07-01,0.0,,0,"Shooter, Action"
Men in Black - The Series: Crashdown,2001-11-01,0.0,59.0,0,"Shooter, Action"
Akimbo: Kung-Fu Hero,2001-04-01,0.0,,0,Arcade
Cultures 1+2,2001-07-24,0.0,,0,Strategy
Moon Tycoon,2001-01-01,0.0,,1,"Strategy, Indie, Simulation"
Орда 2: Цитадель,2001-12-05,0.0,,0,Strategy
Inspector Gadget: Gadget's Crazy Maze,2001-06-08,0.0,,0,Puzzle
NBA Live 2002,2001-10-29,0.0,,0,Sports
Oddworld Adventures 2,2001-01-01,0.0,,0,"Platformer, Adventure"
The Mummy Returns,2001-10-03,2.83,44.0,0,"Shooter, Adventure, Action, Fighting"
eRacer,2001-01-01,0.0,,0,"Racing, Arcade"
The Earth Lords,2001-01-01,0.0,,0,RPG
DragonRiders: Chronicles of Pern,2001-07-01,0.0,,0,"Adventure, Action"
Adventure Pinball: Forgotten Island,2001-03-15,0.0,,0,Arcade
Z: Steel Soldiers,2001-06-01,0.0,,0,Strategy
Sakura Wars 3: Is Paris Burning?,2001-03-22,0.0,,0,
Outlive: Robotics Versus Genetics,2001-01-01,0.0,,0,Strategy
Hunter: The Reckoning,2001-05-21,0.0,70.0,0,Action
Need for Eat: Python Return,2001-01-01,0.0,,0,Arcade
Рандеву с незнакомкой. Запретная зона,2001-06-16,0.0,,0,Adventure
Sakura Wars 2,2001-03-01,0.0,,0,"Strategy, Adventure"
State of War,2001-01-01,0.0,,0,Strategy
New York Race,2001-11-16,0.0,,0,"Racing, Arcade"
Microsoft Flight Simulator 2002 Professional Edition,2001-10-01,0.0,,0,Simulation
Disney's Extremely Goofy Skateboarding,2001-01-01,0.0,,0,Arcade
VIP,2001-04-01,0.0,,0,Arcade
Armored Core 2: Another Age,2001-08-22,0.0,75.0,0,"Shooter, Action, Simulation"
Heist,2001-01-01,0.0,,0,"Strategy, Indie, Action"
Rune: Halls of Valhalla,2001-01-01,0.0,,0,"Adventure, Action"
Zoo Tycoon (2001),2001-11-14,0.0,,0,Simulation
