name,release_date,rating,metacritic,playtime,genres
Blocks by Google,2017-07-06,3.11,,1,
Blazing Beaks,2017-11-15,3.97,,4,"Indie, Action"
Crashday Redline Edition,2017-08-10,3.71,63.0,2,"Racing, Action"
Heaven Forest NIGHTS,2017-03-14,1.17,,4,"Adventure, Action"
Castle Clicker,2017-09-18,2.5,,1,"Casual, Indie"
High Hell,2017-10-23,3.59,,1,"Indie, Action"
PWND,2017-07-20,1.7,,1,Action
Startup Company,2017-08-10,3.45,,4,"Casual, Strategy, Indie, Simulation"
Danganronpa V3: Killing Harmony Demo Ver.,2017-08-25,3.5,,2,Adventure
Hungry Flame,2017-03-08,1.77,,4,"Casual, Indie, Action"
Company of Heroes: Eastern Front,2017-04-28,3.22,,1,"Strategy, Action"
Real Pool 3D - Poolians,2017-12-18,2.85,,1,"Casual, Simulation, Sports, Indie, Massively Multiplayer"
Dragonia,2017-05-29,2.39,,4,"Action, RPG"
UBERMOSH Vol.5,2017-05-25,2.82,,1,"Indie, Action"
The Franz Kafka Videogame,2017-04-06,3.34,65.0,3,"Indie, Adventure, Puzzle"
ANIMALITY,2017-02-02,2.15,,3,"Casual, Indie, Adventure"
Nuclear Contingency,2017-01-02,1.67,,3,"Indie, Adventure, Action"
Confess My Love,2017-05-27,2.97,,1,"Indie, Adventure, RPG"
Death Penalty: Beginning,2017-01-23,1.67,,1,"Indie, RPG"
Don't Make Love,2017-10-26,4.0,,1,Indie
STAR OCEAN - THE LAST HOPE - 4K & Full HD Remaster,2017-11-28,3.23,72.0,3,"Action, RPG"
Kreedz Climbing,2017-06-15,3.23,,1,"Racing, Indie, Sports"
Zombidle: REMONSTERED,2017-05-30,3.0,,3,"Casual, Strategy, Indie"
MINDNIGHT,2017-08-04,3.09,,1,"Casual, Strategy, Indie"
"Warhammer 40,000: Sanctus Reach",2017-01-18,2.5,68.0,3,Strategy
Oh...Sir! The Hollywood Roast,2017-05-31,3.04,42.0,2,"Indie, Adventure, Simulation"
Mainlining,2017-01-25,3.5,73.0,4,"Indie, Adventure, Simulation, Puzzle"
Football Manager 2018,2017-11-10,4.01,81.0,96,"Simulation, Sports"
Zup! Zero,2017-04-06,2.42,,3,"Casual, Indie"
Just Dance 2018,2017-09-18,3.83,,0,"Family, Action"
Zup! 5,2017-06-13,2.36,,2,"Casual, Indie, Puzzle"
Take On Mars,2017-02-09,3.1,70.0,3,Simulation
Suicide Guy,2017-07-14,2.93,,4,"Adventure, Action, Puzzle"
Desert Bus VR,2017-11-27,2.48,,1,"Casual, Simulation"
State of Anarchy: Master of Mayhem,2017-03-31,2.56,,4,"Casual, Shooter, Indie, Action"
DED,2017-03-03,2.32,,1,"Indie, Action"
Crab Dub,2017-01-19,2.33,,3,"Casual, Indie"
The Adventurer - Episode 1: Beginning of the End,2017-07-29,1.83,,3,"Casual, Indie, Adventure, RPG"
The Legend of Heroes: Trails of Cold Steel III,2017-09-28,4.11,83.0,9,RPG
NeverEnd,2017-02-16,2.1,44.0,3,"Indie, Adventure"
Accounting+,2017-12-19,4.04,74.0,2,"Adventure, Action, Casual, Simulation, Indie"
Cyberdimension Neptunia: 4 Goddesses Online,2017-10-24,3.58,,5,"Action, RPG"
Higurashi When They Cry Hou - Ch. 5 Meakashi,2017-04-28,4.39,,4,Adventure
Gloom,2017-04-13,2.64,,1,"Indie, Adventure, Action"
This Strange Realm Of Mine,2017-07-17,4.33,,3,"Indie, Shooter, Adventure, Action"
STANDBY,2017-01-06,2.89,,3,"Racing, Adventure, Action, Indie"
Wilmot's Warehouse,2017-10-03,4.05,,3,"Adventure, Puzzle, Casual, Simulation, Family, Indie"
Escape from Tarkov,2017-07-28,4.02,,0,Shooter
Fidel: Dungeon Rescue,2017-08-01,3.44,,1,"Indie, RPG, Puzzle"
A-Tech Cybernetic,2017-03-15,2.88,,1,"Indie, Action"
FreeStyle Football,2017-02-22,2.62,,2,"Casual, Indie, Action, Sports"
Star Wars: Droid Repair Bay,2017-12-06,3.0,,1,"Casual, Adventure"
Micro Machines World Series,2017-06-23,2.85,,3,"Racing, Action"
FEMINAZI: The Triggering,2017-02-20,1.69,,3,"Casual, Indie, Action, Simulation"
Rise of Insanity,2017-08-03,3.24,,3,"Adventure, Action, Casual, Simulation, Indie"
Black Survival,2017-11-22,3.45,,1,"Indie, Strategy, Adventure"
Anarchy Online,2017-02-22,2.92,72.0,1,"Adventure, Action, RPG, Strategy, Massively Multiplayer"
Death's Hangover,2017-01-20,2.86,,3,"Casual, Indie, Action"
Potion Explosion,2017-01-26,0.0,,1,"Casual, Strategy, Board Games, Puzzle"
StarCraft: Remastered,2017-08-14,4.35,85.0,1,Strategy
Steel Division: Normandy 44,2017-05-23,3.88,83.0,5,"Strategy, Action, Simulation"
Chicken Labyrinth Puzzles,2017-06-22,1.55,,3,"Casual, Indie"
Slayaway Camp: Butcher's Cut,2017-10-23,3.58,,0,"Casual, Strategy, Indie, Puzzle"
Crash Force,2017-01-20,2.43,,3,"Indie, Action, RPG"
Dies irae ~Amantes amentes~,2017-06-02,2.92,,1,Adventure
Vaporum,2017-09-27,3.44,,3,"Indie, Adventure, Action, RPG"
Sword Art Online: Hollow Realization Deluxe Edition,2017-10-27,3.75,62.0,3,"Casual, Adventure, Action, RPG"
Project Lucie,2017-12-14,0.0,,1,"Indie, Adventure"
Black Mirror (2017),2017-11-28,2.73,57.0,4,Adventure
Serious Sam VR: The First Encounter,2017-03-30,3.48,,1,"Indie, Action"
Luna Online: Reborn,2017-10-17,0.0,,3,"Casual, Massively Multiplayer, Adventure, RPG"
Pixel Worlds,2017-01-25,2.58,,1,"Massively Multiplayer, Adventure, Simulation, Indie"
EA SPORTS NHL 18,2017-09-15,3.34,76.0,0,Sports
Night of the Full Moon,2017-10-19,3.84,,1,"Adventure, RPG, Strategy, Card, Indie"
The Red Stare,2017-07-31,3.14,,1,"Indie, Adventure, Action"
Eador. Imperium,2017-01-26,3.0,,5,"Strategy, Indie, RPG"
The House of da Vinci,2017-06-22,3.87,,6,"Indie, Strategy, Adventure, Puzzle"
NBA 2K18: The Prelude,2017-09-08,2.45,,0,
Midas Gold Plus,2017-02-01,2.53,,1,"Casual, Indie, Adventure, RPG"
Citadel: Forged with Fire,2017-07-26,3.04,68.0,7,"Adventure, Action, RPG, Indie, Massively Multiplayer"
Galaxy Admirals,2017-01-17,2.33,,5,Strategy
Long Live Santa!,2017-12-18,1.96,,1,"Indie, Action"
The Wild Eternal,2017-04-13,0.0,,1,Adventure
Krosmaga,2017-02-22,3.2,,1,"Casual, Card, Strategy, Massively Multiplayer"
Prologue (2017),2017-10-27,2.29,,1,"Casual, Strategy, Indie"
Diluvion,2017-02-01,3.0,66.0,4,"Indie, Adventure, Action, RPG"
Codex of Victory,2017-03-16,3.0,,4,"Indie, Strategy, Adventure"
Call of War,2017-09-15,2.47,,1,"Strategy, Massively Multiplayer, Simulation"
Eternal Hour: Golden Hour,2017-11-27,2.94,,1,"Casual, Indie, Adventure"
Hive Jump,2017-01-18,2.4,,6,"Indie, Action"
Toukiden 2,2017-03-21,3.4,73.0,9,Action
ICY: Frostbite Edition,2017-08-11,3.62,,4,RPG
Deformers Open Beta,2017-04-01,1.9,,1,Action
Blaite,2017-01-02,1.75,,3,"Casual, Indie, Adventure, Action"
Deadbeat Heroes,2017-10-10,0.0,,5,Action
Quest Hunter,2017-07-31,3.25,,3,"Indie, Adventure, Action, RPG"
Einar,2017-07-20,3.2,,1,"Casual, Strategy, Indie, Action"
Ravenfield,2017-05-18,3.75,,5,"Indie, Action"
Kimmy,2017-04-18,2.17,,2,Indie
Perception,2017-05-30,3.26,56.0,2,"Indie, Adventure"
Guilty Gear Xrd REV 2,2017-05-26,3.86,,0,Fighting
Holyday City: Reloaded,2017-12-15,1.96,,2,"Casual, Strategy, Indie, Simulation"
LEAVES - The Journey,2017-03-07,3.0,,4,"Indie, Adventure"
Serious Sam 3 VR: BFE,2017-11-09,3.0,,1,"Indie, Action"
MagiCat,2017-08-22,2.88,,3,"Indie, Adventure, Action"
Fluffy Creatures VS The World,2017-04-09,2.14,,3,"Casual, Indie, Adventure, Action"
Fable Fortune,2017-07-24,2.93,,1,Strategy
Football Manager Touch 2018,2017-11-10,2.84,,1,"Simulation, Sports"
Zup! 6,2017-09-14,2.36,,3,"Casual, Indie, Puzzle"
Offensive Combat: Redux!,2017-08-18,2.83,,4,Action
The Lion’s Song,2017-07-12,3.84,,1,Adventure
Out of the Park Baseball 18,2017-03-24,4.07,86.0,4,"Strategy, Indie, Simulation, Sports"
Animal Super Squad,2017-11-02,2.65,,3,"Adventure, Action, Simulation, Family, Indie"
Copoka,2017-02-15,3.25,,3,"Casual, Indie"
LEAVES - The Return,2017-03-14,3.14,,4,"Indie, Adventure"
BattleRush,2017-11-28,2.94,,1,"Massively Multiplayer, Adventure, Action, Indie"
Children of Zodiarcs,2017-07-17,3.28,81.0,3,"Strategy, Indie, RPG"
PIGMENTUM,2017-01-23,2.0,,3,"Casual, Indie"
"Sorry, James",2017-11-10,3.2,,3,"Casual, Indie"
Belko VR: An Escape Room Experiment,2017-03-02,3.43,,1,"Casual, Strategy, Indie, Action"
One Eyed Kutkh,2017-03-30,3.0,,1,"Indie, Adventure"
Statik,2017-04-24,4.12,,0,"Adventure, Action, Puzzle, Casual, Strategy, Indie"
Project RPG,2017-01-10,2.0,,3,"Adventure, Action, RPG"
All You Can Eat,2017-07-13,3.0,,1,"Casual, Indie, Adventure"
Flow:The Sliding,2017-07-16,3.0,,1,"Casual, Indie"
The Land of Pain,2017-09-13,2.31,,4,"Indie, Adventure"
Spider-Man: Homecoming - Virtual Reality Experience,2017-06-30,2.52,,1,"Adventure, Action"
Another Lost Phone: Laura's Story,2017-09-20,3.76,,2,"Casual, Indie, Adventure, Puzzle"
Cloud Pirates,2017-03-01,2.35,,1,"Strategy, Massively Multiplayer, Action"
Absoloot,2017-03-15,1.83,,3,"Indie, Adventure, Action"
UnnyWorld,2017-07-26,2.57,,1,"Action, RPG, Strategy, Indie, Massively Multiplayer"
Tanki X,2017-04-20,2.33,,1,"Massively Multiplayer, Action"
Alchemy Garden,2017-04-02,0.0,,2,"Indie, Simulation"
ARMS,2017-06-15,3.67,77.0,0,Fighting
Kindergarten,2017-06-15,3.72,,3,"Indie, Adventure"
"Creature Clicker - Capture, Train, Ascend!",2017-04-28,2.0,,4,"Casual, Indie, Action"
家有大貓 Nekojishi,2017-11-12,3.58,,1,
Fire Emblem Echoes: Shadows of Valentia,2017-05-19,4.34,81.0,0,"Strategy, RPG"
Serious Sam VR: The Second Encounter,2017-04-04,3.17,,1,"Indie, Action"
BATTLECREW Space Pirates,2017-01-31,2.0,,1,"Indie, Action"
Metal Waltz: Anime tank girls,2017-05-02,3.32,,1,"Strategy, Adventure, RPG, Simulation"
Unforgiving - A Northern Hymn,2017-11-25,3.14,,3,"Indie, Adventure, Action"
Insidia,2017-09-07,2.0,,1,"Strategy, Indie"
Strikey Sisters,2017-06-01,2.82,,3,"Indie, Adventure, Action"
A Trip to Yugoslavia: Director's Cut,2017-02-22,2.89,,3,"Casual, Indie, Adventure, Action"
b,2017-06-26,2.23,,1,"Casual, Indie"
ASTA Online,2017-04-26,1.5,,1,"Adventure, Action, RPG, Strategy, Massively Multiplayer"
Troubleshooter,2017-12-30,3.41,,4,"Strategy, Indie, RPG"
Galactic Junk League,2017-01-17,2.78,,1,"Action, RPG, Casual, Indie, Massively Multiplayer"
PLANETS OF WAR,2017-06-30,1.75,,1,"Indie, Adventure, Action"
Next Day: Survival,2017-07-20,2.45,,2,"Indie, Action, RPG"
Batman: The Enemy Within - Episode 1,2017-08-08,3.98,,0,Adventure
Zup! 7,2017-12-12,2.57,,3,"Casual, Indie, Puzzle"
Valkyria: Revolution,2017-06-27,2.76,55.0,0,"Strategy, RPG"
1982,2017-06-28,2.36,,1,"Casual, Indie, Action"
Gangs of Space,2017-08-10,2.33,,1,"Indie, Massively Multiplayer, Action, RPG"
Midair,2017-08-25,2.73,,1,"Indie, Massively Multiplayer, Action"
Dark Souls III: The Ringed City,2017-03-28,4.59,83.0,0,"Action, RPG"
The Last Hope: Trump vs Mafia,2017-01-20,0.0,,3,"Indie, Adventure, Action"
The Fidelio Incident,2017-05-23,3.17,69.0,3,"Indie, Adventure"
Banyu Lintar Angin - Little Storm,2017-12-22,0.0,,1,"Casual, Indie"
Sea Salt,2017-06-11,3.2,,2,"Indie, Strategy, Adventure, Action"
Golf Story,2017-09-28,4.1,78.0,0,"RPG, Sports"
Yono and the Celestial Elephants,2017-10-10,0.0,,6,"Indie, Adventure, Puzzle"
Rise of One,2017-08-26,0.0,,1,"Strategy, Indie, Action"
rooMaze,2017-03-03,0.0,,3,"Indie, Adventure, Action, RPG"
Shovel Knight: Specter of Torment,2017-03-03,4.56,,4,"Indie, Platformer, Adventure, Action"
Mindshow,2017-08-30,2.0,,1,"Casual, Simulation"
Synergy ( Ske),2017-07-17,2.17,,3,Platformer
WayOut 2: Hex,2017-02-10,0.0,,3,"Casual, Indie"
Narcosis,2017-03-28,3.39,72.0,3,"Indie, Adventure, Action"
Fall of Light,2017-09-28,2.62,,2,"Indie, Adventure, Action, RPG"
Dungetris,2017-01-25,1.91,,3,"Indie, Adventure, RPG"
Drop Hunt - Adventure Puzzle,2017-02-23,1.88,,3,"Indie, Adventure, Puzzle"
Pizza Connection 2,2017-04-05,3.22,,1,"Strategy, Simulation"
Shadows 2: Perfidia,2017-03-24,1.86,,4,"Indie, Adventure"
Invisigun Heroes,2017-02-08,3.87,,2,"Casual, Strategy, Indie, Action"
Strikers Edge,2017-01-30,3.0,,1,"Indie, Action"
Decksplash Free Week,2017-11-02,2.58,,1,"Indie, Action, Sports"
Totemori,2017-02-10,3.0,,1,"Casual, Indie"
Jack's Gang,2017-04-12,1.8,,3,"Indie, Action"
Crystal City,2017-06-09,2.88,,4,"Casual, Indie, Adventure"
Minimalism,2017-02-08,2.23,,4,"Casual, Indie, Adventure, Action"
Ninja Stealth 2,2017-01-30,2.2,,4,"Indie, RPG"
Red Death,2017-03-23,3.43,,3,"Indie, Action"
Spaceship Looter,2017-04-03,3.17,,4,"Indie, Adventure, Action, RPG"
Shuyan Saga,2017-08-08,0.0,,4,"Adventure, Action, RPG, Casual, Indie"
Cosmic Express,2017-03-13,3.75,,2,"Indie, Puzzle"
The Spirit Underneath,2017-01-02,0.0,,3,"Indie, Adventure"
Antihero,2017-07-09,3.11,81.0,2,"Strategy, Indie"
Naruto Shippuden Ultimate Ninja Storm Trilogy,2017-08-25,3.73,,0,"Action, Fighting"
Fire Pro Wrestling World,2017-07-10,4.17,79.0,2,"Simulation, Sports"
Asura,2017-04-13,3.3,,4,"Adventure, Action, RPG, Indie, Massively Multiplayer"
Knights of Valour,2017-11-28,2.52,,0,Arcade
SENRAN KAGURA Peach Beach Splash,2017-12-31,3.78,,4,Action
Galaxy of Pen & Paper,2017-07-27,3.85,,3,"Indie, RPG"
"Bury me, my Love",2017-10-25,3.52,,3,"Indie, Adventure, Simulation"
XXZ,2017-08-29,2.43,,1,"Casual, Indie"
Google Spotlight Stories: Pearl,2017-10-19,3.78,,1,Adventure
Hidden & Dangerous: Action Pack,2017-12-20,3.57,74.0,1,"Strategy, Action"
Dark Elf,2017-08-03,3.21,,4,"Indie, Adventure, RPG"
InfiniPicross,2017-03-06,2.33,,4,"Casual, Indie"
The Bard's Tale: Remastered and Resnarkled,2017-08-17,3.17,,0,RPG
Jump Stars,2017-06-06,2.14,,1,"Indie, Action"
Transport Defender,2017-09-11,2.33,,4,"Casual, Strategy"
Kitten adventures in city park,2017-09-08,3.13,,1,"Family, Indie, Adventure"
King Exit,2017-10-12,2.8,,3,"Indie, Adventure, RPG"
Gelu,2017-07-11,0.0,,1,"Casual, Indie"
One Dog Story,2017-04-28,4.12,,3,"Indie, Adventure, Action"
Sudoku by Nestor Yavorskyy,2017-11-10,3.47,,3,"Casual, Strategy, Indie"
SQUAKE,2017-02-01,1.57,,3,"Racing, Action, Casual, Sports, Indie"
Merri Puzzle,2017-06-22,1.5,,1,"Strategy, Indie"
Avorion,2017-01-23,3.2,,6,"Indie, Action, Simulation"
Dimension Jump,2017-03-15,0.0,,4,Indie
The Frostrune,2017-02-01,3.06,,3,"Adventure, Puzzle"
OVIVO,2017-05-12,3.58,71.0,2,"Adventure, Action, Casual, Arcade, Indie"
Just Ignore Them,2017-04-28,3.0,,4,"Indie, Adventure"
War Robots VR: The Skirmish,2017-08-10,3.0,,1,"Action, Simulation"
The Drone Racing League: High Voltage,2017-06-23,2.3,,2,"Racing, Action, Simulation, Sports"
Aztez,2017-08-01,2.41,81.0,3,"Strategy, Indie, Action"
Monolith,2017-06-07,4.2,84.0,3,"Indie, Adventure, Action"
Peregrin,2017-08-08,2.33,,3,"Casual, Indie, Adventure, Puzzle"
Auto Age: Standoff,2017-09-21,0.0,,4,"Indie, Action"
Chapter I - First steps,2017-10-27,2.56,,2,"Casual, Strategy, Indie"
Linelight,2017-01-30,3.63,,2,"Adventure, Action, Puzzle, Casual, Indie"
Tactical Genius Online,2017-01-20,0.0,,1,"Strategy, Indie"
The Low Road,2017-04-20,2.83,,3,"Indie, Adventure, Puzzle"
LoveKami -Useless Goddess,2017-05-29,3.57,,4,"Casual, Adventure, Simulation"
A Robot Named Fight!,2017-09-07,3.4,,3,"Indie, Action"
A Step Into Darkness,2017-08-01,2.5,,1,"Adventure, Action, RPG, Casual, Indie"
Finnish Roller,2017-01-31,0.0,,3,"Casual, Indie, Adventure, Action"
Darkestville Castle,2017-09-21,3.93,,3,"Family, Indie, Adventure, Puzzle"
Vive Video,2017-03-20,1.82,,1,
Twin Saga,2017-09-01,3.07,,1,"Massively Multiplayer, RPG"
Stormbound,2017-09-18,3.65,,1,"Card, Strategy"
Syrian Warfare,2017-02-21,3.73,,4,"Strategy, Indie"
Oik,2017-02-14,2.17,,3,"Casual, Indie"
Original Journey,2017-08-16,3.17,,1,"Indie, Adventure, Action, RPG"
Oik 2,2017-03-28,2.29,,3,"Casual, Indie"
ReThink,2017-03-08,0.0,,1,"Indie, Puzzle"
Martial Arts Brutality,2017-08-23,2.71,,1,"Card, Strategy, Indie"
Use Your Words,2017-04-03,3.44,74.0,3,"Casual, Indie"
Bomb Defense,2017-07-05,0.0,,1,"Casual, Strategy, Indie"
Microtransaction Simulator,2017-09-14,2.62,,1,Simulation
Fruit Arranger,2017-01-23,2.0,,3,"Casual, Indie"
Four Last Things,2017-02-23,4.05,83.0,2,"Indie, Adventure, Puzzle"
DESYNC,2017-02-28,3.25,69.0,2,"Indie, Action"
City Climber,2017-02-24,0.0,,3,"Adventure, Action, Simulation, Sports, Indie"
Animal Crossing: Pocket Camp,2017-11-21,2.91,72.0,0,"Casual, Strategy, Family, Simulation"
Tomb Joe,2017-02-20,1.67,,3,"Casual, Indie, Adventure, Action"
Spiritual Warfare & Wisdom Tree Collection,2017-04-25,0.0,,1,"Adventure, Action, RPG"
Techwars Online 2,2017-03-23,2.29,,2,"Indie, Strategy, Massively Multiplayer, Action"
The Infectious Madness of Doctor Dekker,2017-05-18,3.91,78.0,4,"Casual, Indie, Adventure, Simulation"
Prisoner,2017-07-12,1.86,,1,"Indie, Adventure"
Woodlands,2017-05-30,2.86,,1,"Indie, Adventure, Action"
Let Them Come,2017-10-03,2.64,,3,"Casual, Indie, Arcade, Action"
Therian Saga,2017-03-27,2.9,,1,"Strategy, Massively Multiplayer, RPG"
Horror Hospital,2017-01-04,1.77,,4,"Adventure, Action, Strategy, Simulation, Indie"
The Mummy Demastered,2017-10-23,3.64,,4,"Adventure, Action"
Machine Hunt,2017-02-06,1.58,,3,"Indie, Action"
The Pasture,2017-01-17,0.0,,3,"Casual, Indie, Simulation"
Serious Sam's Bogus Detour,2017-06-20,2.73,76.0,5,"Indie, Adventure, Action"
Streetball VR,2017-06-01,0.0,,1,"Simulation, Sports"
Minecraft: Story Mode — Season Two,2017-07-10,3.51,70.0,10,"Adventure, Action"
CrossCells,2017-05-26,3.81,,2,"Casual, Strategy, Indie"
Has-Been Heroes,2017-03-27,3.0,63.0,4,"Strategy, Indie, Action, RPG"
MadOut BIG City,2017-02-21,2.67,,1,"Racing, Action, Simulation, Sports, Indie"
The Thirst of Hearts,2017-08-25,0.0,,1,"Casual, Indie, Adventure"
Vindictive Drive,2017-01-12,0.0,,3,"Indie, Action"
The Ranger: Lost Tribe,2017-08-01,0.0,,1,"Adventure, Action, RPG, Simulation"
Battlezone,2017-05-11,2.75,66.0,2,"Shooter, Action"
OPUS: Rocket of Whispers,2017-09-13,3.67,,4,"Indie, Adventure, RPG"
Dawn,2017-03-31,0.0,,1,"Casual, Adventure"
Sumoman,2017-03-28,2.88,,3,"Indie, Adventure, Action"
The Rare Nine,2017-10-31,2.33,,1,"Indie, Action"
Unalive,2017-01-05,2.14,,5,"Indie, Action"
The Dishwasher: Vampire Smile,2017-05-12,4.47,,3,"Indie, Action"
Ambre – a heartbreaking kinetic novel,2017-06-09,3.2,,1,"Casual, Indie"
Sniper: Ghost Warrior 3,2017-01-27,3.22,57.0,12,"Shooter, Action"
Virgo Vs The Zodiac,2017-05-20,0.0,,4,"Indie, RPG"
Fictorum,2017-08-08,3.0,,1,"Indie, Action, RPG"
Impulse of War,2017-02-24,2.14,,1,"Racing, Action, Simulation, Indie, Massively Multiplayer"
Nevrosa: Prelude,2017-02-23,2.17,,1,"Adventure, Action, Casual, Simulation, Indie"
MyWorld - Action RPG Maker,2017-03-17,2.38,,1,"Indie, Adventure, Action, RPG"
War Planet Online: Global Conquest,2017-11-30,2.33,,1,Strategy
Umineko When They Cry - Answer Arcs,2017-11-17,4.26,,9,Adventure
Slash It Ultimate,2017-07-13,2.22,,3,"Casual, Indie, Action"
Hide and Seek,2017-08-31,1.7,,1,"Adventure, Action, RPG, Casual, Strategy, Arcade, Simulation, Indie, Massively Multiplayer"
Mini Ghost,2017-04-28,2.83,,3,"Casual, Indie, Adventure, Action"
Western 1849 Reloaded,2017-02-10,0.0,,4,"Casual, Indie, Action"
Zoop! - Hunter's Grimm,2017-03-03,2.25,,3,"Racing, Adventure, Action, RPG, Casual, Strategy, Simulation, Sports, Indie"
Grass Cutter,2017-03-24,2.75,,3,"Casual, Indie, Action, Simulation"
The guard of dungeon,2017-03-07,0.0,,4,"Indie, Action"
Dynasty Feud,2017-05-23,0.0,68.0,2,"Indie, Action, Fighting"
Wormhole City,2017-01-02,0.0,,3,"Indie, Adventure, Action"
Blackwood Crossing,2017-04-03,3.38,70.0,3,"Indie, Adventure"
Nightork Adventures 2 - Legacy of Chaos,2017-09-04,0.0,,1,"Indie, Action, Simulation"
Super ComboMan: Smash Edition,2017-08-22,0.0,,1,"Indie, Adventure, Action"
Kingdom Hearts 3D: Dream Drop Distance HD,2017-01-12,3.79,75.0,0,"Action, RPG"
The Pirate: Plague of the Dead,2017-10-06,0.0,,1,"Adventure, Action, Strategy, Simulation, Indie"
The Exiled,2017-02-23,0.0,,1,"Massively Multiplayer, Action, RPG"
Fate/EXTELLA,2017-01-31,3.18,,7,Action
Caligo,2017-09-22,3.15,,2,"Indie, Adventure"
Scream Collector,2017-10-23,0.0,,2,Casual
Fire Emblem Warriors,2017-10-20,3.64,72.0,0,RPG
qop,2017-07-13,2.62,,3,"Casual, Indie, Puzzle"
SPACEPLAN,2017-05-03,3.85,,7,"Educational, Adventure, Casual, Simulation, Indie"
Dragon Sin,2017-12-22,3.17,,1,"Indie, Action"
Grav Blazer,2017-07-17,0.0,,1,"Casual, Indie, Action"
