name,release_date,rating,metacritic,playtime,genres
Ratchet & Clank (2002),2002-11-04,4.35,88.0,0,"Platformer, Action"
Tony Hawk's Pro Skater 4,2002-10-23,4.23,91.0,40,"Arcade, Sports"
Neverwinter Nights,2002-06-01,4.24,,0,"Adventure, RPG"
Legacy of Kain: Blood Omen 2,2002-03-19,3.78,,1,"Platformer, Action"
Star Wars Bounty Hunter,2002-11-19,3.47,65.0,0,"Shooter, Action"
Dark Cloud 2,2002-11-28,4.1,,116,"Action, RPG"
Resident Evil Zero,2002-11-12,3.8,83.0,0,Action
Disciples II: Dark Prophecy,2002-03-01,4.33,,0,Strategy
Industry Giant 2,2002-09-29,3.66,,1,"Strategy, Simulation"
Age of Mythology,2002-11-01,4.28,89.0,4,Strategy
Army Men RTS,2002-03-27,3.72,67.0,1,"Strategy, Action"
No One Lives Forever 2: A Spy in H.A.R.M.'s Way,2002-10-01,4.3,91.0,0,"Shooter, Action"
Delta Force: Task Force Dagger,2002-06-26,3.11,51.0,1,Action
RC Cars,2002-11-14,3.18,65.0,1,"Casual, Racing"
Command & Conquer: Renegade,2002-02-25,3.78,75.0,18,"Shooter, Action"
eXtinction (2002),2002-01-01,2.17,,1,"Arcade, Adventure, Action"
Sudden Strike 2 Gold,2002-08-29,3.81,,1,Strategy
Heroes of Might and Magic 4,2002-03-25,3.84,,0,Strategy
Stronghold: Crusader,2002-09-27,4.33,78.0,0,Strategy
James Bond 007: NightFire,2002-11-01,3.73,78.0,0,"Shooter, Action"
Sly Cooper and the Thievius Raccoonus,2002-09-23,4.14,86.0,1,"Adventure, Action"
The Lord of the Rings: The Two Towers,2002-10-21,3.89,,0,Action
Unreal Tournament 2003,2002-10-04,4.23,86.0,1,"Shooter, Action"
Might and Magic 9,2002-03-27,3.24,55.0,1,RPG
Soul Calibur II,2002-07-05,4.24,92.0,0,Fighting
Eternal Darkness: Sanity's Requiem,2002-06-23,4.37,92.0,0,"Adventure, Action"
The Thing,2002-08-20,3.71,78.0,0,Action
Medal of Honor Allied Assault: Spearhead,2002-11-12,3.97,74.0,0,Shooter
The Legend of Zelda: Four Swords,2002-12-02,3.92,,0,"Adventure, Action"
Star Wars: Jedi Starfighter,2002-03-10,2.95,80.0,1,Action
Castlevania: Harmony of Dissonance,2002-09-16,3.9,87.0,0,"Platformer, Action"
The Elder Scrolls 3: Tribunal,2002-11-06,4.47,80.0,0,RPG
TimeSplitters 2,2002-10-09,4.35,90.0,0,Shooter
The Lord of the Rings: The Fellowship of the Ring,2002-09-25,3.51,59.0,0,"Adventure, Action"
Metal Slug 4,2002-06-12,4.06,,0,Arcade
Final Fantasy XI,2002-11-07,3.48,79.0,1,"Massively Multiplayer, RPG"
Wild Arms 3,2002-03-14,3.63,78.0,0,RPG
Emperor: Rise of the Middle Kingdom,2002-09-08,3.92,,1,Strategy
Star Fox Adventures,2002-09-23,3.98,,0,Shooter
Mortal Kombat: Deadly Alliance,2002-11-16,3.34,79.0,0,Fighting
Fire Emblem: The Binding Blade,2002-03-29,4.11,,0,"Strategy, RPG"
Mario Party 4,2002-10-21,3.96,70.0,0,Board Games
MoonBase Commander,2002-08-12,0.0,77.0,3,Strategy
The House of the Dead III,2002-06-01,3.59,,7,Arcade
Spyro: Enter the Dragonfly,2002-11-03,3.12,,0,Adventure
Warrior Kings,2002-04-12,0.0,73.0,1,Strategy
Soldier of Fortune 2: Double Helix,2002-05-01,3.71,,0,"Shooter, Action"
Tom Clancy's Ghost Recon: Island Thunder,2002-09-25,3.23,,1,"Shooter, Action"
Nancy Drew: Ghost Dogs of Moon Lake,2002-11-01,3.87,,5,Adventure
Kirby: Nightmare in Dream Land,2002-10-25,4.15,81.0,0,"Platformer, Action"
Icewind Dale II,2002-09-01,4.3,,0,RPG
Onimusha 2: Samurai's Destiny,2002-03-07,4.3,84.0,0,Action
Medieval: Total War,2002-08-30,4.36,88.0,1,Strategy
Dragon Ball Z: Budokai,2002-11-02,3.78,67.0,0,Fighting
Sonic Advance 2,2002-12-19,3.76,,0,Action
Nancy Drew: Secret of the Scarlet Hand,2002-08-12,3.36,,3,Action
Dead to Rights,2002-06-03,3.35,,0,"Shooter, Adventure, Action"
ORB,2002-11-11,0.0,,1,Strategy
Treasure Planet: Battle at Procyon,2002-10-31,3.0,,1,"Strategy, Adventure, Action"
Jet Set Radio Future,2002-02-22,4.38,,0,"Platformer, Arcade"
Turok: Evolution,2002-08-26,3.03,,0,"Shooter, Action"
Prince of Qin,2002-08-08,3.86,,1,"Adventure, Action, RPG"
RollerCoaster Tycoon 2,2002-10-18,4.43,,1,Strategy
Burnout 2: Point of Impact,2002-09-30,4.03,88.0,25,"Racing, Arcade"
FIFA 2003,2002-11-05,3.89,,0,Sports
Mobile Forces,2002-05-30,3.5,,1,"Shooter, Action, Casual, Strategy, Indie"
Yoshi's Island: Super Mario Advance 3,2002-09-20,3.76,,2,Platformer
Shantae,2002-06-02,3.75,,0,"Adventure, Action, RPG, Indie, Platformer"
Celtic Kings: Rage of War,2002-08-26,3.78,,1,"Strategy, RPG"
Pac-Man World 2 (2002),2002-02-24,4.03,,0,Arcade
Suikoden III,2002-10-24,4.31,86.0,0,RPG
Super Monkey Ball 2,2002-08-25,4.36,,0,
Disney's Lilo & Stitch: Trouble In Paradise,2002-06-14,3.5,,0,"Platformer, Arcade, Action"
Taz: Wanted,2002-09-17,4.0,62.0,0,Arcade
Mega Man Zero,2002-04-26,3.85,82.0,0,"Platformer, Action"
The Nations Gold Edition,2002-11-06,0.0,,1,Strategy
Warlords Battlecry 2,2002-03-11,3.89,,1,"Strategy, RPG"
The Getaway,2002-12-11,3.71,72.0,0,"Adventure, Action"
The Sims: Vacation,2002-03-26,4.17,,0,Strategy
Final Fantasy Origins,2002-10-31,3.74,,1,RPG
Digimon World 3,2002-06-05,3.96,47.0,0,"Strategy, RPG"
Moto Racer 3 Gold Edition,2002-01-31,0.0,,1,"Racing, Arcade"
Star Wars: The Clone Wars,2002-10-28,2.78,,0,Action
Dragon Ball Z: The Legacy of Goku,2002-05-14,2.86,53.0,0,"Action, RPG"
Aliens Versus Predator 2: Primal Hunt,2002-08-29,3.61,55.0,0,"Shooter, Action"
The Sims: Unleashed,2002-09-25,4.25,,0,Strategy
Ty the Tasmanian Tiger (2002),2002-09-10,3.62,,0,Adventure
Shadow of Destiny,2002-11-21,4.06,74.0,0,Adventure
Dead or Alive 3,2002-02-22,3.86,87.0,0,Fighting
2002 FIFA World Cup,2002-04-22,3.77,,0,Sports
Heroes of Might and Magic 4: The Gathering Storm,2002-09-01,4.0,,0,Strategy
Simon the Sorcerer 3D,2002-04-25,0.0,,2,Adventure
Clock Tower 3,2002-12-12,3.78,69.0,0,Adventure
Konami Collector's Series: Castlevania & Contra,2002-11-15,0.0,,1,Platformer
Crash Bandicoot: The Huge Adventure,2002-02-25,3.75,,0,
.hack//Infection Part 1,2002-06-20,3.77,75.0,0,RPG
FIFA Football 2003,2002-10-25,4.0,,0,Sports
Paradise Cracked,2002-09-24,3.81,,0,"Strategy, RPG"
SpongeBob SquarePants: Employee of the Month,2002-09-20,4.18,,0,Adventure
Hard Truck: 18 Wheels of Steel,2002-08-01,2.93,,0,"Racing, Arcade, Simulation"
Blinx: The Time Sweeper,2002-10-07,3.6,71.0,0,"Platformer, Action"
Hotel Giant,2002-05-13,3.0,,0,"Strategy, Simulation"
Sonic Mega Collection,2002-11-10,4.44,75.0,0,"Platformer, Action, Fighting, Puzzle"
MegaMan Zero,2002-09-10,4.56,,0,"Platformer, Action, RPG"
東方紅魔郷 ～ Embodiment of Scarlet Devil,2002-08-11,4.36,,0,"Indie, Action"
MechWarrior 4: Mercenaries,2002-11-01,4.35,,48,Simulation
Conflict: Desert Storm,2002-09-13,3.73,,0,
Project Nomads,2002-11-07,4.13,,0,"Arcade, Shooter, Strategy, Action"
Gungrave,2002-07-18,4.29,65.0,0,
Ever17: Out of Infinity,2002-08-29,4.24,,0,Adventure
Way of the Samurai,2002-02-07,4.0,74.0,0,"Action, RPG"
O.R.B.: Off-World Resource Base,2002-11-05,0.0,,1,Strategy
The Sum of All Fears,2002-05-28,0.0,72.0,1,"Shooter, Action"
Hearts of Iron,2002-11-28,0.0,,2,Strategy
Hugo: The Evil Mirror,2002-01-01,3.6,,0,Platformer
Sven Bømwøllen,2002-02-01,3.54,,0,Arcade
Shinobi (2002),2002-11-10,0.0,71.0,0,Action
Breath of Fire: Dragon Quarter,2002-11-14,3.6,78.0,0,RPG
Spyro 2: Season of Flame,2002-09-25,3.56,,0,
Global Operations,2002-03-26,4.07,,0,"Shooter, Action"
Operation Flashpoint: Resistance,2002-06-21,4.12,,0,"Shooter, Action, Simulation"
Yu-Gi-Oh! The Sacred Cards,2002-07-04,4.22,,5,RPG
Mega Man Battle Network 3,2002-12-06,4.44,77.0,0,"Action, RPG"
Dynasty Warriors 3,2002-12-30,3.44,,0,"Strategy, Action"
Disney's Treasure Planet,2002-11-22,3.43,44.0,0,"Platformer, Action"
Prisoner of War,2002-09-01,3.86,,0,Adventure
Big Mutha Truckers,2002-11-27,4.0,,0,"Racing, Arcade"
Godzilla: Destroy All Monsters Melee,2002-10-08,4.11,,0,Fighting
Bandits: Phoenix Rising,2002-10-01,3.8,,0,"Racing, Arcade"
Zoo Tycoon: Marine Mania,2002-10-01,4.1,,0,Strategy
Tom & Jerry: Fists of Fury,2002-08-01,4.0,,0,"Arcade, Fighting"
Black & White: Creature Isle,2002-01-18,3.92,,0,Strategy
SpongeBob SquarePants: Revenge of the Flying Dutchman,2002-09-10,3.43,71.0,0,Platformer
Die Hard: Nakatomi Plaza,2002-05-01,3.11,,0,"Shooter, Action"
Civilization 3: Play the World,2002-11-22,4.14,,0,Strategy
Battle Realms: Winter of the Wolf,2002-10-01,3.71,,1,Strategy
NBA Live 2003,2002-10-08,3.91,,0,Sports
Blade II,2002-09-03,3.43,,0,Action
Stuntman,2002-06-23,3.78,,0,Racing
Star Trek: Bridge Commander,2002-02-25,0.0,,1,Simulation
Strategic Command: European Theater,2002-07-15,0.0,,4,Strategy
Tekken Advance,2002-06-28,3.25,82.0,0,Fighting
Moorhuhn Kart,2002-11-18,3.67,,13,"Racing, Adventure, Action, Indie"
Star Wars: Galactic Battlegrounds - Clone Campaigns,2002-05-01,3.25,,0,Strategy
Tomb Raider: The Prophecy,2002-11-12,0.0,66.0,0,"Adventure, Puzzle"
Resident Evil Survivor 2 – Code: Veronica,2002-11-08,2.71,,0,Shooter
Lufia: The Ruins of Lore,2002-03-08,0.0,,0,RPG
Zoo Tycoon: Dinosaur Digs,2002-06-01,4.0,,0,Strategy
Barbie as Rapunzel: A Creative Adventure,2002-11-15,4.33,,0,Puzzle
Contra: Shattered Soldier,2002-10-22,3.29,,0,"Shooter, Action"
Soldiers of Anarchy,2002-11-03,4.29,,0,Strategy
Santa Claus in Trouble,2002-12-24,4.43,,0,Arcade
Empire Earth: The Art of Conquest,2002-11-01,4.0,,0,Strategy
.hack//Mutation Part 2,2002-09-19,0.0,76.0,0,"Action, RPG"
Scooby-Doo! Case File #1: The Glowing Bug Man,2002-11-01,4.17,,0,"Educational, Puzzle"
Spells of Gold,2002-12-06,0.0,,0,"Action, RPG"
Drakan: The Ancients' Gates,2002-01-28,0.0,78.0,0,"Adventure, Action"
Disney's Peter Pan Adventures in Never Land,2002-07-01,3.88,,0,Arcade
Knight Rider: The Game,2002-03-31,3.17,,0,"Racing, Arcade"
Dragon's Lair 3D: Return to the Lair,2002-11-01,0.0,,0,Arcade
Shining Soul,2002-03-28,0.0,,0,
NHL 2003,2002-09-30,3.83,,0,Sports
Auto Modellista,2002-08-22,0.0,,0,Racing
Bomberman Generation,2002-06-03,0.0,,0,
Hamtaro: Ham-Ham Heartbreak,2002-05-03,4.43,,0,Adventure
Largo Winch: Empire under Threat,2002-09-01,3.29,,0,Adventure
Sexy Beach,2002-01-01,0.0,,0,Arcade
Scooby-Doo! Night of 100 Frights,2002-05-20,0.0,69.0,0,"Platformer, Adventure, Action"
Shin Megami Tensei: NINE,2002-12-05,0.0,,0,"Action, RPG"
Little Fighter 2,2002-01-18,3.5,,0,"Arcade, Fighting"
Grandia Xtreme,2002-01-31,0.0,68.0,0,"Adventure, Action, RPG"
Sniper: Path of Vengeance,2002-10-01,2.75,,0,"Shooter, Action"
F1 2002,2002-07-01,2.83,,0,"Racing, Simulation, Sports"
Lunar Legend,2002-04-12,0.0,,0,RPG
Yu-Gi-Oh! The Falsebound Kingdom,2002-12-05,0.0,,0,
Kelly Slater's Pro Surfer,2002-08-21,0.0,,0,"Arcade, Sports"
Tactical Ops: Assault on Terror,2002-05-01,0.0,,54,"Shooter, Action"
Dragon Ball Z: Legendary Super Warriors,2002-06-30,4.12,,0,Strategy
ШтЫрлиц 3: Агент СССР,2002-05-01,0.0,,0,Adventure
Stuart Little 2 (PS1),2002-07-17,3.78,62.0,0,"Family, Platformer, Adventure"
Gitaroo Man,2002-02-19,0.0,80.0,0,"Casual, Arcade, Action, Simulation"
Mister Mosquito,2002-03-12,0.0,,0,Action
Treasure Planet,2002-10-31,0.0,68.0,0,"Platformer, Adventure"
FIFA World Cup 2002,2002-04-01,3.5,,0,Sports
Revolution,2002-12-01,0.0,,0,"Shooter, Action"
Klonoa 2: Dream Champ Tournament,2002-08-06,0.0,78.0,0,"Platformer, Action"
X-Men: Next Dimension,2002-10-15,0.0,,0,Fighting
Gore: Ultimate Soldier,2002-06-03,0.0,,0,"Shooter, Action"
Super Robot Taisen: Original Generation,2002-11-22,0.0,,0,"Strategy, Action"
Avernum 3,2002-09-19,0.0,,0,RPG
Spider-Man (2002),2002-04-16,0.0,,0,"Adventure, Action"
AdventureQuest,2002-01-01,3.67,,0,RPG
Armored Core 3,2002-09-10,3.67,74.0,0,"Shooter, Action, Simulation"
Cultures 2: The Gates of Asgard,2002-06-01,0.0,,0,Strategy
Beach Life (Virtual Resort: Spring Break),2002-09-06,4.29,,0,Strategy
Test Drive (2002),2002-05-29,0.0,,0,"Racing, Arcade"
Nightstone,2002-03-01,2.67,,0,"Action, RPG"
Aggressive Inline,2002-05-28,0.0,,0,Sports
Might and Magic 9: Writ of Fate,2002-04-01,2.5,,0,RPG
Game & Watch Gallery 4,2002-10-25,4.0,,0,Arcade
Duke Nukem Advance,2002-08-12,0.0,81.0,0,"Shooter, Action"
Dino Stalker,2002-06-27,0.0,50.0,0,Shooter
Tropico: Paradise Island,2002-01-01,0.0,,0,Strategy
Europa 1400: The Guild,2002-12-01,0.0,,1,Strategy
Robotech: Battlecry,2002-09-25,0.0,73.0,0,"Shooter, Action"
Deadly Dozen: Pacific Theatre,2002-10-31,0.0,,0,"Shooter, Action"
Pro Evolution Soccer 2,2002-04-25,3.88,93.0,0,"Simulation, Sports"
Stuart Little 2,2002-07-01,0.0,,0,Arcade
Catz 5,2002-12-01,0.0,,0,
New World Order,2002-12-01,0.0,,0,"Shooter, Action"
Grand Prix 4,2002-06-20,3.57,,0,"Racing, Simulation"
Lost Kingdoms,2002-04-25,0.0,,0,RPG
Summoner 2,2002-09-23,0.0,,0,RPG
Zapper,2002-10-01,0.0,,0,"Arcade, Adventure, Action"
ГЭГ 2: Назад в будущее,2002-11-01,0.0,,0,Adventure
RLH: Run Like Hell,2002-09-27,0.0,58.0,0,"Shooter, Action"
Inuyasha: A Feudal Fairy Tale,2002-12-05,0.0,69.0,0,Fighting
WRC: FIA World Rally Championship Arcade,2002-08-11,0.0,,0,"Racing, Action"
Steel Battalion,2002-09-12,0.0,83.0,0,Action
Disney's Peter Pan: Return to Never Land,2002-02-14,0.0,59.0,0,"Family, Action"
Madden NFL 2003,2002-08-12,0.0,,0,Sports
AirBlade,2002-02-20,0.0,,0,"Action, Sports"
Minority Report: Everybody Runs,2002-11-12,0.0,50.0,0,"Shooter, Action"
Disney's Magical Mirror Starring Mickey Mouse,2002-08-09,0.0,,0,Adventure
Zapper: One Wicked Cricket,2002-10-09,0.0,,0,
Super Monkey Ball Jr.,2002-11-19,0.0,,0,Puzzle
Drome Racers,2002-11-20,0.0,,0,"Racing, Arcade"
America's Army,2002-07-01,0.0,82.0,0,"Shooter, Action"
Shrek: Treasure Hunt,2002-10-18,0.0,,0,"Platformer, Action"
Do You Like Horny Bunnies?,2002-01-01,0.0,,0,Adventure
Jazz and Faust,2002-06-11,0.0,,0,Adventure
RalliSport Challenge,2002-01-01,0.0,,0,"Racing, Arcade"
Klonoa Beach Volleyball,2002-04-25,0.0,,0,Sports
Fushigi no Dungeon: Furai no Shiren Gaiden - Onna Kenshi Asuka Kenzan!,2002-02-07,0.0,69.0,0,RPG
Arc the Lad Collection,2002-04-18,0.0,,0,
OGame,2002-11-22,3.33,,0,"Strategy, Action"
Delta Force: Urban Warfare,2002-07-02,0.0,70.0,0,"Shooter, Action"
Bloody Roar: Primal Fury,2002-03-18,0.0,,0,Fighting
Jazz Jackrabbit (2002),2002-12-22,0.0,,0,
AxySnake,2002-01-01,0.0,,0,Arcade
MotoGP: Ultimate Racing Technology,2002-06-01,0.0,,0,"Racing, Arcade, Sports"
NASCAR Thunder 2003,2002-09-19,0.0,,0,"Racing, Simulation, Sports"
Лохотронщик: Crazy Loto,2002-02-12,0.0,,0,Arcade
BMX XXX,2002-11-10,0.0,,0,"Racing, Sports"
Dino,2002-06-10,0.0,,0,Arcade
Cubivore: Survival of the Fittest,2002-02-21,0.0,,0,
The Settlers 4: Trojans and the Elixir of Power,2002-03-01,0.0,,0,Strategy
Buffy the Vampire Slayer (Xbox),2002-08-18,0.0,79.0,0,Action
Dragon Throne: The Battle of Red Cliffs,2002-04-01,0.0,,0,Strategy
WWE SmackDown! Shut Your Mouth,2002-11-13,0.0,82.0,0,Sports
JoJo no Kimyou na Bouken: Ougon no Kaze,2002-07-25,0.0,,0,"Adventure, Action, Fighting"
Lilo & Stitch: Stitch 626,2002-06-19,0.0,59.0,0,"Adventure, Action"
Real Girls Strip Poker,2002-10-01,0.0,,0,Card
Bikini Karate Babes,2002-11-01,0.0,,0,"Arcade, Fighting"
Chain,2002-11-01,0.0,,0,"Indie, Adventure, Action"
Tiger Woods PGA Tour 2003,2002-10-27,0.0,,0,Sports
The Sims Online,2002-12-18,2.83,,0,"Massively Multiplayer, RPG"
1914: The Great War,2002-08-01,0.0,,0,Strategy
Total Club Manager 2003,2002-11-01,0.0,,0,"Strategy, Sports"
SOCOM: U.S. Navy SEALs,2002-08-27,0.0,82.0,0,"Shooter, Action"
Brave Dwarves 2,2002-01-01,0.0,,0,Arcade
Parkan: Железная стратегия. Часть 2,2002-11-29,0.0,,0,"Strategy, Action"
Tom and Jerry in War of the Whiskers,2002-10-22,0.0,63.0,0,"Action, Fighting"
Ice Age,2002-04-19,0.0,47.0,0,"Platformer, Action"
Rocky,2002-10-18,0.0,,0,"Fighting, Sports"
Kana: Little Sister,2002-10-01,0.0,,2,Adventure
Serious Sam: Xbox,2002-11-10,0.0,,0,"Shooter, Arcade, Action"
ATV Offroad Fury 2,2002-11-13,0.0,,0,Racing
Star Wars Episode II: Attack of the Clones,2002-05-30,0.0,,0,"Platformer, Action"
Darkened Skye,2002-01-27,0.0,,0,"Adventure, Action"
World War 3: The Fight Against Terrorism,2002-12-01,0.0,,0,"Shooter, Action"
Deus Ex: The Conspiracy,2002-03-26,0.0,,0,Action
Dogz 5,2002-11-01,0.0,,0,
Pac-Man Fever,2002-09-03,0.0,,0,
Sega Soccer Slam,2002-03-18,0.0,,0,Sports
Street Legal,2002-11-01,0.0,,0,"Racing, Arcade"
Boku no Natsuyasumi 2: Umi no Bouken Hen,2002-06-11,0.0,,0,Adventure
Dexter's Laboratory: Mandark's Lab?,2002-03-02,0.0,,0,Action
Virtua Tennis,2002-03-22,0.0,,40,Sports
Total Immersion Racing,2002-11-01,0.0,,0,"Racing, Simulation"
Outlaw Golf,2002-06-10,0.0,,0,"Arcade, Sports"
Valhalla Chronicles,2002-07-01,0.0,,0,"Action, RPG"
Salt Lake 2002,2002-01-18,0.0,46.0,0,Sports
Airline Tycoon Evolution,2002-08-01,0.0,,0,Strategy
Kakuto Chojin: Back Alley Brutal,2002-11-11,0.0,,0,"Arcade, Fighting"
Shadow Force: Razor Unit,2002-03-01,0.0,,0,"Shooter, Action"
Disney's Tarzan: Return to the Jungle,2002-01-01,0.0,68.0,0,"Platformer, Action"
"Ну, погоди! Выпуск 1. Погоня",2002-04-05,0.0,,0,Arcade
The Scorpion King: Rise of the Akkadian,2002-09-11,0.0,47.0,0,Action
Wipeout Fusion,2002-06-18,0.0,,0,Action
Evolution Worlds,2002-07-26,0.0,63.0,0,RPG
Hot Wheels: Velocity X,2002-10-16,0.0,54.0,0,"Racing, Arcade"
EverQuest: Planes of Power,2002-10-21,0.0,,0,"Massively Multiplayer, RPG"
Droiyan 2. Absolute Monarch,2002-01-01,0.0,,0,"Action, RPG"
Unlimited Saga,2002-12-19,0.0,,0,"Action, RPG"
US Racer,2002-01-01,0.0,,0,"Racing, Arcade"
NASCAR Racing 2002 Season,2002-03-01,0.0,,0,"Racing, Simulation, Sports"
Combat Mission: Barbarossa to Berlin,2002-10-01,0.0,,0,
Metal,2002-06-01,0.0,,0,"Shooter, Adventure, Action, RPG, Strategy, Simulation"
Racing Simulation 3,2002-12-17,0.0,,0,"Racing, Simulation, Sports"
Mall Tycoon,2002-02-01,0.0,,0,Strategy
Water Closet: The Forbidden Chamber,2002-09-01,0.0,,0,Adventure
The Terminator: Dawn of Fate,2002-09-01,0.0,58.0,0,"Shooter, Action"
Critical Point,2002-09-01,0.0,,0,Adventure
Dr. Muto,2002-11-19,0.0,,0,Platformer
"Monsters, Inc. Scream Arena",2002-09-14,0.0,,0,Sports
Die Hard: Vendetta,2002-11-15,0.0,54.0,0,"Shooter, Action"
Superman: Shadow of Apokolips,2002-09-25,0.0,64.0,0,"Platformer, Action"
Tales of destiny 2,2002-11-28,0.0,,0,"Action, RPG"
Team Factor,2002-07-08,0.0,,0,"Shooter, Action"
Pillars of Garendall,2002-02-01,0.0,,0,"Action, RPG"
Thorgal: Odin's Curse,2002-12-19,0.0,,0,Adventure
Legion,2002-06-01,0.0,,0,Strategy
Red Shark,2002-02-19,0.0,,0,"Arcade, Simulation"
The Gladiators: The Galactic Circus Games,2002-11-21,0.0,,0,Strategy
Arthur's Quest: Battle for the Kingdom,2002-09-01,0.0,,0,"Shooter, Action"
DemiKids: Light Version / Dark Version,2002-11-15,0.0,,0,RPG
Another War,2002-09-30,4.0,,0,"Action, RPG"
Orbiter,2002-07-01,0.0,,0,Simulation
Mystic Heroes,2002-03-29,0.0,67.0,0,"Action, RPG"
Frogger Beyond,2002-12-06,0.0,,0,Arcade
NASCAR: Dirt to Daytona,2002-11-11,0.0,84.0,0,Racing
Devastator,2002-01-01,0.0,,0,"Casual, Arcade, Action"
NHL 2K3,2002-11-10,0.0,,0,Sports
Sven Zwø,2002-12-01,0.0,,0,Arcade
Star Trek: Starfleet Command III,2002-11-06,0.0,,0,
Transfer Student,2002-10-01,0.0,,0,Adventure
Michael Schumacher Racing World Kart 2002,2002-08-01,0.0,,0,"Racing, Arcade"
Chicken Shoot,2002-01-01,0.0,,1,Arcade
Disney's Lilo & Stitch Hawaiian Adventure,2002-01-01,0.0,,0,Arcade
Earth & Beyond,2002-09-24,0.0,,1,"RPG, Simulation"
Rayman Rush,2002-03-08,0.0,62.0,0,Sports
Yu-Gi-Oh! The Eternal Duelist Soul,2002-10-15,0.0,81.0,0,"Card, Strategy"
Chessmaster 9000,2002-10-01,0.0,,0,
