name,release_date,rating,metacritic,playtime,genres
GUN,2005-11-05,4.04,76.0,1,"Adventure, Action"
Earth 2160,2005-07-06,3.15,73.0,5,Strategy
SpellForce - Platinum Edition,2005-11-14,3.77,74.0,2,"Strategy, Action, RPG"
Freedom Force vs. the Third Reich,2005-05-29,3.24,86.0,1,"Strategy, Action, RPG"
Ys: The Oath in Felghana,2005-06-30,4.16,73.0,4,"Adventure, Action, RPG"
Star Wolves,2005-11-17,4.0,,1,"Strategy, RPG"
killer7,2005-06-09,4.28,70.0,2,"Adventure, Action"
Kingdom Hearts II,2005-12-22,4.37,87.0,0,"Action, RPG"
Burnout Revenge,2005-09-13,4.2,89.0,0,"Action, Sports"
Cold Fear,2005-03-15,3.88,66.0,1,Action
Sudeki,2005-03-24,3.89,72.0,3,"Adventure, Action, RPG"
Brothers in Arms: Road to Hill 30,2005-03-14,3.91,87.0,2,Action
Peter Jackson's King Kong: The Official Game of the Movie,2005-11-17,3.9,80.0,0,"Shooter, Adventure, Action"
Battlefield 2,2005-06-21,4.19,91.0,2,"Shooter, Action"
RIP,2005-10-30,2.38,,1,"Arcade, Action, Simulation"
Mario Kart DS,2005-11-14,4.25,91.0,5,Racing
Grand Theft Auto: Liberty City Stories,2005-10-24,3.98,78.0,7,"Racing, Action"
Doom 3: Resurrection of Evil,2005-04-03,3.82,78.0,1,"Shooter, Action"
Brothers in Arms: Earned in Blood,2005-10-03,3.89,84.0,1,Action
GT Legends,2005-09-26,3.2,84.0,1,"Racing, Simulation, Sports"
Geometry Wars Evolved,2005-10-03,4.02,,0,"Adventure, Action"
Geneforge 3,2005-03-28,2.29,,2,"Strategy, Indie, RPG"
Cossacks 2: Napoleonic Wars,2005-04-04,3.89,73.0,1,Strategy
Ultimate Spider-Man,2005-09-22,4.15,74.0,0,Action
Blitzkrieg Anthology,2005-10-08,4.03,,1,Strategy
UFO: Aftershock,2005-11-17,3.46,,1,Strategy
Advent Rising,2005-08-08,3.88,70.0,6,"Adventure, Action"
Fate (2005),2005-05-01,3.71,80.0,2,"Adventure, Action, RPG"
Lego Star Wars: The Video Game,2005-03-29,4.2,,0,Arcade
Tom Clancy's Rainbow Six: Lockdown,2005-06-09,2.57,59.0,1,"Shooter, Action"
Harry Potter and the Goblet of Fire,2005-11-08,2.85,67.0,14,Arcade
Total Overdose,2005-09-15,3.84,72.0,2,"Shooter, Action"
Rogue Galaxy,2005-12-08,3.86,83.0,36,Adventure
The Punisher,2005-01-18,4.01,68.0,0,"Shooter, Action"
Imperial Glory,2005-07-07,3.92,69.0,1,Strategy
Voyage: Journey to the Moon,2005-08-15,3.5,,1,"Casual, Adventure"
Madagascar,2005-05-24,3.96,73.0,23,"Platformer, Arcade"
FIFA Street,2005-02-22,4.0,,0,Sports
Myst V: End of Ages,2005-03-16,3.38,80.0,1,"Casual, Adventure"
Battlefield 2: Modern Combat,2005-10-24,3.58,78.0,0,"Shooter, Action"
Ratchet: Deadlocked,2005-10-25,4.13,81.0,0,"Shooter, Platformer, Action"
Space Empires IV Deluxe,2005-10-31,3.25,79.0,1,Strategy
Bet on Soldier: Blood Sport,2005-09-22,2.95,56.0,1,"Shooter, Action"
Asterix & Obelix XXL 2 - Mission Las Vegum,2005-10-01,3.93,,35,"Arcade, Adventure, Action"
SWAT 4,2005-04-05,4.06,85.0,0,"Shooter, Action"
The Stalin Subway,2005-09-29,2.85,,4,Shooter
MINERVA: Metastasis,2005-09-02,3.74,,1,Shooter
The Suffering: Ties That Bind,2005-09-25,3.83,74.0,1,"Shooter, Action"
Animal Crossing: Wild World,2005-12-05,4.27,86.0,38,Casual
Age of Empires III,2005-10-18,4.05,,2,Strategy
Tony Hawk's American Wasteland,2005-10-18,4.13,74.0,0,"Arcade, Sports"
Cuban Missile Crisis,2005-05-06,3.57,,1,Strategy
True Crime: New York City,2005-11-15,3.73,60.0,1,"Shooter, Action"
Altered Beast (2005),2005-01-27,3.37,,0,"Arcade, Adventure, Action"
The Matrix: Path of Neo,2005-11-08,3.72,64.0,0,"Shooter, Adventure, Action"
The Warriors,2005-10-17,4.25,84.0,0,Action
World War I,2005-05-17,3.17,,1,Strategy
Dungeons & Dragons: Dragonshard,2005-09-24,2.38,,1,"Strategy, RPG"
Brigade E5: New Jagged Union,2005-07-29,3.68,41.0,1,"Strategy, Simulation"
Desert Law,2005-04-28,3.12,,1,"Strategy, RPG"
Chrome: SpecForce,2005-08-19,3.33,,1,"Shooter, Action"
F.E.A.R. Platinum,2005-10-16,4.34,,3,Shooter
Pokémon Mystery Dungeon: Blue Rescue Team,2005-11-17,3.94,,0,RPG
Jak X: Combat Racing,2005-10-18,3.96,,0,"Racing, Action"
The Movies,2005-11-08,4.24,84.0,1,Strategy
Castlevania: Dawn of Sorrow,2005-10-04,4.4,89.0,3,"Platformer, Action, RPG"
Pathologic,2005-06-09,4.31,,0,"Adventure, RPG"
Delta Force: Xtreme,2005-05-16,2.95,65.0,1,Action
Black & White 2,2005-10-04,4.08,75.0,11,"Strategy, Simulation"
Mario & Luigi: Partners in Time,2005-11-28,4.09,86.0,6,RPG
Fire Emblem: Path of Radiance,2005-04-20,4.35,85.0,0,"Strategy, RPG"
Ford Racing 3,2005-12-07,3.31,,1,Racing
Dungeon Lords,2005-05-05,3.75,,3,RPG
Guild Wars,2005-04-28,4.08,,5,"Massively Multiplayer, RPG"
Worms 4: Mayhem,2005-07-30,4.02,71.0,0,Strategy
Super Mario Strikers,2005-11-18,4.19,76.0,0,Sports
Silent Hunter III,2005-03-15,4.21,90.0,1,"Strategy, Simulation"
Sly 3: Honor Among Thieves,2005-09-26,4.21,83.0,0,"Adventure, Action"
Amped 3,2005-11-15,3.69,,0,"Action, Sports"
Yakuza,2005-12-08,4.15,75.0,6,Action
Madden NFL 06,2005-08-08,2.94,,0,Sports
Shadow the Hedgehog,2005-11-15,2.92,48.0,0,"Platformer, Shooter, Adventure, Action"
Area 51 (2005),2005-04-25,3.65,75.0,0,"Shooter, Action"
Mortal Kombat: Shaolin Monks,2005-09-16,4.09,,0,Action
BorderZone,2005-05-05,3.0,,3,"Action, RPG"
Guitar Hero,2005-11-07,4.01,91.0,0,Simulation
X-Men Legends II: Rise of Apocalypse,2005-09-20,4.12,81.0,0,"Action, RPG"
American Wasteland,2005-11-22,3.89,,0,"Action, Sports"
Mutant Storm Reloaded,2005-11-22,2.75,,1,"Shooter, Arcade, Action"
Pokémon XD: Gale of Darkness,2005-08-04,3.88,,0,RPG
Disney's Chicken Little,2005-10-18,4.05,,1,"Adventure, Action"
War Rock,2005-12-05,0.0,,1,"Casual, Shooter, Massively Multiplayer, Action"
Perfect World,2005-07-01,3.27,,0,"Massively Multiplayer, RPG"
Crash Tag Team Racing,2005-10-19,3.9,,0,"Racing, Platformer, Action"
Star Wars: Episode III: Revenge of the Sith,2005-05-04,3.88,66.0,0,"Platformer, Adventure, Action"
Fatal Frame III: The Tormented,2005-07-28,4.09,78.0,0,"Adventure, Action"
Sonic Rush,2005-11-18,4.0,82.0,5,"Platformer, Adventure, Action"
Soul Calibur III,2005-10-25,4.22,86.0,0,Fighting
Haunting Ground,2005-04-21,4.44,67.0,0,Adventure
Jade Empire,2005-04-14,4.15,,20,"Action, RPG, Fighting"
Rag Doll Kung Fu,2005-10-12,2.88,69.0,1,"Indie, Fighting"
TimeSplitters: Future Perfect,2005-03-21,4.36,84.0,0,Shooter
Nintendogs: Labrador & Friends,2005-04-21,3.94,,0,Simulation
FIFA 06,2005-09-26,3.7,,0,Sports
Teenage Mutant Ninja Turtles: Mutant Melee,2005-03-15,3.83,,0,Fighting
Call of Duty 2: Big Red One,2005-11-01,3.92,77.0,0,Shooter
Boiling Point: Road to Hell,2005-05-18,3.49,61.0,0,"Racing, Shooter, Adventure, Action, RPG"
Midnight Club 3: Dub Edition,2005-04-11,4.25,79.0,0,"Racing, Arcade"
NBA 2K6,2005-11-15,3.0,82.0,0,Sports
Castlevania: Curse of Darkness,2005-11-01,4.1,70.0,0,"Adventure, Action"
Pokémon Mystery Dungeon: Red Rescue Team,2005-11-17,3.89,67.0,0,RPG
Medal of Honor: European Assault,2005-06-07,4.03,72.0,0,"Shooter, Action"
Absolute Blue,2005-10-13,0.0,,0,"Indie, Arcade, Action"
Nancy Drew: Last Train to Blue Moon Canyon,2005-09-15,4.13,77.0,5,Adventure
Nancy Drew: Secret of the Old Clock,2005-07-12,3.6,80.0,6,Adventure
NBA LIVE 06,2005-09-26,3.36,,0,Sports
Disciples II Gold,2005-02-02,4.62,,0,Strategy
Mario Party 7,2005-11-07,3.84,64.0,0,Board Games
The Sims 2: University,2005-03-03,4.0,,0,Strategy
Juiced,2005-06-13,3.26,,202,"Racing, Arcade"
Stronghold 2,2005-04-18,3.74,,0,Strategy
"The Chronicles of Narnia: The Lion, The Witch, and The Wardrobe",2005-11-14,3.97,70.0,1,"Arcade, Adventure"
Advance Wars: Dual Strike,2005-08-22,4.23,,0,Strategy
We Love Katamari,2005-07-06,4.16,86.0,0,"Action, Puzzle"
Constantine,2005-03-04,3.59,,0,"Adventure, Action"
Evil Dead: Regeneration,2005-09-13,3.78,,0,Action
Fantastic Four,2005-06-27,2.35,,0,Action
Shin Megami Tensei: Digital Devil Saga 2,2005-01-27,4.31,82.0,0,RPG
Kirby: Canvas Curse,2005-06-13,3.65,86.0,0,Platformer
Ninja Gaiden Black,2005-09-20,4.5,,0,"Adventure, Action, Fighting"
Forza Motorsport (2005),2005-05-03,3.67,92.0,27,"Casual, Racing"
"Codename: Panzers, Phase Two",2005-07-21,4.12,80.0,43,"Strategy, Simulation"
Tales of the Abyss,2005-12-15,4.09,,6,RPG
Chibi-Robo!,2005-06-23,4.35,75.0,0,Adventure
Drakengard 2,2005-06-16,3.32,58.0,0,"Action, RPG"
Star Fox Assault (2005),2005-02-14,3.94,,0,"Shooter, Action"
NHL 2K6,2005-11-16,0.0,,0,Sports
Алеша Попович и Тугарин Змей,2005-02-04,3.68,,0,"Arcade, Adventure"
Burnout Legends,2005-09-13,4.0,86.0,2,Racing
Dofus,2005-09-01,3.94,,2,"Massively Multiplayer, RPG"
Dragon Ball Z: Budokai Tenkaichi,2005-10-06,3.73,72.0,0,"Action, Fighting"
The Sims 2: Nightlife,2005-09-13,3.87,,1,Strategy
James Bond 007: From Russia with Love,2005-11-01,3.63,70.0,0,"Racing, Shooter, Action"
Pariah,2005-05-03,3.0,,0,"Shooter, Action"
Shrek SuperSlam,2005-10-25,3.39,,0,"Arcade, Fighting"
Vivisector: Beast Within,2005-10-07,3.08,,0,"Shooter, Action"
Naruto: Ultimate Ninja 3,2005-12-22,4.06,,0,"Arcade, Fighting"
Batman Begins,2005-06-14,3.81,,0,
Heritage of Kings: The Settlers,2005-02-23,0.0,,1,Strategy
Land of the Dead: Road to Fiddler's Green,2005-10-17,3.18,,0,"Shooter, Action"
Metal Gear Solid 3: Subsistence,2005-12-22,4.42,94.0,0,Shooter
Darkwatch,2005-08-16,4.11,74.0,0,Shooter
Club Penguin,2005-10-24,4.36,,0,Casual
The Incredibles: Rise of the Underminer,2005-10-24,3.29,,0,"Platformer, Action"
Robots,2005-02-04,3.3,,0,Action
SSX on Tour,2005-10-11,3.93,81.0,0,Racing
18 Wheels of Steel: Convoy,2005-08-31,3.62,,2,Simulation
Trauma Center: Under the Knife,2005-10-04,4.1,81.0,13,Simulation
Sacred Underworld,2005-05-06,3.81,,132,"Action, RPG"
Starship Troopers,2005-10-27,3.23,,66,"Shooter, Action"
ROME: Total War - Barbarian Invasion,2005-09-27,4.35,,0,"Strategy, Simulation"
7 Sins,2005-05-01,3.67,,0,"Arcade, Adventure, Simulation"
The Incredible Hulk: Ultimate Destruction,2005-08-23,4.13,84.0,0,"Adventure, Action"
Mercenaries: Playground of Destruction,2005-01-11,3.82,,0,"Adventure, Action"
TrackMania Sunrise,2005-04-08,4.4,,0,"Racing, Arcade"
Another Code: Two Memories,2005-02-24,4.14,,0,Adventure
Dynasty Warriors 4,2005-03-30,3.67,,30,Action
Shadow of Rome,2005-02-04,4.47,75.0,0,Action
Tiger Woods PGA Tour 06,2005-09-20,0.0,78.0,0,Sports
Metal Gear Acid 2,2005-12-08,3.79,80.0,0,"Card, Strategy, Action"
Dynasty Warriors 5,2005-03-29,3.8,,0,Action
Pro Evolution Soccer 5,2005-10-01,4.11,,75,Sports
Telltale Texas Hold'em,2005-02-10,0.0,,0,
WWE SmackDown! vs. Raw 2006,2005-11-11,4.15,84.0,0,"Fighting, Sports"
MediEvil Resurrection,2005-09-13,4.27,66.0,0,"Adventure, Action"
Prince of Persia: Revelations,2005-12-06,3.85,76.0,0,"Adventure, Action"
GRANDIA III,2005-08-04,4.38,77.0,0,RPG
Deadhunt,2005-03-28,3.19,,1,Action
Rising Kingdoms,2005-06-01,3.5,,2,Strategy
Empire Earth 2,2005-04-26,3.67,,0,Strategy
Teenage Mutant Ninja Turtles 3: Mutant Nightmare,2005-11-01,4.0,,0,Fighting
Pursuit Force,2005-11-18,4.24,75.0,0,"Racing, Action"
Massive Assault: Phantom Renaissance,2005-03-02,0.0,,1,Strategy
"SpongeBob SquarePants: Lights, Camera, Pants!",2005-10-19,3.76,,0,Board Games
Chicken Little,2005-10-18,3.32,,0,"Platformer, Action"
Ashen Empires,2005-01-17,0.0,,1,"Massively Multiplayer, Adventure, RPG"
Marvel Nemesis: Rise of the Imperfects,2005-09-20,3.44,,0,"Action, Fighting"
ÜberSoldier,2005-11-18,3.18,,0,"Shooter, Action"
Spartan: Total Warrior,2005-10-07,4.38,,0,Action
Conker: Live and Reloaded,2005-06-21,4.15,78.0,0,"Shooter, Platformer, Action"
Drill Dozer,2005-09-22,4.54,81.0,0,"Platformer, Action"
Football Manager 2006,2005-10-21,4.0,,20,"Strategy, Sports"
Crazy Frog Racer,2005-12-09,3.06,,0,"Racing, Arcade"
Ever 17: Out of Infinity,2005-12-20,4.35,,0,Adventure
50 Cent: Bulletproof,2005-11-17,3.0,47.0,0,Action
Mega Man Zero 4,2005-04-21,3.71,77.0,0,"Platformer, Action"
Battlefield 2: Special Forces,2005-11-18,4.13,,0,"Shooter, Action"
Postal 2: Штопор Жж0т!,2005-08-05,2.3,,0,"Shooter, Action"
Riviera: The Promised Land,2005-06-25,3.93,76.0,0,"Adventure, RPG"
College Hoops 2K6,2005-11-22,0.0,,0,Sports
Mario Party Advance,2005-01-13,2.79,,0,
Mario Tennis: Power Tour,2005-09-13,4.06,81.0,0,Sports
Pokémon Dash,2005-03-14,1.83,,0,Racing
Big Mutha Truckers 2: Truck Me Harder!,2005-06-24,4.1,,1,"Racing, Arcade, Action"
Need For Speed Underground Rivals,2005-02-24,3.85,74.0,0,"Racing, Action"
TMNT Mutant Melee,2005-03-15,3.61,,0,"Arcade, Fighting"
Stolen,2005-04-14,2.37,50.0,0,"Shooter, Action"
Pac-Man World 3,2005-11-15,2.79,,0,Arcade
Doom RPG,2005-09-13,4.53,,0,"Shooter, Action, RPG"
Sniper Elite: Berlin 1945,2005-10-26,0.0,,2,"Shooter, Action"
Blitzkrieg 2,2005-09-23,3.8,,0,Strategy
Dragon Ball Z: Sagas,2005-03-22,1.86,,0,
Shinobido: Way of the Ninja,2005-11-10,4.62,,0,Action
Mario Superstar Baseball,2005-07-21,4.0,,0,Sports
Playboy: The Mansion,2005-01-25,3.5,,26,Strategy
Dead to Rights 2,2005-08-01,2.78,52.0,0,"Shooter, Action"
Bomberman,2005-06-25,3.91,,5,"Casual, Strategy, Indie, RPG"
Nibiru: Age of Secrets,2005-04-21,3.91,,0,Adventure
Far Cry Instincts,2005-09-27,3.11,85.0,0,"Shooter, Action"
Predator: Concrete Jungle,2005-04-15,3.89,,0,"Adventure, Action"
Harvest Moon: Magical Melody,2005-11-10,4.23,,0,"RPG, Simulation"
Gravity Defied: Trial Racing,2005-04-02,4.53,,0,Simulation
Yoshi Touch & Go,2005-03-15,3.45,,0,
Hammer & Sickle,2005-04-29,3.87,,0,"Strategy, RPG"
Digimon World 4,2005-01-05,3.0,52.0,0,"Strategy, Action"
Facade,2005-07-05,3.92,,0,Adventure
Sonic Gems Collection,2005-08-11,3.73,,0,Platformer
Agent Hugo,2005-11-01,3.62,,0,Arcade
Crime Life: Gang Wars,2005-11-22,4.0,30.0,0,"Adventure, Action"
Big Brain Academy,2005-06-30,3.3,74.0,0,"Educational, Puzzle"
Radiata Stories,2005-01-27,4.33,74.0,0,"Action, RPG"
MegaMan Zero 4,2005-10-04,4.5,,0,"Platformer, Action, RPG"
Atelier Iris: Eternal Mana,2005-06-28,3.56,74.0,0,"Adventure, RPG"
Dragon Quest Heroes: Rocket Slime,2005-12-01,4.36,83.0,0,"Shooter, Adventure, Action, RPG"
NBA Street V3,2005-02-08,4.18,,0,"Action, Sports"
Tales of Legendia,2005-08-25,3.5,72.0,0,"Action, RPG"
Vietcong 2,2005-10-25,3.0,61.0,0,"Shooter, Action"
Scooby-Doo! Unmasked,2005-09-12,3.89,61.0,0,"Platformer, Adventure"
World Racing 2,2005-01-01,0.0,,1,"Racing, Arcade, Action, Simulation"
Петька 6: Новая реальность,2005-10-13,2.62,,0,Adventure
Cossacks II Anthology,2005-04-25,3.54,,0,Strategy
Need for Speed: Most Wanted 5-1-0,2005-11-15,4.0,79.0,0,Racing
Dead or Alive Ultimate,2005-02-18,4.33,,0,Fighting
NHL 06,2005-09-06,4.18,,0,Sports
Bratz: Rock Angelz,2005-10-04,4.43,,0,"Strategy, Adventure"
Dead to Rights: Reckoning,2005-06-28,3.12,54.0,0,"Shooter, Arcade, Action"
Fate/hollow ataraxia,2005-10-28,3.67,,0,Adventure
Cold Winter,2005-05-11,3.7,,0,Shooter
Hearts of Iron II,2005-01-04,3.62,,0,Strategy
Champions: Return to Arms,2005-02-07,3.88,,0,"Action, RPG"
Bloodline,2005-08-18,0.0,,0,"Shooter, Action"
Nicktoons Unite!,2005-01-10,3.0,53.0,0,"Adventure, Action"
Metroid Prime Pinball,2005-10-24,0.0,,0,
NARC,2005-03-21,1.33,,0,"Shooter, Action"
Genji: Dawn of the Samurai,2005-06-30,4.17,74.0,0,Action
Agatha Christie: And Then There Were None,2005-10-27,0.0,,0,Adventure
COPS 2170: The Power of Law,2005-01-27,4.0,,0,"Strategy, RPG"
Imperivm: Great Battles of Rome,2005-01-01,4.3,,0,Strategy
Silkroad Online,2005-01-01,3.2,,1,"Massively Multiplayer, RPG"
Conflict: Global Storm,2005-09-30,4.11,,0,"Shooter, Action"
Monster Hunter Freedom,2005-12-01,3.5,,0,Action
L.A. Rush,2005-10-11,2.7,58.0,0,"Racing, Arcade"
Atelier Iris 2: The Azoth of Destiny,2005-05-26,3.25,68.0,0,"Adventure, RPG"
Rise of the Kasai,2005-04-05,0.0,,0,Action
Twisted Metal: Head-On,2005-03-24,4.25,,0,Action
My Scene Goes Hollywood,2005-09-13,0.0,,0,Puzzle
Geist,2005-08-15,0.0,,0,Action
The White Chamber,2005-03-31,4.14,,0,Adventure
Gauntlet: Seven Sorrows,2005-12-13,3.0,,0,"Adventure, Action, RPG"
Ridge Racer (PSP),2005-03-22,4.12,88.0,0,Racing
Dance Dance Revolution Mario Mix,2005-07-14,0.0,,0,
Cross Racing Championship Extreme 2005,2005-06-03,0.0,77.0,1,"Racing, Arcade, Simulation, Sports"
SpellForce: The Shadow of the Phoenix,2005-02-18,3.44,,0,"Strategy, RPG"
Mega Man Battle Network 6,2005-11-23,4.5,63.0,0,"Action, RPG"
SpongeBob SquarePants: The Yellow Avenger,2005-11-07,0.0,67.0,0,Adventure
Wild Arms 4,2005-03-24,0.0,69.0,0,RPG
Knights of the Temple 2,2005-11-01,2.7,,0,Action
Naruto: Uzumaki Chronicles,2005-08-18,2.78,,0,Action
Yu-Gi-Oh!: Nightmare Troubadour,2005-08-30,0.0,,0,Strategy
Growlanser IV: Wayfarer of Time,2005-01-01,0.0,67.0,21,"Strategy, RPG"
Shrek Super Slam,2005-10-25,3.17,,0,Fighting
Harvest Moon: MORE friends of Mineral Town,2005-07-26,4.17,,0,"RPG, Simulation"
Zoo Tycoon 2: Endangered Species,2005-10-18,4.0,,0,Strategy
Daemonica,2005-08-15,4.17,,0,"Adventure, Action"
Musashi: Samurai Legend,2005-03-15,0.0,64.0,0,"Action, RPG"
Psychotoxic: Gateway to Hell,2005-03-21,2.5,40.0,0,"Shooter, Action"
Steambot Chronicles,2005-06-30,4.0,74.0,0,
Tak: The Great Juju Challenge,2005-09-19,0.0,74.0,0,"Platformer, Adventure, Puzzle"
SRS: Street Racing Syndicate,2005-10-04,1.62,62.0,0,Racing
Shaman King: Master of Spirits 2,2005-08-02,0.0,72.0,0,"Adventure, RPG"
Alien Shooter: The Experiment,2005-01-01,3.29,,0,Arcade
Ape Escape On the Loose,2005-03-22,0.0,66.0,0,"Platformer, Action"
Pilot Down: Behind Enemy Lines,2005-09-09,0.0,,0,"Shooter, Action"
Death Jr.,2005-08-16,0.0,,0,"Adventure, Action"
Charlie and the Chocolate Factory,2005-07-15,3.33,30.0,0,"Adventure, Action"
Остров сокровищ,2005-11-25,3.7,,0,"Arcade, Adventure"
Pokemon: Emerald Version (GBA),2005-05-01,3.83,,0,"RPG, Puzzle"
Fight Night Round 2,2005-02-28,4.33,,0,Sports
Братья Пилоты 3D-2. Тайна клуба собаководов,2005-04-29,0.0,,0,Adventure
Osu! Tatakae! Ouendan,2005-05-28,0.0,,0,Action
Battalion Wars,2005-09-19,0.0,,0,Action
Phantasy Star Online: Blue Burst,2005-06-13,0.0,,1,"Massively Multiplayer, Action, RPG"
Moorhuhn Remake,2005-10-01,0.0,,0,Arcade
Syobon Action,2005-02-01,3.33,,0,"Platformer, Adventure, Action"
Meteos,2005-06-27,0.0,,0,
Dragon Ball GT: Transformation,2005-08-09,2.5,,0,
DK: King of Swing,2005-02-04,3.83,,0,Arcade
Super Robot Taisen: Original Generation 2,2005-02-03,4.33,,0,"Strategy, Action"
Teen Titans,2005-10-16,0.0,60.0,0,"Adventure, Action"
Sonic Jump,2005-02-21,0.0,,0,"Casual, Platformer, Arcade, Action"
Chameleon (2005),2005-11-07,0.0,,0,"Casual, Shooter, Adventure, Action"
Urban Reign,2005-09-13,0.0,60.0,0,Action
Supreme Ruler 2010,2005-05-10,0.0,,0,Strategy
Death by Degrees,2005-01-27,0.0,51.0,0,Action
Metalheart: Replicants Rampage,2005-07-20,2.0,,0,RPG
Rayman: Hoodlums' Revenge,2005-03-15,0.0,,0,Arcade
Suikoden Tactics,2005-11-08,0.0,68.0,0,Strategy
Makai Kingdom: Chronicles of the Sacred Tome,2005-07-29,0.0,,0,RPG
Beat Down: Fists of Vengeance,2005-08-23,0.0,,0,"Action, Fighting"
Spyro: Shadow Legacy,2005-10-18,0.0,,0,RPG
FIFA Manager 06,2005-10-07,4.0,,0,"Strategy, Sports"
KAO the Kangaroo 3: Mystery of Volcano,2005-12-01,3.57,,0,Arcade
The Endless Forest,2005-12-09,0.0,,0,Simulation
Yume,2005-11-01,0.0,,2,"Adventure, RPG, Strategy, Arcade, Indie"
RollerCoaster Tycoon 3: Soaked!,2005-06-23,0.0,,1,Strategy
Devil Kings,2005-07-21,4.57,64.0,0,Action
Pizza Frenzy,2005-01-01,0.0,,0,Arcade
Soldier Elite: Zero Hour,2005-06-17,0.0,,0,"Shooter, Action"
Gunstar Super Heroes,2005-10-06,4.0,83.0,0,"Platformer, Action"
Airborne Troops,2005-02-18,0.0,,0,"Shooter, Action"
Silent Heroes,2005-09-16,3.5,,0,Strategy
Viewtiful Joe Double Trouble,2005-11-08,0.0,,0,Action
Special Forces: Nemesis Strike,2005-03-25,0.0,62.0,0,"Shooter, Action"
Lost in Blue,2005-09-27,3.67,,1,"Adventure, RPG"
Singles 2: Triple Trouble,2005-05-27,3.75,,0,Strategy
Xonotic,2005-05-31,0.0,,0,"Shooter, Action"
Dragon Ball Z: Supersonic Warriors 2,2005-11-17,0.0,66.0,3,"Action, Fighting"
Charlie and the Chocolate Factory (GBA),2005-07-11,0.0,,0,"Adventure, Action"
MVP Baseball 2005,2005-02-22,4.22,,0,Sports
Yume Miru Kusuri: A Drug That Makes You Dream,2005-12-22,0.0,,3,Adventure
Blade & Sword 2: Ancient Legend,2005-01-01,0.0,,0,"Action, RPG"
The King of Fighters XI,2005-10-26,0.0,,0,"Arcade, Action, Fighting"
Rayman DS,2005-03-28,0.0,,0,
Legend of Kay,2005-03-04,0.0,,0,Arcade
Wild Arms Alter Code: F,2005-11-15,3.83,73.0,0,RPG
Shadow Hearts: From the New World,2005-07-28,0.0,76.0,0,"Adventure, RPG"
Coded Arms,2005-06-23,0.0,,0,Shooter
Zoo Tycoon DS,2005-10-10,0.0,,0,
RollerCoaster Tycoon 3: Wild!,2005-10-27,0.0,,21,Strategy
Theseus: Return of the Hero,2005-10-14,2.7,,0,Arcade
Samurai Western,2005-07-07,0.0,58.0,0,"Adventure, Action"
Rebelstar: Tactical Command,2005-09-06,0.0,78.0,0,"Strategy, RPG"
