name,release_date,rating,rating_top,metacritic,playtime,genres
The Duel: Test Drive II,1989-01-01,0.0,0,,0,Racing
Minesweeper (1989),1989-01-01,0.0,0,,0,Puzzle
Pipe Dream,1989-01-01,0.0,4,,0,"Casual, Indie, Arcade, Simulation"
Their Finest Hour,1989-01-01,0.0,0,,0,
Onslaught (1989),1989-01-01,0.0,0,,0,Action
War of the Lance,1989-01-01,0.0,0,,0,Strategy
Conflict,1989-12-01,0.0,0,,0,Strategy
Dragon Slayer: The Legend of Heroes,1989-12-10,0.0,0,,0,RPG
Herzog Zwei,1989-12-15,3.62,4,,0,
Neutopia,1989-11-17,0.0,0,,1,"Adventure, Action"
Kwirk,1989-11-24,0.0,0,,0,"Action, Puzzle"
Baseball Simulator 1.000,1989-10-27,0.0,0,,0,Sports
Wonder Boy III: Monster Lair (1989),1989-08-31,0.0,0,,0,
Ultima 1+2+3,1989-12-30,2.5,1,,0,"Adventure, RPG"
Shinsenden: The legend of immortals,1989-12-15,0.0,0,,0,RPG
Thunder Force II,1989-06-15,0.0,0,,0,
Hlípa,1989-01-01,0.0,0,,0,
Dominator,1989-03-16,0.0,0,,0,Arcade
The Dark Heart of Uukrul,1989-09-30,0.0,0,,2,RPG
Knights of Legend,1989-10-01,0.0,0,,0,RPG
Dynasty Wars,1989-07-01,0.0,0,,0,
Mendel Palace,1989-06-27,0.0,0,,0,"Action, Puzzle"
Prince Of Persia (houssamChab),1989-08-29,0.0,0,,0,"Platformer, Adventure, Puzzle"
The Electric Monopoly,1989-09-02,0.0,0,,0,Board Games
Sentinel Worlds I: Future Magic,1989-01-01,0.0,0,,0,"Strategy, RPG"
The Computer Edition of Risk: The World Conquest Game,1989-01-01,0.0,0,,0,
Tongue of the Fatman,1989-01-01,0.0,0,,0,"Arcade, Fighting"
APB (1989),1989-01-01,0.0,0,,0,"Racing, Arcade"
Artura,1989-01-01,0.0,0,,0,Arcade
Rubic,1989-01-01,0.0,0,,0,
Mah Jongg -V-G-A,1989-01-01,0.0,0,,0,
Crazy Cars II,1989-01-01,0.0,0,,0,"Racing, Arcade"
F-15 Strike Eagle II,1989-01-01,0.0,0,,0,
Pipe Mania (1989),1989-01-01,0.0,0,,0,Puzzle
BUBBLE BOBBLE,1989-01-01,0.0,0,,27,Arcade
Lords of the Rising Sun,1989-01-01,0.0,0,,0,"Strategy, Arcade"
Puffy's Saga,1989-01-01,0.0,0,,0,Arcade
Tunnels of Armageddon,1989-01-01,0.0,0,,0,Arcade
Ricochet (1989),1989-01-01,0.0,0,,0,
MiG-29: Soviet Fighter,1989-01-01,0.0,0,,0,Action
Jocky Wilson's Darts Challenge,1989-01-01,0.0,0,,0,Sports
Axel's Magic Hammer,1989-01-01,0.0,0,,0,
Dynamite Duke,1989-01-01,0.0,0,,0,
Archipelagos,1989-01-01,0.0,0,,0,
TRACON: Air Traffic Control Simulator,1989-01-01,0.0,0,,0,
Word Gallery,1989-01-01,0.0,0,,0,Educational
Megablast,1989-01-01,0.0,0,,0,
Warhead,1989-01-01,0.0,0,,0,
Al Unser Jr.'s Turbo Racing,1989-01-31,0.0,0,,0,Racing
P.T.O.,1989-01-01,0.0,0,,0,
Tecmo World Cup '90,1989-01-01,0.0,0,,0,"Simulation, Sports"
Badlands,1989-01-01,0.0,0,,0,Racing
Saint Dragon,1989-01-01,0.0,0,,0,
Vendetta,1989-01-01,0.0,0,,0,
Rings of Medusa,1989-01-01,0.0,0,,0,"Strategy, RPG"
Purple Saturn Day,1989-01-01,0.0,0,,0,Sports
Nightmare on Elm Street,1989-01-01,0.0,0,,0,Arcade
Genghis Khan,1989-01-01,0.0,0,,0,Strategy
Space Quest 1+2+3,1989-03-29,0.0,0,,0,Adventure
Yakuman,1989-04-21,0.0,0,,0,Board Games
Mystic Defender,1989-11-25,0.0,0,,0,"Platformer, Action"
Alex Kidd in the Enchanted Castle (1989),1989-02-10,2.89,4,,0,
Dungeon Explorer (TurboGrafx-16),1989-03-04,0.0,0,,0,RPG
Valis II,1989-06-23,0.0,0,,0,"Adventure, Action"
Midnight Resistance,1989-01-01,0.0,0,,0,"Shooter, Action"
Battle Squadron,1989-01-01,3.5,3,,0,
Fire Pro Wrestling Combination Tag,1989-06-22,0.0,0,,0,"Fighting, Sports"
Wonderland,1989-01-01,0.0,0,,0,"Adventure, Action"
Friday the 13th (1985),1989-02-01,2.88,3,,0,Action
Wonder Boy III: The Dragon's Trap,1989-08-20,0.0,0,,0,"Platformer, Action, RPG"
Motocross Maniacs,1989-09-20,0.0,0,,0,Racing
CD-Man,1989-12-01,3.5,4,,0,Arcade
Welltris,1989-01-01,0.0,0,,0,"Arcade, Puzzle"
Sweet Home (1989),1989-12-15,0.0,0,,0,RPG
Harpoon,1989-01-01,0.0,0,,0,
Psycho Fox,1989-01-01,0.0,0,,0,"Platformer, Action"
Castlevania: The Adventure (1989),1989-10-27,1.86,1,,0,"Platformer, Adventure, Action"
Lakers versus Celtics and the NBA Playoffs,1989-01-01,0.0,0,,0,"Simulation, Sports"
Street Rod,1989-01-01,0.0,0,,0,Racing
Steel Thunder,1989-04-30,0.0,0,,0,"Casual, Action, Simulation"
Billiards,1989-01-01,0.0,0,,0,"Casual, Indie, Simulation, Sports"
All Dogs Go to Heaven,1989-01-01,0.0,0,,0,Puzzle
Romance of the Three Kingdoms,1989-10-01,0.0,0,,0,Strategy
Klax,1989-01-01,3.4,4,,0,"Arcade, Puzzle"
Toki,1989-01-01,4.0,4,,0,
Switchblade (2018),1989-11-30,2.59,3,,0,"Adventure, Action"
Tetris (1989),1989-11-01,4.22,5,,0,Puzzle
Stunt Track Racer,1989-01-01,0.0,0,,0,"Racing, Arcade"
Powerdrome (1988),1989-01-01,0.0,0,,0,Racing
World Cup Soccer: Italia '90,1989-01-01,0.0,0,,0,Sports
Wings of Fury,1989-01-01,0.0,0,,0,Arcade
Secret Quest (1989),1989-01-01,0.0,0,,0,"Adventure, Action"
Action Fighter (1989),1989-01-01,0.0,0,,0,Arcade
Knight Force,1989-01-01,0.0,0,,0,
Sword of Vermilion (1989),1989-12-16,0.0,0,,0,RPG
Truxton,1989-12-09,0.0,0,,0,
Zan: Kagerou no Toki,1989-09-15,0.0,0,,0,Simulation
QBillion,1989-12-22,0.0,0,,0,"Strategy, Puzzle"
Seirei Gari,1989-12-08,0.0,0,,0,Adventure
Crime city (1989),1989-12-31,0.0,0,,0,Action
A-10 Tank Killer,1989-01-01,0.0,0,,0,Simulation
Arch Rivals,1989-01-01,0.0,3,,0,Sports
Incantation,1989-01-01,0.0,0,,0,Shooter
License to Kill,1989-01-01,0.0,0,,0,Arcade
Escape from the Planet of the Robot Monsters,1989-01-01,0.0,0,,0,"Shooter, Arcade"
Nuclear War,1989-01-01,0.0,0,,0,
Budokan: The Martial Spirit,1989-01-01,0.0,4,,0,"Arcade, Fighting, Sports"
DeathTrack,1989-01-01,0.0,5,,0,"Racing, Arcade"
Heavy Metal,1989-01-01,0.0,0,,0,Simulation
Zork Zero: The Revenge of Megaboz,1989-01-01,0.0,0,,0,"Adventure, Puzzle"
The Kristal,1989-01-01,0.0,0,,0,Adventure
Future Wars (1989),1989-01-01,0.0,0,,0,Adventure
Rick Dangerous,1989-01-01,4.25,5,,0,
Vette!,1989-01-01,0.0,0,,0,Racing
Twin Hawk,1989-01-01,0.0,0,,0,
X-Men: Madness in Murderworld,1989-01-04,0.0,0,,0,"Adventure, Action, Fighting, Puzzle"
Bandai Golf: Challenge Pebble Beach,1989-02-01,0.0,0,,0,"Simulation, Sports"
Casino Kid,1989-01-06,0.0,0,,0,
J.R.R. Tolkien's War in Middle Earth,1989-01-02,0.0,0,,0,Strategy
Dark Chambers (Atari 7800),1989-04-01,0.0,0,,0,"Adventure, Action"
Holy Diver,1989-04-28,0.0,0,,0,"Platformer, Action"
Blazing Lazers,1989-07-07,0.0,0,,0,"Shooter, Action"
Last Battle,1989-07-01,0.0,0,,0,
Time Soldiers (1987),1989-05-03,0.0,0,,0,"Shooter, Action"
Circus Caper,1989-08-08,0.0,0,,0,Action
Faria: A World of Mystery and Danger!,1989-07-21,0.0,0,,0,
Qwak (1989),1989-01-01,0.0,0,,0,"Platformer, Puzzle"
Roller Coaster Rumbler,1989-01-01,0.0,0,,0,
Beyond the Black Hole,1989-01-01,0.0,0,,0,
Scapeghost,1989-01-01,0.0,0,,0,
Sly Spy,1989-01-01,0.0,0,,0,
Gold of the Americas,1989-01-01,0.0,0,,0,Strategy
Abrams BattleTank,1989-01-01,0.0,0,,0,Simulation
Qix: The Computer Virus Game,1989-01-01,0.0,0,,0,Arcade
Face Off!,1989-01-01,0.0,0,,0,Sports
Renegade III: The Final Chapter,1989-01-01,0.0,0,,0,
Sidewinder,1989-01-01,0.0,0,,0,Action
Kenny Dalglish Soccer Manager,1989-01-01,0.0,0,,0,
Incredible Shrinking Sphere,1989-01-01,0.0,0,,0,Action
Beach Volley,1989-01-01,0.0,0,,0,Sports
Federation of Free Traders,1989-01-01,0.0,0,,0,
The Duel: Test Drive 2,1989-01-01,0.0,0,,0,Racing
Switchblade,1989-01-01,0.0,0,,0,Action
Tower of Babel (1989),1989-01-01,0.0,0,,0,Puzzle
Dynamite Düx,1989-01-01,0.0,0,,0,
Citadel of Vras,1989-01-01,0.0,0,,0,RPG
ElectroCop,1989-01-01,0.0,0,,0,Action
Mechanized Attack,1989-01-01,0.0,0,,0,
Fantasy World Dizzy,1989-10-01,3.33,4,,0,
Revenge of the 'Gator,1989-10-18,0.0,0,,0,
Gates of Zendocon,1989-10-01,0.0,0,,0,
Dungeon Magic: Sword of the Elements,1989-11-10,0.0,0,,0,RPG
The Sword of Hope,1989-12-28,0.0,0,,0,RPG
Willow,1989-01-01,0.0,0,,0,
Puzznic,1989-01-01,0.0,0,,0,Puzzle
Shufflepuck Café,1989-07-06,0.0,0,,0,Sports
Shooting Range,1989-06-01,0.0,0,,0,
The Uncanny X-Men,1989-12-01,0.0,0,,0,"Platformer, Action"
The Glory of Heracles II: Titan's Downfall,1989-12-23,0.0,0,,0,RPG
Tecmo World Wrestling,1989-09-01,0.0,0,,0,
Flying Hero (1989),1989-01-01,0.0,0,,0,"Arcade, Action"
Ghostbuster 2,1989-01-06,0.0,0,,0,"Shooter, Arcade, Action, Puzzle"
North & South,1989-01-01,4.18,5,,0,"Strategy, Arcade, Action"
The Final Battle,1989-12-31,0.0,0,,0,Adventure
Cyborg Hunter,1989-01-01,0.0,0,,0,Action
Rise of the Dragon,1989-12-31,0.0,0,,1,Adventure
Tetris (Tengen),1989-05-01,4.06,4,,0,Puzzle
Plotting,1989-01-01,0.0,0,,0,Puzzle
Idol Hakkenden,1989-09-14,0.0,0,,0,"Casual, Adventure, Simulation"
Ghost Lion,1989-07-14,0.0,0,,0,RPG
Les Manley in: Search For The King,1989-12-31,0.0,0,,0,Adventure
Batman,1989-01-01,3.18,4,,0,Action
Автоматизированная система психологических тестов,1989-10-24,0.0,0,,0,Educational
Castlevania III: Dracula's Curse,1989-12-22,4.1,4,,0,Action
Strider (1989),1989-03-07,3.45,4,,0,"Platformer, Action"
Indiana Jones and the Last Crusade: The Action Game,1989-01-01,3.78,4,,0,"Arcade, Adventure, Action"
Super Off Road,1989-01-01,3.71,4,,0,Racing
Earthbound Beginnings,1989-07-27,3.91,4,,0,"Adventure, RPG"
The Revenge of Shinobi,1989-12-02,3.96,4,,0,"Arcade, Action"
Phantasy Star II,1989-03-21,3.67,4,,0,"Adventure, RPG"
Sword of the Samurai,1989-01-01,0.0,0,,1,"Strategy, Adventure, Action, Simulation"
CountDown,1989-12-31,0.0,1,,4,"Casual, Indie, Action"
Super Mario Land,1989-04-21,3.91,4,,8,"Platformer, Action"
The Adventures of Tom Sawyer,1989-02-06,0.0,0,,0,Action
The Paranoia Complex,1989-01-01,0.0,0,,0,RPG
Blue Lightning,1989-01-01,0.0,0,,0,
S.C.I.: Special Criminal Investigation,1989-01-03,0.0,0,,0,"Racing, Shooter, Action"
Blue Angels,1989-01-01,0.0,0,,0,Simulation
Off the Wall,1989-01-01,0.0,0,,0,Action
Double Dunk,1989-01-01,0.0,0,,0,Sports
Day of the Viper,1989-01-01,0.0,0,,0,Shooter
Championship Bowling,1989-12-31,0.0,0,,0,Sports
Dragon Wars (1991),1989-10-08,0.0,0,,0,RPG
Captain Ed,1989-08-25,0.0,0,,0,Shooter
Arnold Palmer Tournament Golf,1989-09-09,0.0,0,,0,"Simulation, Sports"
Anticipation,1989-10-25,0.0,0,,0,"Strategy, Board Games"
Tashiro Masashi no Princess ga Ippai,1989-10-27,0.0,0,,0,"Platformer, Adventure, Action"
Arthur: The Quest for Excalibur,1989-07-01,0.0,0,,0,Adventure
sdada,1989-03-03,0.0,0,,0,Indie
Garfield: Winter's Tail,1989-01-01,0.0,0,,0,Action
Lost Dutchman Mine,1989-01-01,0.0,0,,0,Adventure
Military Madness (Nectaris) (1989),1989-01-01,0.0,0,,0,Strategy
Killerball,1989-01-01,0.0,0,,0,"Action, Sports"
Oliver & Company,1989-01-01,0.0,0,,0,Arcade
Nobunaga's Ambition 2,1989-01-01,0.0,0,,0,Strategy
Master Mouse,1989-01-01,0.0,0,,0,Arcade
Myth: History in the Making,1989-01-01,0.0,0,,0,Platformer
B.A.T. (1989),1989-01-01,0.0,0,,0,"Adventure, RPG"
Midwinter,1989-01-01,0.0,0,,0,"Strategy, Simulation"
Wrestle War,1989-01-01,0.0,0,,0,Sports
Indianapolis 500: The Simulation,1989-01-01,0.0,0,,0,Racing
After the War,1989-01-01,0.0,0,,0,Action
Rick Dangerous 2,1989-01-01,0.0,0,,0,Arcade
Legends of Murder,1989-01-01,0.0,0,,0,RPG
Night Mission Pinball,1989-01-01,0.0,0,,0,Arcade
Zybex,1989-01-01,0.0,0,,0,
Baby Boomer,1989-01-01,0.0,0,,0,
Rambo 3,1989-01-01,0.0,0,,5,Arcade
Conquests of Camelot: The Search for the Grail,1989-01-01,0.0,0,,0,"Adventure, RPG, Puzzle"
F29 Retaliator,1989-01-01,0.0,0,,0,
Black Gold,1989-01-01,0.0,0,,0,
HardBall II,1989-01-01,0.0,0,,0,
Red Lightning,1989-01-01,0.0,0,,0,
Wicked,1989-01-01,0.0,0,,0,
H.A.T.E.: Hostile All-Terrain Encounter,1989-01-01,0.0,0,,0,
Moraff's Revenge,1989-01-01,0.0,0,,0,RPG
Star Trek 5: The Final Frontier,1989-01-01,0.0,0,,0,"Arcade, Adventure, Action"
Special Criminal Investigation,1989-01-01,0.0,0,,0,"Racing, Action"
Quest for the Time Bird,1989-01-01,0.0,0,,0,Adventure
Homo Ku Sapiens,1989-01-01,0.0,0,,0,Board Games
Verminator (1989),1989-01-03,0.0,0,,0,"Platformer, Action"
Nitro Boost Challenge,1989-01-03,0.0,0,,0,"Shooter, Arcade, Action"
Grand Monster Slam,1989-01-01,0.0,0,,0,Sports
Cameltry (1989),1989-01-01,0.0,0,,0,"Racing, Platformer"
SonSon II,1989-01-27,0.0,0,,0,"Platformer, Action"
Human Killing Machine,1989-03-01,0.0,0,,0,Fighting
Star Cruiser,1989-04-14,0.0,0,,0,RPG
Leonardo,1989-05-05,0.0,0,,0,"Arcade, Puzzle"
Captain Skyhawk,1989-05-24,0.0,4,,0,Action
Raid 2020,1989-01-01,0.0,0,,0,Action
Rolling Thunder,1989-03-17,0.0,0,,0,
Turbo Outrun (1989),1989-02-11,0.0,4,,0,"Racing, Arcade"
Shadow Dancer (1989),1989-11-01,3.5,4,,0,"Platformer, Arcade, Action"
X-Out,1989-01-01,0.0,0,,0,
Dragon Breed,1989-01-01,0.0,0,,0,
Gauntlet 2,1989-01-01,0.0,0,,0,Arcade
Amazing Spider-Man(1989),1989-01-01,0.0,0,,0,Arcade
Monster Party,1989-06-01,0.0,4,,0,"Platformer, Adventure, Action"
MechWarrior,1989-01-01,0.0,4,,0,"Strategy, Adventure, Action, Simulation"
Quest for Glory: So You Want to Be a Hero,1989-01-01,4.43,5,,0,"Adventure, RPG"
Spellcaster,1989-09-01,0.0,0,,0,"Action, RPG"
Alien Syndrome (1989),1989-01-01,0.0,0,,0,Arcade
Space Quest 3: The Pirates of Pestulon,1989-01-01,4.0,4,,0,Adventure
WCW World Championship Wrestling,1989-12-09,0.0,0,,0,Fighting
Teenage Mutant Ninja Turtles (1989),1989-05-12,3.84,4,,0,Action
Golden Axe (1989),1989-12-23,3.97,4,,0,"Arcade, Action"
The Astyanax,1989-12-21,3.88,4,,0,
Disney's DuckTales,1989-09-14,4.33,4,,0,"Platformer, Action"
Bandit Kings of Ancient China,1989-01-01,0.0,0,,0,"Strategy, RPG, Simulation"
Indiana Jones and the Last Crusade: The Graphic Adventure,1989-07-01,4.03,4,,1,"Adventure, Action"
Leisure Suit Larry 3 - Passionate Patti in Pursuit of the Pulsating Pectorals,1989-11-17,3.21,3,,1,Adventure
Splatterhouse (1989),1989-11-18,3.39,4,,3,"Adventure, Action"
Curse of the Azure Bonds,1989-01-01,2.38,1,,1,RPG
Quest for Glory 1-5,1989-09-30,3.5,5,,1,Adventure
Populous,1989-06-04,3.47,4,,1,Strategy
Sim City,1989-02-02,4.32,4,,0,Simulation
SimCity (1989),1989-01-01,3.86,4,,0,Strategy
Prince of Persia (1989),1989-10-03,4.08,4,,0,"Platformer, Adventure, Action"
Their Finest Hour: Battle at Britain,1989-02-01,0.0,0,,0,Simulation
Friday the 13th (1989),1989-02-01,2.33,1,,0,Action
Dragon Wars,1989-12-31,0.0,0,,1,"Adventure, RPG"
Arcus II: Silent Symphony,1989-12-31,0.0,0,,0,Adventure
Bloody Wolf,1989-09-01,0.0,0,,0,Shooter
M.U.D.S.: Mean Ugly Dirty Sport,1989-12-31,0.0,0,,0,"Action, Sports"
Tangled Tales: The Misadventures of a Wizard's Apprentice,1989-12-31,0.0,0,,0,Adventure
Xenon 2 Megablast,1989-01-01,0.0,0,,0,
Clash at Demonhead,1989-01-27,0.0,0,,0,"Platformer, Action"
Destiny of an Emperor,1989-05-15,0.0,0,,0,RPG
Bombuzal,1989-05-31,0.0,0,,0,Strategy
Hyper Dyne Side Arms,1989-07-14,0.0,0,,0,
Baseball Stars,1989-07-01,0.0,0,,0,Sports
Street Smart (1989),1989-08-01,0.0,0,,0,Fighting
Dusty Diamond's All-Star Softball,1989-10-27,0.0,0,,0,Sports
U.S. Championship V'Ball,1989-11-10,0.0,0,,0,Sports
Leisure Suit Larry III: Passionate Patti in Pursuit of the Pulsating Pectorals,1989-11-01,0.0,0,,0,Adventure
NFL,1989-09-01,0.0,0,,0,"Simulation, Sports"
Cyber Police ESWAT,1989-01-01,0.0,0,,0,
ABC Monday Night Football,1989-01-01,0.0,0,,0,Sports
Gradius III (1989),1989-01-01,3.9,4,,0,
Caveman Ugh-lympics,1989-01-01,0.0,0,,0,Arcade
Master Chu and the Drunkard Hu,1989-01-01,0.0,0,,0,Platformer
Millennium 2.2,1989-01-01,0.0,0,,0,Strategy
Krypton Egg,1989-01-01,0.0,0,,0,Action
Avoid the Noid,1989-01-01,0.0,0,,0,Arcade
Mean Streets,1989-01-01,0.0,4,,0,Adventure
Omega,1989-01-01,0.0,0,,0,
Fire King,1989-01-01,0.0,0,,0,"Action, RPG"
Iron Lord,1989-01-01,0.0,0,,0,Adventure
Bumpy,1989-01-01,0.0,0,,0,
World Class Leader Board Golf,1989-01-01,0.0,0,,0,Sports
Shinobi (1989),1989-01-01,0.0,0,,0,Arcade
Fast Food Dizzy,1989-01-01,0.0,0,,0,Arcade
Barbarian 2: Dungeons of Drax,1989-01-01,0.0,0,,0,Arcade
WindWalker,1989-01-01,0.0,0,,0,RPG
S.T.U.N. Runner,1989-01-01,0.0,0,,0,Racing
Superman: The Man of Steel (1989),1989-01-01,0.0,0,,0,"Platformer, Adventure, Action"
Storm Across Europe,1989-01-01,0.0,0,,0,
Bruce Lee Lives,1989-01-01,0.0,0,,0,Fighting
The Chessmaster 2100,1989-01-01,0.0,0,,0,Strategy
Oil Imperium,1989-01-01,0.0,0,,0,Strategy
M1 Tank Platoon,1989-01-01,0.0,0,,0,"Strategy, Action, Simulation"
Starflight 2: Trade Routes of the Cloud Nebula,1989-01-01,0.0,0,,0,"Strategy, RPG"
Datastorm,1989-01-01,0.0,0,,0,
Master of Weapon,1989-01-01,0.0,0,,0,
Myth (1989),1989-01-01,0.0,0,,0,
Twinworld,1989-01-01,0.0,0,,0,
Gazza's Superstar Soccer,1989-01-01,0.0,0,,0,Sports
The Crack of Doom,1989-01-01,0.0,0,,0,Adventure
Caliber .50,1989-01-01,0.0,0,,0,
Mindtrap,1989-01-01,0.0,0,,0,Puzzle
Raid,1989-01-01,0.0,0,,0,
Persian Gulf Inferno,1989-01-01,0.0,0,,0,
Fun School,1989-01-01,0.0,0,,0,Educational
The Cycles: International Grand Prix Racing,1989-01-01,0.0,0,,0,Racing
World Championship Soccer,1989-09-01,0.0,0,,0,Sports
Cobra Triangle,1989-07-01,3.67,3,,0,Racing
Dragons of Flame,1989-01-01,0.0,0,,0,RPG
Ikari III: The Rescue (1989),1989-01-01,0.0,0,,0,"Shooter, Arcade, Action"
The Magic Candle,1989-01-01,0.0,0,,0,RPG
Alleyway,1989-04-21,3.67,4,,0,Arcade
Kick Off,1989-01-01,4.11,4,,0,Sports
Ballistix,1989-01-01,0.0,0,,0,Sports
Theme Park Mystery,1989-12-31,0.0,0,,0,"Adventure, Action"
Dangerous Seed,1989-01-01,0.0,0,,0,
Sex Vixens from Space,1989-01-01,0.0,0,,0,Adventure
Elvira: Mistress of the Dark,1989-12-31,0.0,0,,1,"Adventure, RPG"
The Amazing Spider-Man and Captain America in Dr. Doom's Revenge!,1989-01-01,0.0,0,,0,"Arcade, Fighting"
Codename: ICEMAN,1989-01-01,0.0,0,,0,"Adventure, Action"
Bloodwych,1989-07-31,0.0,0,,0,"Adventure, RPG"
Ys III: Wanderers from Ys,1989-01-01,0.0,0,,0,
Lakers vs. Celtics and the NBA Playoffs,1989-01-01,0.0,0,,0,Sports
The Revenge of Shinobi (1989),1989-12-02,3.86,4,,0,Platformer
Volfied (1989),1989-01-01,4.83,5,,0,Action
Hyper Lode Runner,1989-01-01,0.0,0,,0,Puzzle
Adventures of Lolo (1989),1989-04-20,3.79,4,,0,"Action, Puzzle"
Batman: The Video Game,1989-12-22,3.86,4,,0,"Platformer, Action"
