name,release_date,rating,metacritic,playtime,genres
Niels Penguin Adventure,2024-01-03,0.0,,0,"Casual, Indie, Adventure"
Tale of BaGua,2024-01-03,0.0,,0,"Casual, Indie"
Akai Onna,2024-01-04,0.0,,0,"Casual, Indie"
Harve,2024-01-03,0.0,,0,"Casual, Strategy, Indie, Simulation"
Climb Challenge - Find Items Cyberpunk,2024-01-03,0.0,,0,"Racing, Adventure, Action, RPG, Casual, Strategy, Simulation, Sports, Indie"
Scare: Fatal Picture,2024-01-04,0.0,,0,"Adventure, Action"
Ghost Hunters,2024-01-04,0.0,,0,"Massively Multiplayer, Adventure, Action, Indie"
Driving Home(icide),2024-01-03,0.0,,0,"Casual, Racing, Indie, Action"
Puppeteer's Curse,2024-01-04,0.0,,0,"Indie, Adventure"
All She Wants For Christmas Is YOU,2024-01-04,0.0,,0,"Casual, Strategy, Indie, Action"
Gold Seeker,2024-01-04,0.0,,0,"Casual, Indie"
Right or DIE!,2024-01-05,0.0,,0,"Indie, Adventure"
WOLF IN THE CITY,2024-01-07,0.0,,0,"Adventure, Action, Casual, Simulation, Indie"
The Road of Heroes,2024-01-04,0.0,,0,"Adventure, Action, RPG"
Where's the Boat,2024-01-05,0.0,,0,"Indie, Adventure, Simulation"
Hedge Fund Tycoon,2024-01-07,0.0,,0,"Strategy, Simulation"
TOON,2024-01-05,0.0,,0,"Indie, Adventure, Action"
Hot Beaver Camp,2024-01-05,0.0,,0,"Indie, Adventure, Action, RPG"
白昼梦 · 心象病院,2024-01-06,0.0,,0,"Indie, Adventure, RPG"
Chompania,2024-01-06,0.0,,0,"Indie, Adventure, Action"
PolyZen Drive,2024-01-06,0.0,,0,"Casual, Racing, Indie, Simulation"
Cubyte,2024-01-07,0.0,,0,Action
Above the Hill,2024-01-05,0.0,,0,"Indie, Adventure"
Kosmobreak,2024-01-05,0.0,,0,Casual
Stealth Assault: Urban Strike,2024-01-05,0.0,,0,"Action, RPG, Strategy, Simulation, Sports, Indie"
TotAL RPG,2024-01-05,0.0,,0,"Indie, Action, RPG"
Tools Up! Ultimate Edition,2024-01-05,0.0,,0,"Casual, Action, Simulation"
Ant Farm Simulator,2024-01-05,0.0,,0,"Casual, Indie, Simulation"
Tower Tactics Arena,2024-01-05,0.0,,0,Action
Kick Bastards,2024-01-05,0.0,,0,Action
Robot Adventure,2024-01-05,0.0,,0,"Casual, Indie, Strategy, Adventure"
CONTORTED,2024-01-05,0.0,,0,"Indie, Adventure"
Drilbert,2024-01-08,0.0,,0,Indie
The Last Human: GO!,2024-01-08,0.0,,0,Adventure
Searching For Rest,2024-01-08,0.0,,0,"Casual, Strategy, Indie"
Running Through The Beat,2024-01-08,0.0,,0,"Racing, Indie"
NovaX,2024-01-09,0.0,,0,"Indie, Adventure, Action, RPG"
Isuem's Elixir,2024-01-09,0.0,,0,"Indie, RPG"
"Tick, Tank, Boom",2024-01-09,0.0,,0,Action
Elemental Engagements,2024-01-09,0.0,,0,"Casual, Strategy"
DOLL EYE: CHAPTER ONE,2024-01-09,0.0,,0,"Indie, RPG"
Last Dino Standing,2024-01-09,0.0,,0,"Casual, Indie, Action"
三国争雄,2024-01-07,0.0,,0,"Strategy, Simulation"
KARAKURI Colosseum,2024-01-07,0.0,,0,"Casual, Action"
minitechno,2024-01-07,0.0,,0,"Casual, Indie"
Super Retro BoxBot,2024-01-08,0.0,,0,"Casual, Strategy, Indie"
Trash Top Down Racing,2024-01-10,0.0,,0,"Casual, Racing, Indie"
Sandbox Skyline,2024-01-10,0.0,,0,"Casual, Strategy, Simulation"
Haunt Monster,2024-01-10,0.0,,0,"Adventure, Action, Simulation, Indie, Massively Multiplayer"
The Sand Knight,2024-01-10,0.0,,0,"Indie, Action"
Package Runner,2024-01-11,0.0,,0,"Casual, Indie"
VRosty,2024-01-11,0.0,,0,"Casual, Indie, Adventure, Action"
Slayin DX,2024-01-11,0.0,,0,"Indie, Action, RPG"
おけけぬき,2024-01-11,0.0,,0,Simulation
Laser 77 - Virtual Lab,2024-01-11,0.0,,0,"Indie, Action"
Illegal Mahjong,2024-01-11,0.0,,0,"Indie, Adventure, RPG"
あのちゃんを病院に連れてって,2024-01-14,0.0,,0,"Casual, Indie, Action"
French Fries Pusher Friends,2024-01-11,0.0,,0,"Casual, Indie, Simulation"
Sleigh Strikers,2024-01-11,0.0,,0,Action
Rutabaga Desert Storm,2024-01-12,0.0,,0,"Casual, Indie, Action"
Die Erdnussbutter,2024-01-12,0.0,,0,"Indie, Action"
Cosmic collapse,2024-01-11,0.0,,0,"Racing, Adventure, Casual, Simulation, Indie"
Medieval Revenge,2024-01-11,0.0,,0,Adventure
Groove that Goob,2024-01-13,0.0,,0,"Strategy, Indie"
Liquid Light,2024-01-13,0.0,,0,"Casual, Indie"
吞食拜天地：三国刘蓓传（The legend of Liu Bei of the Three Kingdoms）,2024-01-14,0.0,,0,"Adventure, RPG"
KARNAL,2024-01-10,0.0,,0,"Indie, Action"
Holidays in Khrushchevsk,2024-01-18,0.0,,0,"Indie, Adventure, Simulation"
Floomy,2024-01-18,0.0,,0,"Casual, Indie, Adventure, Action"
洪荒：我挂机成圣,2024-01-14,0.0,,0,"RPG, Casual, Strategy, Simulation, Indie, Massively Multiplayer"
The Bard for Her,2024-01-14,0.0,,0,"Casual, Indie"
NUDOMATIC,2024-01-14,0.0,,0,"Casual, Indie"
