name,release_date,rating,metacritic,playtime,genres
Kirby & the Amazing Mirror,2004-04-15,4.2,80.0,0,"Platformer, Action"
EverQuest II,2004-11-08,4.19,,10,"Massively Multiplayer, RPG"
Nancy Drew: Curse of Blackmoor Manor,2004-09-30,4.19,81.0,3,Adventure
Warlords Battlecry III,2004-05-19,4.1,73.0,1,"Strategy, RPG"
The SpongeBob SquarePants Movie,2004-10-27,3.98,72.0,0,"Platformer, Adventure"
Crash Twinsanity,2004-09-28,4.24,64.0,0,Platformer
Astropop,2004-04-09,2.11,,0,"Arcade, Action"
FIFA 2005,2004-10-12,4.13,,0,Sports
Cave Story: Doukutsu Monogatari,2004-12-20,4.39,,0,Arcade
Transport Giant,2004-06-07,3.5,,1,"Strategy, Simulation"
Men of Valor,2004-10-27,3.64,71.0,2,Action
Shin Megami Tensei: Digital Devil Saga,2004-07-15,4.27,78.0,0,RPG
Kohan II: Kings of War,2004-09-21,3.88,81.0,1,Strategy
Sonic Advance 3,2004-06-07,3.9,,0,Platformer
Mario Power Tennis,2004-10-28,4.0,80.0,2,Sports
Psychoballs,2004-08-01,0.0,,0,"Casual, Indie, Strategy, Arcade"
Scrapland,2004-11-04,4.02,72.0,0,"Racing, Arcade, Action"
Dragon Ball Z: Budokai 3,2004-11-16,4.34,,0,Fighting
Teenage Mutant Ninja Turtles 2: Battle Nexus,2004-10-19,3.98,49.0,0,"Platformer, Arcade, Fighting"
Colin McRae Rally 2005,2004-09-24,4.11,,6,"Racing, Simulation"
"Codename: Panzers, Phase One",2004-06-16,3.9,81.0,2,"Strategy, Simulation"
Baldur's Gate: Dark Alliance II,2004-01-19,4.05,,4,"Action, RPG"
Mario Party 6,2004-11-18,3.9,71.0,0,Board Games
The Settlers: Heritage of Kings,2004-11-25,3.8,58.0,1,Strategy
Heretic Kingdoms: The Inquisition,2004-09-30,3.22,,1,"Action, RPG"
The Urbz: Sims in the City,2004-11-09,3.58,71.0,0,Simulation
Jewel Quest,2004-07-30,2.5,,12,Puzzle
The Lord of the Rings: The Third Age,2004-11-02,3.6,,5,RPG
Shark Tale,2004-09-27,3.42,69.0,0,"Adventure, Action"
RollerCoaster Tycoon 3,2004-11-02,3.64,,3,"Strategy, Simulation"
Painkiller Expansion Pack: Battle Out of Hell,2004-12-01,3.91,,0,"Shooter, Action"
Resident Evil Outbreak: File 2,2004-09-09,3.85,58.0,0,Action
Spyro: A Hero's Tail,2004-11-03,3.6,,0,Adventure
James Bond 007: Everything or Nothing,2004-11-17,3.88,84.0,0,"Shooter, Action"
Pro Evolution Soccer 4,2004-12-02,4.26,,60,Sports
Asterix & Obelix XXL - Kick Buttix!,2004-03-19,4.08,59.0,0,Arcade
Mario vs. Donkey Kong (2004),2004-05-24,3.69,,0,Puzzle
Silent Storm: Sentinels,2004-04-23,4.29,,2,Strategy
Zoo Tycoon 2,2004-11-11,4.07,72.0,27,Strategy
Ballance,2004-04-02,4.22,,8,"Casual, Arcade, Puzzle"
Metal Gear Acid,2004-12-16,3.41,75.0,0,"Card, Strategy, Action"
Donkey Kong Jungle Beat,2004-12-16,4.0,80.0,0,Platformer
Creatures Exodus,2004-09-10,0.0,,1,"Educational, Simulation"
Wario World,2004-05-27,3.71,71.0,0,Platformer
Ace Combat 5: The Unsung War,2004-10-21,4.53,84.0,0,Simulation
Alien Hominid,2004-11-18,4.1,,0,"Arcade, Fighting"
Knights of the Temple: Infernal Crusade,2004-03-19,3.41,,0,"Adventure, Action"
Naruto: Ultimate Ninja 2,2004-09-30,4.0,,0,"Action, Fighting"
X-Men Legends,2004-09-21,4.18,79.0,0,"Action, RPG"
Armies of Exigo,2004-11-30,3.96,69.0,0,Strategy
Viewtiful Joe 2,2004-11-18,4.22,,0,Action
Kuon,2004-04-01,3.58,57.0,0,"Adventure, Action"
Pitfall: The Big Adventure,2004-02-18,4.17,68.0,0,"Platformer, Arcade, Action, Puzzle"
Colin McRae Rally 04,2004-04-02,4.0,,10,"Racing, Simulation, Sports"
Grand Theft Auto Advance,2004-10-26,3.68,68.0,0,Action
Петька 4: День независимости,2004-10-09,3.54,,0,Adventure
Rise of Nations: Thrones and Patriots,2004-04-28,4.28,,0,Strategy
Nancy Drew: The Secret of Shadow Ranch,2004-08-30,3.88,68.0,8,Adventure
Ninja Gaiden (2004),2004-03-02,4.36,91.0,0,Action
Dragon Ball: Advanced Adventure,2004-11-18,4.32,,0,Fighting
Петька 5: Конец игры,2004-12-07,3.46,,0,Adventure
Crazy Taxi 3,2004-01-10,3.71,,0,"Racing, Arcade"
Mega Man Zero 3,2004-04-23,4.13,77.0,0,"Platformer, Action"
Xenosaga Episode II: Jenseits von Gut und Bose,2004-06-24,3.75,73.0,0,RPG
Tribes: Vengeance,2004-10-05,3.38,83.0,0,"Shooter, Action"
Diner Dash,2004-12-01,3.86,67.0,0,"Casual, Strategy, Arcade"
WarioWare: Twisted!,2004-10-14,4.24,88.0,0,"Action, Puzzle"
Drake of the 99 Dragons,2004-02-01,0.0,,1,"Shooter, Action"
18 Wheels of Steel: Pedal to the Metal,2004-08-29,4.0,,2,"Racing, Simulation"
Guardian,2004-01-01,0.0,,1,"Adventure, Action, Casual, Arcade, Indie"
Garfield,2004-10-01,3.71,,0,Arcade
Mega Man X8,2004-12-07,4.0,68.0,0,"Platformer, Shooter, Adventure, Action"
Thunderbolt 2,2004-06-01,0.0,,0,"Casual, Arcade, Simulation"
Shadow Hearts: Covenant,2004-02-19,4.4,85.0,0,"Adventure, RPG"
Digimon Rumble Arena 2,2004-07-29,4.18,,0,Fighting
Suikoden IV,2004-08-19,3.64,63.0,0,RPG
GoldenEye: Rogue Agent,2004-11-22,3.6,60.0,0,"Shooter, Action"
Champions of Norrath,2004-02-10,3.83,,0,RPG
Kingdom Under Fire: The Crusaders,2004-10-12,0.0,,1,"Strategy, Action, RPG"
Metal Slug Advance,2004-11-12,3.4,79.0,0,"Shooter, Platformer, Action"
Gangland,2004-02-14,3.83,,3,"Action, RPG"
ShellShock: Nam '67,2004-09-03,2.29,54.0,0,"Shooter, Action"
Dragon Ball Z: Buu's Fury,2004-09-14,3.93,62.0,0,"Action, RPG"
Tom Clancy's Ghost Recon 2,2004-11-14,3.0,69.0,0,"Shooter, Action"
Dead Man's Hand,2004-03-26,3.61,63.0,0,"Shooter, Action"
The Fall: Last Days of Gaia,2004-11-19,3.61,,0,RPG
.kkrieger,2004-04-14,3.8,,0,"Shooter, Action"
Kingdom Under Fire: Heroes,2004-09-08,0.0,,1,"Strategy, Action, RPG"
Serious Sam: Next Encounter,2004-04-12,3.14,65.0,0,"Shooter, Action"
"Locomotion, Chris Sawyer's",2004-09-09,0.0,,39,Simulation
Shade: Wrath of Angels,2004-10-01,3.79,,0,"Shooter, Action"
Ty the Tasmanian Tiger 2: Bush Rescue,2004-10-12,3.4,,0,Racing
Codename: Gordon,2004-05-17,3.0,,1,"Platformer, Arcade, Action"
Richard Burns Rally,2004-09-03,4.27,74.0,0,"Racing, Simulation, Sports"
Братья Пилоты. Обратная сторона Земли,2004-06-11,3.9,,0,"Arcade, Adventure, Puzzle"
The Getaway: Black Monday,2004-11-12,2.73,57.0,0,"Adventure, Action"
Alexander,2004-11-25,4.38,,0,Strategy
Monster Hunter,2004-09-21,3.73,,0,RPG
NBA Live 2005,2004-09-28,3.45,,0,Sports
Seal of Evil,2004-11-18,0.0,,1,"Adventure, Action, RPG"
Van Helsing,2004-04-27,0.0,64.0,0,"Shooter, Action"
Bad Boys: Miami Takedown,2004-02-25,2.62,,0,"Shooter, Action"
Leisure Suit Larry: Magna Cum Laude,2004-10-04,3.23,,22,Arcade
Nitro Family,2004-06-07,2.09,,0,"Shooter, Action"
Братья Пилоты. Олимпиада,2004-08-27,3.69,,0,Arcade
Hellforces,2004-11-25,2.5,,0,"Shooter, Action"
Magna Carta,2004-11-11,0.0,66.0,0,RPG
Dragon Ball Z: Supersonic Warriors,2004-06-22,3.38,73.0,0,Fighting
Fallout: Brotherhood of Steel,2004-01-14,3.0,65.0,0,"Action, RPG"
MegaMan Zero 3,2004-10-05,4.62,,0,"Platformer, Action, RPG"
Conflict: Vietnam,2004-09-03,3.7,,0,"Shooter, Action"
Tenchu: Fatal Shadows,2004-07-22,4.25,58.0,0,Action
Conan (2004),2004-04-08,3.0,,0,"Action, RPG"
Mega Man X: Command Mission,2004-07-29,2.71,,0,RPG
Front Mission 4,2004-06-15,3.22,75.0,0,Strategy
Miami Vice: The Game,2004-12-07,3.14,63.0,0,"Shooter, Action"
Lemony Snicket's A Series of Unfortunate Events,2004-11-09,3.73,63.0,18,"Arcade, Adventure"
NHL 2005,2004-09-14,3.82,,0,Sports
Terminator 3: The Redemption,2004-09-02,3.0,68.0,0,"Shooter, Action"
Chicago 1930,2004-02-06,3.17,,0,Strategy
Alias: The Game,2004-06-16,0.0,64.0,0,"Adventure, Action"
Yu-Gi-Oh! Power of Chaos: Joey the Passion,2004-06-29,0.0,,0,Board Games
The Polar Express,2004-11-02,2.75,,0,"Arcade, Adventure"
Страшилки: Шестое чувство,2004-03-26,4.17,,0,Adventure
Travian,2004-09-05,3.67,,0,"Strategy, Massively Multiplayer"
Crash Bandicoot Purple: Ripto's Rampage,2004-06-03,3.0,,0,
GoldenLand: Cold Heaven,2004-01-23,4.11,,0,RPG
Jet Li: Rise to Honor,2004-02-17,4.0,68.0,0,"Shooter, Adventure"
SpellForce: The Breath of Winter,2004-06-25,3.92,,0,"Strategy, RPG"
Mega Man Battle Network 5,2004-12-09,3.86,67.0,0,"Action, RPG"
ToCA Race Driver 2: Ultimate Racing Simulator,2004-04-15,3.5,82.0,0,"Racing, Arcade, Simulation, Sports"
WWE SmackDown! vs. Raw (2004),2004-11-02,4.11,,0,"Arcade, Fighting, Sports"
Football Manager 2005,2004-11-04,4.4,,0,"Strategy, Sports"
Michigan: Report from Hell,2004-08-05,0.0,,0,"Adventure, Action"
Singles: Flirt Up Your Life!,2004-04-09,3.08,58.0,0,Strategy
Alien Shooter: Fight for Life,2004-01-01,3.67,,0,Arcade
Echo Night: Beyond,2004-07-27,0.0,60.0,0,"Adventure, Action"
Yu-Gi-Oh! Power of Chaos: Kaiba the Revenge,2004-03-30,3.67,,0,Board Games
"WarioWare, Inc.: Mega Party Games!",2004-04-06,4.33,76.0,0,Action
Restricted Area,2004-12-23,2.88,,0,"Adventure, Action, RPG, Simulation, Indie"
Gungrave: Overdose,2004-03-04,0.0,68.0,0,Shooter
Joint Operations: Typhoon Rising,2004-06-15,0.0,82.0,1,"Shooter, Action"
Shrek 2: Team Action,2004-11-03,4.0,,0,"Platformer, Adventure, Action"
Army Men: Sarge's War,2004-07-23,3.55,,0,"Shooter, Action"
Summon Night: Swordcraft Story 2,2004-04-20,0.0,79.0,0,"Action, RPG"
Князь 2. Продолжение легенды,2004-01-23,3.8,,0,"Action, RPG"
Godzilla Save the Earth,2004-11-02,4.67,,0,"Action, Fighting"
Yetisports Arctic Adventures,2004-09-01,3.5,,0,Arcade
Tim Burton's The Nightmare Before Christmas: Oogie's Revenge,2004-09-21,0.0,65.0,0,"Adventure, Action"
Mob Enforcer,2004-07-13,0.0,,0,"Shooter, Action"
Ghost in the Shell: Stand Alone Complex,2004-03-04,0.0,,0,Action
Custom Robo,2004-05-10,0.0,,0,"Action, Fighting"
Братья Пилоты 3D. Дело об огородных вредителях,2004-10-22,2.14,,0,Adventure
Fate/Stay Night,2004-01-30,4.5,,0,Adventure
Crusader Kings,2004-09-28,0.0,,0,Strategy
Shining Force: Resurrection of the Dark Dragon,2004-06-08,0.0,77.0,0,"Strategy, RPG"
CSI: Miami,2004-11-26,3.5,,0,Adventure
Yu-Gi-Oh! World Championship Tournament 2004,2004-02-05,3.83,,0,
Tak 2: The Staff of Dreams,2004-10-11,0.0,,0,
Brave Soul,2004-01-01,3.25,,0,"Adventure, RPG"
Shaman King: Master of Spirits,2004-01-01,4.0,72.0,0,"Platformer, Adventure"
Moorhuhn Kart 2,2004-04-01,4.43,,0,"Racing, Arcade"
DreamWorks' Shark Tale,2004-09-29,3.45,,0,Arcade
Hugo: Cannon Cruise,2004-10-01,4.0,,0,Arcade
Total Club Manager 2005,2004-10-21,4.29,,0,"Strategy, Sports"
A.I.M.: Artificial Intelligence Machine,2004-02-27,4.08,,0,Simulation
Nemesis of the Roman Empire,2004-03-26,0.0,,12,Strategy
City of Heroes,2004-04-28,4.0,85.0,38,"Massively Multiplayer, RPG"
EyeToy: Play 2,2004-11-05,4.0,77.0,0,
Joint Operations: Escalation,2004-11-17,0.0,78.0,14,"Shooter, Action"
Stella Deus: the Gate of Eternity,2004-10-28,0.0,75.0,0,"Strategy, RPG"
EyeToy: Play 3,2004-11-04,4.11,61.0,0,"Family, Action"
CSI: Crime Scene Investigation - Dark Motives,2004-03-23,3.38,,0,Adventure
Yu-Gi-Oh! Capsule Monster Coliseum,2004-07-29,4.33,62.0,0,"Card, Strategy"
Ricochet: Lost Worlds,2004-04-08,4.4,,0,Arcade
Des Blood 4,2004-01-01,0.0,,0,"Arcade, RPG"
Sabotain: Break the Rules,2004-11-12,2.62,,0,"Racing, Shooter, Action, RPG"
Yoshi's Universal Gravitation,2004-12-09,3.57,,0,Platformer
Blood Will Tell: Tezuka Osamu's Dororo,2004-09-22,0.0,,0,Action
Революционный квест,2004-03-11,3.09,,0,Adventure
Final Fantasy I & II: Dawn of Souls,2004-07-29,0.0,79.0,0,RPG
Scaler,2004-10-01,0.0,,0,
Terrorist Takedown,2004-11-11,0.0,,0,Arcade
Breed,2004-04-09,0.0,,0,"Shooter, Arcade, Action, Simulation"
Nancy Drew: The Curse of Blackmoor Manor,2004-10-09,3.86,,0,Adventure
Pocky & Rocky 2,2004-06-17,0.0,,0,"Shooter, Adventure, Action"
Star Wars Jedi Knight 2: Lady Jedi,2004-08-29,0.0,,0,"Adventure, Action"
Mario Golf: Advance Tour,2004-04-22,3.33,84.0,0,Sports
Atlantis Evolution,2004-10-14,0.0,,0,"Arcade, Adventure"
Lagsters,2004-04-21,4.0,,0,"Racing, Arcade"
Kreed: Battle for Savitar,2004-06-24,0.0,,0,"Shooter, Action"
Tank-O-Box,2004-01-01,3.67,,0,Arcade
Vietcong: Fist Alpha,2004-02-04,3.62,,0,"Shooter, Action"
Syphon Filter: The Omega Strain,2004-06-04,0.0,65.0,0,"Shooter, Action"
Breakdown,2004-03-16,0.0,71.0,0,"Action, Fighting"
Scooby-Doo! Two: Monsters Unleashed,2004-03-19,2.0,,0,Arcade
Marine Heavy Gunner: Vietnam,2004-08-17,0.0,,0,"Shooter, Action"
Hello Kitty: Roller Rescue,2004-03-31,3.5,,0,"Racing, Arcade"
Neo Contra,2004-10-19,0.0,,0,"Shooter, Action"
Boktai 2: Solar Boy Django,2004-07-22,0.0,78.0,0,"Adventure, Action, RPG"
Hidden & Dangerous 2: Sabre Squadron,2004-10-20,0.0,,0,"Shooter, Action"
Sitting Ducks,2004-02-24,0.0,,0,"Racing, Arcade"
Biko 3,2004-01-01,0.0,,0,"Adventure, Action"
Wars & Warriors: Joan of Arc,2004-02-10,0.0,,0,"Strategy, Action"
Sudden Strike: Resource War,2004-10-01,0.0,,0,Strategy
I of the Dragon,2004-11-01,0.0,,1,"Action, RPG"
Otogi: Myth of Demons,2004-05-04,0.0,80.0,0,Action
Star Wars Trilogy: Apprentice of the Force,2004-09-21,4.0,,0,"Platformer, Action"
The X-Files: Resist or Serve,2004-03-16,0.0,,0,"Adventure, Action"
World War II Sniper: Call to Victory,2004-09-30,0.0,,0,"Shooter, Action"
Ядерный титбит: Flashback,2004-08-26,0.0,,0,Arcade
Asphalt Urban GT,2004-11-21,0.0,60.0,0,"Racing, Arcade"
Spider-Man 2: Activity Centre,2004-06-28,2.17,,0,Educational
Little Bombers Returns,2004-08-13,4.12,,0,Arcade
Megaman X8,2004-12-07,0.0,68.0,0,
Crimson Tears,2004-07-21,0.0,,0,"Adventure, Action"
Hot Wheels: Stunt Track Challenge (GBA),2004-11-09,3.75,,0,Racing
Madden NFL 2005,2004-08-09,0.0,,0,Sports
Mega Man Anniversary Collection,2004-06-23,0.0,,0,Action
Berserk Millennium Empire Arc: Chapter of the Holy Demon War,2004-10-07,0.0,,0,"Adventure, Action"
Guilty Gear XX #Reload,2004-07-23,0.0,,0,"Arcade, Fighting"
Wobbles,2004-12-30,4.44,,0,Arcade
The Mummy: The Animated Series,2004-09-01,0.0,,0,"Arcade, Action"
Castle Strike,2004-04-02,0.0,,0,Strategy
RocketBowl,2004-10-15,0.0,,0,Sports
Feel the Magic: XY/XX,2004-11-21,0.0,,0,
Serious Sam Advance,2004-04-12,0.0,51.0,0,"Shooter, Action"
Knight Rider: The Game 2,2004-10-29,0.0,,0,"Racing, Arcade"
Blinx 2: Masters of Time and Space,2004-11-16,0.0,68.0,0,"Platformer, Action"
Midnight Nowhere,2004-02-01,0.0,,0,Adventure
Pokemon Emerald Version,2004-09-16,4.14,76.0,0,"Adventure, RPG"
Mortyr 2: For Ever,2004-10-29,0.0,56.0,0,"Shooter, Action"
Soldner: Secret Wars,2004-06-22,0.0,43.0,0,Shooter
