name,release_date,rating,metacritic,playtime,genres
Final Fantasy XII,2006-03-16,4.19,92.0,0,RPG
CivCity: Rome,2006-07-23,3.56,67.0,1,"Strategy, Simulation"
FIFA 07,2006-09-25,3.91,,0,Sports
Metal Slug Anthology,2006-11-30,3.8,,0,Action
F.E.A.R. Extraction Point,2006-10-24,4.01,75.0,0,"Shooter, Action"
Bullet Witch,2006-07-27,3.18,,3,"Adventure, Action"
Vegas: Make It Big,2006-12-21,3.0,,1,Strategy
WWE SmackDown! vs. Raw 2007,2006-11-10,3.73,80.0,0,"Arcade, Action, Fighting, Sports"
Small Arms,2006-11-22,3.17,73.0,0,Action
Disney•Pixar Cars,2006-06-06,3.94,73.0,1,"Racing, Adventure"
N3: Ninety-Nine Nights,2006-04-20,3.41,61.0,0,"Adventure, Action"
Mother 3,2006-04-20,4.33,,0,RPG
The Stalin Subway: Red Veil,2006-10-05,2.18,,3,Shooter
BLACK,2006-02-24,4.04,79.0,3,Shooter
Insaniquarium Deluxe,2006-08-30,4.0,,2,Casual
Space Empires V,2006-10-16,3.09,68.0,1,Strategy
Assault Heroes,2006-12-13,3.0,,3,"Shooter, Arcade, Action"
Far Cry Instincts: Predator,2006-03-27,3.14,,0,"Shooter, Action"
Destroy All Humans! 2,2006-10-17,3.63,74.0,0,Adventure
RIP 3: The Last Hero,2006-12-09,3.69,,1,Arcade
Neverwinter Nights 2,2006-10-31,4.06,,12,RPG
Resistance: Fall of Man,2006-11-17,3.66,86.0,0,"Shooter, Action"
Battlefield 2142,2006-10-17,3.8,80.0,1,"Shooter, Action"
Enchanted Arms,2006-01-12,3.29,,0,RPG
Pro Evolution Soccer 6,2006-10-27,4.39,,77,Sports
Shin Megami Tensei: Persona 3,2006-07-13,4.37,86.0,0,RPG
Galaga,2006-07-26,3.5,,1,
Barrow Hill: Curse of the Ancient Circle,2006-10-04,3.33,,1,"Indie, Adventure"
Metal Gear Solid: Portable Ops,2006-12-05,3.52,87.0,1,"Shooter, Action"
"LOTR, BFME II",2006-07-07,3.92,,0,"Strategy, Simulation"
Dangerous Waters,2006-02-06,2.33,82.0,1,Strategy
Point Blank,2006-06-13,2.91,,1,"Shooter, Massively Multiplayer, Action"
Mortal Kombat: Armageddon,2006-10-11,3.78,76.0,0,"Arcade, Fighting"
Genesis,2006-02-27,2.21,,0,"Action, Puzzle, Casual, Strategy, Massively Multiplayer"
LocoRoco,2006-06-23,4.2,83.0,0,"Platformer, Action"
Madden NFL 07,2006-08-22,3.19,,0,Sports
Mad Tracks,2006-02-01,3.29,,1,"Racing, Arcade, Sports"
Face of Mankind,2006-01-01,2.31,,1,"Shooter, Action, RPG, Strategy, Massively Multiplayer"
EarthDefenseForce 2017,2006-12-14,3.64,,0,"Adventure, Action"
Tony Hawk's Project 8,2006-11-07,3.41,75.0,0,"Arcade, Sports"
Iron Warriors: T - 72 Tank Command,2006-07-16,2.62,56.0,1,Strategy
Bullet Candy,2006-05-16,2.67,,1,"Casual, Indie"
Eragon,2006-11-14,2.5,50.0,0,Action
2006 FIFA World Cup,2006-04-24,3.81,,0,Sports
Pokémon Ranger,2006-10-30,3.6,,6,
Zen of Sudoku,2006-12-14,0.0,,1,"Casual, Indie"
Xpand Rally,2006-08-24,3.1,82.0,1,Racing
Joint Task Force,2006-09-12,0.0,68.0,1,"Strategy, Action"
Sonic Riders,2006-02-21,3.78,,0,"Racing, Arcade"
Tenchu Z,2006-10-05,4.0,56.0,43,"Adventure, Action"
The Outfit,2006-03-13,3.22,,0,"Shooter, Action"
Anno 1701 A.D.,2006-10-25,4.12,78.0,1,"Strategy, Simulation"
God Hand,2006-09-14,4.43,73.0,15,Action
Daxter,2006-03-14,4.11,,12,Adventure
Tekken 5: Dark Resurrection,2006-07-06,4.17,82.0,0,"Arcade, Fighting"
AGON - The Mysterious Codex (Trilogy),2006-03-16,0.0,,4,Adventure
Phantasy Star Universe,2006-08-31,3.28,64.0,0,"Massively Multiplayer, Action, RPG"
The Settlers 2: 10th Anniversary,2006-10-26,3.62,,2,Strategy
Sea Dogs: Caribbean Tales,2006-09-11,3.68,,1,"Action, RPG"
Chuzzle Deluxe,2006-08-30,3.22,,2,Casual
Tomoyo After ~It's a Wonderful Life~,2006-11-25,3.67,,5,"Casual, Strategy, Adventure, RPG"
Superman Returns: The Videogame,2006-11-20,2.24,51.0,0,"Adventure, Action"
Scarface: The World Is Yours,2006-10-08,3.83,75.0,4,Action
Bejeweled 2 Deluxe,2006-08-30,3.46,,1,Casual
Open Season,2006-09-18,3.45,,0,"Family, Arcade, Action"
Star Wars: Empire at War,2006-02-16,4.02,79.0,2,Strategy
Ankh 2: Heart of Osiris,2006-12-26,3.75,,1,"Adventure, RPG"
MX vs. ATV Unleashed,2006-01-15,4.05,71.0,1,"Racing, Sports"
Bionicle Heroes,2006-11-14,3.6,,0,"Arcade, Adventure, Action"
The Lord of the Rings: The Battle for Middle-earth 2 - The Rise of the Witch-king,2006-11-28,4.31,,0,Strategy
Killzone: Liberation,2006-10-31,3.93,,24,Shooter
Castlevania: Portrait of Ruin,2006-12-05,4.39,85.0,5,"Platformer, Adventure, Action"
Rule of Rose,2006-09-12,4.1,59.0,0,"Adventure, Action"
Dragon Ball Z: Budokai Tenkaichi 2,2006-10-05,4.16,73.0,0,Fighting
Metroid Prime Hunters,2006-03-20,3.64,85.0,0,"Adventure, Action"
TrackMania United,2006-11-17,4.02,,3,"Racing, Arcade, Puzzle"
Blazing Angels: Squadrons of WWII,2006-03-23,2.7,66.0,1,"Arcade, Action, Fighting"
You Are Empty,2006-10-27,3.15,34.0,0,Shooter
25 to Life,2006-01-17,2.72,39.0,0,"Shooter, Action"
Over the Hedge,2006-05-05,3.69,65.0,0,"Racing, Arcade, Action"
NBA 2K7,2006-09-25,3.0,,0,Sports
Dirge of Cerberus: Final Fantasy VII,2006-01-26,3.36,57.0,0,"Shooter, Adventure, Action"
NHL 07,2006-09-12,3.16,76.0,47,Sports
American McGee Presents Bad Day LA,2006-08-29,2.72,28.0,0,"Shooter, Adventure, Action"
Cars,2006-06-06,2.74,,1,"Family, Racing, Educational, Adventure"
Yakuza 2,2006-12-07,4.22,77.0,0,"Adventure, Action"
Bejeweled Deluxe,2006-08-30,2.86,,1,Casual
Ecco the Dolphin,2006-11-27,3.26,,0,Action
Keepsake,2006-03-30,3.85,,3,"Casual, Indie, Adventure, Puzzle"
Yoshi's Island DS,2006-11-13,3.61,,2,
Ice Age 2: The Meltdown,2006-03-14,3.85,68.0,0,"Platformer, Arcade"
Star Trek Legacy,2006-12-12,3.0,,0,Action
The Sims 2: Pets,2006-10-17,3.85,64.0,0,Strategy
Barnyard,2006-08-01,3.9,66.0,0,"Arcade, Racing, Adventure, Sports"
Commandos: Strike Force,2006-03-15,3.37,60.0,13,"Shooter, Action"
ToCA Race Driver 3,2006-02-24,4.19,83.0,6,"Racing, Arcade, Simulation, Sports"
Nancy Drew: Danger by Design,2006-07-24,3.68,70.0,6,"Adventure, Puzzle"
Top Spin 2,2006-03-15,3.79,72.0,1,Sports
Heavy Weapon Deluxe,2006-08-30,0.0,,1,Casual
Onechanbara: Bikini Samurai Squad,2006-12-14,2.67,39.0,0,"Adventure, Action"
Mario Bros.,2006-11-19,3.69,,3,"Platformer, Adventure, Action"
FIFA Street 2,2006-02-28,4.12,,3,Sports
Reservoir Dogs,2006-08-25,2.92,50.0,1,"Shooter, Action"
Elite Beat Agents,2006-11-06,4.36,87.0,37,Action
Rise of Nations: Rise of Legends,2006-05-09,4.18,,4,Strategy
NCAA Football 07,2006-07-17,2.4,,0,Sports
Shattered Union,2006-10-25,0.0,67.0,1,Strategy
Nancy Drew: The Creature of Kapu Cave,2006-10-01,3.19,68.0,6,Adventure
Gumboy: Crazy Adventures,2006-07-26,0.0,,1,Arcade
Cooking Mama,2006-09-12,4.0,67.0,4,Educational
MotorStorm,2006-12-14,3.97,84.0,0,"Racing, Arcade"
Disney's Chicken Little: Ace in Action,2006-09-08,3.14,,1,"Adventure, Action"
X-Men: The Official Game,2006-05-16,3.31,,0,Action
Tiger Woods PGA Tour 07,2006-10-10,1.88,78.0,0,Sports
The Elder Scrolls 4: Oblivion - Knights of the Nine,2006-11-21,3.93,,0,"Adventure, Action, RPG"
RapeLay,2006-04-20,4.29,,0,"Arcade, Simulation"
Dynomite Deluxe,2006-08-30,0.0,,1,Casual
Sprint Cars Road to Knoxville,2006-09-01,0.0,,1,"Racing, Arcade"
AstroPop Deluxe,2006-08-30,0.0,,1,Casual
SWAT 4: The Stetchkov Syndicate,2006-02-28,4.09,80.0,0,"Shooter, Action"
Pizza Frenzy Deluxe,2006-08-30,0.0,,2,Casual
Talismania Deluxe,2006-08-30,0.0,,1,Casual
OutRun 2006: Coast 2 Coast,2006-06-28,4.39,81.0,2,"Racing, Arcade"
Jeanne d'Arc,2006-11-22,4.09,87.0,0,"Strategy, RPG"
RACE: The WTCC Game,2006-11-24,0.0,,1,"Racing, Simulation"
Typer Shark! Deluxe,2006-08-30,0.0,,11,Casual
Iggle Pop Deluxe,2006-08-30,0.0,,1,Casual
NBA LIVE 07,2006-09-26,3.25,,0,Sports
Big Money! Deluxe,2006-08-30,0.0,,1,Casual
Victoria: Revolutions,2006-08-17,0.0,,1,Strategy
Onimusha: Dawn of Dreams,2006-01-26,3.92,81.0,0,Action
Shin Megami Tensei: Devil Summoner - Raidou Kuzunoha vs. the Soulless Army,2006-03-02,4.08,74.0,0,"Adventure, Action, RPG"
Super Princess Peach,2006-02-27,3.82,75.0,0,"Platformer, Adventure, Action"
Alien Shooter: Vengeance,2006-09-08,3.81,67.0,1,Arcade
Rocket Mania Deluxe,2006-08-30,0.0,,1,Casual
Kirby: Squeak Squad,2006-12-04,3.97,,0,Arcade
Scratches,2006-03-08,4.46,,0,Adventure
SpellForce 2: Shadow Wars,2006-04-26,3.74,,2,"Strategy, Action, RPG"
The Legend of Spyro: A New Beginning,2006-10-10,3.17,,0,"Adventure, Action"
Avatar: The Last Airbender,2006-10-10,3.3,,0,Action
Armored Core 4,2006-12-21,3.57,65.0,0,"Shooter, Adventure, Action, Simulation"
Age of Empires III: The WarChiefs,2006-10-17,3.8,,16,Strategy
Valkyrie Profile 2: Silmeria,2006-09-26,4.6,,0,RPG
Cars: The Video Game,2006-06-06,4.43,,0,"Racing, Arcade"
Crashday,2006-02-24,3.56,,0,"Racing, Arcade"
Suikoden V,2006-03-21,4.38,76.0,0,RPG
TrackMania Nations,2006-01-27,4.35,,43,"Racing, Arcade, Puzzle"
NHL 2K7,2006-09-12,0.0,,0,Sports
Hammer Heads Deluxe,2006-08-30,0.0,,2,Casual
Medieval 2: Total War,2006-11-14,4.18,,0,Strategy
Ape Escape 3,2006-01-17,4.35,77.0,0,"Platformer, Action"
18 Wheels of Steel: Haulin’,2006-09-01,3.67,,3,"Racing, Simulation"
Blast Factor,2006-11-17,3.33,,0,Arcade
Medal of Honor: Heroes,2006-10-23,3.52,71.0,0,Shooter
The Sims 2: Open for Business,2006-03-02,3.96,,4,Strategy
Blitz: The League,2006-10-30,0.0,,0,Sports
Resident Evil: Deadly Silence,2006-02-14,3.25,71.0,0,Action
Full Pipe,2006-12-18,3.6,,1,"Arcade, Adventure, Puzzle"
Xenosaga Episode III: Also sprach Zarathustra,2006-08-29,4.0,81.0,0,RPG
Pirates of the Caribbean: The Legend of Jack Sparrow,2006-06-28,2.79,50.0,0,Action
Heroes of Might and Magic 5: Bundle,2006-05-18,4.35,,0,Strategy
Mega Man ZX,2006-09-12,3.5,76.0,1,"Platformer, Action"
Alaskan Adventures,2006-09-19,0.0,,0,"Action, Sports"
Fight Night Round 3,2006-02-20,4.0,84.0,0,"Action, Fighting, Simulation, Sports"
Brain Age: Train Your Brain in Minutes a Day!,2006-04-17,3.67,,0,
Star Wars: Empire at War - Forces of Corruption,2006-10-24,3.95,75.0,0,Strategy
Siren 2,2006-08-04,4.17,,0,Action
Made Man,2006-11-06,2.72,45.0,0,"Shooter, Adventure, Action"
Disgaea 2: Cursed Memories,2006-02-23,3.9,,0,Strategy
Mario Hoops 3-on-3,2006-09-11,3.71,,0,Sports
Star Fox Command,2006-08-28,3.47,,6,"Shooter, Action"
Mega Man Maverick Hunter X,2006-02-02,4.6,79.0,1,"Platformer, Action"
Winx Club,2006-03-01,4.05,,0,"Shooter, Adventure, Action"
Championship Manager 2007,2006-10-13,0.0,,1,Sports
Ace Combat Zero: The Belkan War,2006-03-23,4.43,75.0,0,Simulation
Paradise,2006-04-27,3.5,57.0,0,"Casual, Indie, Adventure, RPG"
Cabela's African Safari,2006-10-20,0.0,53.0,0,"Shooter, Adventure, Action, Sports"
GTI Racing,2006-08-11,0.0,,1,Racing
Kirby Squeak Squad,2006-12-04,3.92,,0,
Urban Chaos: Riot Response,2006-05-19,4.4,73.0,0,"Shooter, Action"
RF Online,2006-02-21,3.59,,1,"Massively Multiplayer, RPG"
SpongeBob SquarePants: Creature from the Krusty Krab,2006-10-16,2.75,65.0,0,"Racing, Shooter, Adventure, Action, Platformer"
Football Manager 2007,2006-10-18,3.64,,1,"Strategy, Sports"
Far Cry Vengeance,2006-12-12,2.64,,0,Shooter
Tom Clancy's Splinter Cell Essentials,2006-03-21,3.67,,0,Action
Empire Earth 2: The Art of Supremacy,2006-02-14,3.4,,5,Strategy
Baten Kaitos Origins,2006-09-25,0.0,75.0,0,RPG
Far Cry Instincts: Evolution,2006-03-28,3.0,78.0,0,"Shooter, Adventure"
Children of Mana,2006-10-30,2.89,,3,
Mega Man Powered Up,2006-03-02,3.71,82.0,0,"Platformer, Action"
Mario vs. Donkey Kong 2: March of the Minis,2006-09-25,3.75,,0,
Night Watch,2006-06-26,3.05,,0,RPG
Red Steel,2006-11-19,3.4,,2,
Black & White 2: Battle of the Gods,2006-04-25,3.78,69.0,0,Strategy
Tasty Planet,2006-11-24,3.6,,3,"Adventure, Action, Casual, Arcade, Family, Indie"
Добрыня Никитич и Змей Горыныч,2006-03-31,3.36,,0,"Arcade, Adventure"
Братва и Кольцо,2006-12-15,2.44,,0,Action
The Sims 2: Glamour Life Stuff,2006-08-31,3.83,,0,Simulation
Trauma Center: Second Opinion,2006-11-14,3.89,80.0,1,Simulation
Wild Arms 5,2006-12-14,3.86,71.0,0,RPG
Rampage: Total Destruction,2006-04-24,3.75,,0,Action
Age of Empires: The Age of Kings,2006-02-14,3.43,92.0,0,Strategy
Sexy Beach 3,2006-09-29,4.2,,0,Arcade
Tetris DS,2006-03-20,4.2,,0,
Sonic Mega Collection Plus,2006-03-31,4.0,,0,"Racing, Arcade"
Naruto: Ninja Council,2006-03-07,3.62,60.0,0,"Platformer, Action, Fighting"
Dungeon Siege 2: Broken World,2006-08-01,3.42,,0,"Action, RPG"
Sid Meier's Civilization 4: Warlords,2006-07-24,3.89,,0,Strategy
My Pet Hotel,2006-09-15,0.0,,1,"Casual, Simulation"
Garfield 2,2006-10-01,4.0,,0,Arcade
Warhammer: Mark of Chaos,2006-11-14,3.58,73.0,1,Strategy
Lada Racing Club,2006-03-15,1.62,,0,"Racing, Arcade"
Ridge Racer 2,2006-09-14,3.88,,0,"Racing, Simulation"
CSI: 3 Dimensions of Murder,2006-03-14,3.25,,0,Adventure
The Treasures Of Montezuma,2006-12-08,3.78,,0,Puzzle
Worms: Open Warfare,2006-03-14,0.0,,1,Strategy
Ace Combat X: Skies of Deception,2006-10-24,4.17,75.0,0,"Arcade, Action, Simulation"
Jaws Unleashed,2006-05-23,3.69,,24,"Adventure, Action"
The Sims 2: Happy Holiday Stuff,2006-11-10,3.9,,0,
Arma: Armed Assault,2006-12-25,3.33,,0,"Shooter, Action"
Contact,2006-10-17,0.0,,0,"Casual, Indie, Adventure"
Wildlife Park 2,2006-05-12,0.0,,4,"Casual, Strategy, Indie, Simulation"
Dungeon Crawl Stone Soup,2006-09-19,4.29,,1,"Action, RPG"
ParaWorld,2006-09-25,4.0,,0,Strategy
Atelier Iris 3: Grand Phantasm,2006-06-29,3.33,63.0,0,"Adventure, RPG"
Metal Slug 6,2006-02-24,3.67,,0,Action
College Hoops 2K7,2006-11-20,0.0,,0,Sports
Jump Ultimate Stars,2006-11-23,4.67,,0,Fighting
The Da Vinci Code,2006-05-19,3.14,,0,"Adventure, Action, Puzzle"
The Movies: Stunts & Effects,2006-06-06,4.0,,8,Strategy
Virtual Villagers: Chapter 1 - A New Home,2006-07-17,0.0,,1,"Casual, Strategy, Simulation"
.hack//G.U. vol. 1//Rebirth,2006-05-18,0.0,69.0,0,"Action, RPG"
Midnight Club 3: DUB Edition Remix,2006-03-13,4.56,86.0,0,"Racing, Arcade"
The Sims 2: Family Fun Stuff,2006-03-16,3.67,,0,
Super Monkey Ball: Banana Blitz,2006-11-14,3.83,74.0,0,"Casual, Platformer"
Purble Place,2006-11-08,3.17,,0,Puzzle
Rappelz,2006-11-03,2.3,,1,"Massively Multiplayer, RPG"
Need for Speed: Carbon – Own the City,2006-10-31,0.0,76.0,0,Racing
Agatha Christie: Murder on the Orient Express,2006-11-14,3.5,,0,Adventure
Dawn of Mana,2006-12-21,3.29,57.0,0,RPG
Monster Hunter 2,2006-02-16,0.0,,0,RPG
Yu-Gi-Oh! Duel Monsters GX: Tag Force,2006-09-14,4.33,,0,Strategy
В тылу врага: Диверсанты 2,2006-10-06,3.82,,0,Strategy
Pac-Man World Rally,2006-08-22,3.38,,0,"Racing, Arcade"
Digimon World DS,2006-11-07,0.0,71.0,0,RPG
Ancient Wars: Sparta,2006-12-08,3.43,,0,Strategy
Super Monkey Ball Adventure,2006-06-30,0.0,,0,"Adventure, Action"
Rhythm Tengoku,2006-08-03,0.0,,0,
Digimon World Data Squad,2006-11-30,3.5,,0,RPG
Super Monkey Ball: Touch & Roll,2006-02-14,3.43,,0,
Sword of the Stars,2006-08-22,0.0,,3,Strategy
Syphon Filter: Dark Mirror,2006-03-14,0.0,,0,"Shooter, Action"
Cricket 07,2006-11-14,4.33,,0,Sports
Monster House,2006-07-18,0.0,69.0,0,
Naruto: Uzumaki Chronicles 2,2006-11-16,3.25,,0,Action
Mega Man X Collection,2006-01-10,0.0,,0,"Platformer, Action"
Tony Hawk's Downhill Jam,2006-10-24,2.9,64.0,0,"Racing, Sports"
Проклятые Земли: Затерянные в Астрале,2006-01-27,3.12,,0,RPG
Excite Truck,2006-11-19,4.0,,0,Racing
Luxor: Amun Rising,2006-01-01,0.0,,63,Arcade
Rise & Fall: Civilizations at War,2006-06-12,3.73,,0,Strategy
Paws & Claws: Pet School,2006-10-17,0.0,,0,"Casual, Simulation"
24: The Game,2006-02-27,0.0,,0,Action
Happy Feet,2006-11-13,3.0,,0,Arcade
Gangs of London,2006-09-01,0.0,52.0,0,"Adventure, Action"
Elebits,2006-12-12,0.0,75.0,0,Action
Cake Mania,2006-05-01,0.0,,0,Arcade
Ankh,2006-03-17,3.67,74.0,0,"Family, Adventure"
Dr Kawashima's Brain Training,2006-04-16,3.57,,0,Puzzle
Justice League: Heroes,2006-11-22,3.12,68.0,0,"Action, RPG"
Sengoku Rance,2006-12-15,4.17,,0,"Strategy, RPG"
Armadillo Run,2006-04-22,0.0,,0,"Arcade, Puzzle"
.hack//G.U. vol. 2//Reminisce,2006-09-26,0.0,61.0,0,"Action, RPG"
BUZZ! Junior: Jungle Party,2006-10-20,4.33,,0,Arcade
Birth of America,2006-02-24,0.0,,4,Strategy
Untold Legends: Dark Kingdom,2006-11-17,2.83,58.0,0,"Action, RPG"
Dragon Ball Z: Shin Budokai,2006-03-07,0.0,70.0,0,Fighting
R-Type,2006-12-25,3.22,,1,Arcade
Garfield: Tale of Two Kitties,2006-10-05,0.0,,0,"Arcade, Adventure"
Mage Knight: Apocalypse,2006-09-26,3.88,,1,"Action, RPG"
Need for Speed: Carbon – Collector's Edition,2006-10-30,0.0,,0,Racing
The Chosen: Well of Souls,2006-12-13,2.6,,0,"Action, RPG"
Pirates of the Caribbean: Dead Man's Chest,2006-06-27,0.0,,0,"Adventure, Action"
Ядерный титбит 2,2006-08-31,2.0,,0,Adventure
Pirates: Legend of the Black Buccaneer,2006-07-27,0.0,42.0,0,"Adventure, Action"
SuperTuxKart,2006-08-06,4.57,,0,"Racing, Action"
