name,release_date,rating,rating_top,metacritic,playtime,genres
Space Haste 2,2002-04-09,0.0,0,,0,"Racing, Arcade"
Driver 2 Advance,2002-10-04,0.0,0,,0,"Racing, Adventure, Action"
Lost Kingdoms,2002-04-25,0.0,0,,0,RPG
RollerCoaster Tycoon 2,2002-10-18,4.43,5,,1,Strategy
Sudden Strike 2 Gold,2002-08-29,3.81,4,,1,Strategy
Metal Slug 4,2002-06-12,4.06,4,,0,Arcade
Crash Bandicoot: The Huge Adventure,2002-02-25,3.75,4,,0,
Universal Monsters: Monsterville,2002-05-01,0.0,0,,0,Strategy
Plasmaworm,2002-03-01,0.0,0,,0,Arcade
Buzzing Cars,2002-08-01,0.0,0,,0,"Racing, Arcade"
LEGO Soccer Mania,2002-06-18,0.0,0,,0,Sports
Final Fantasy Origins,2002-10-31,3.74,4,,1,RPG
Moto Racer 3 Gold Edition,2002-01-31,0.0,0,,1,"Racing, Arcade"
Jet Set Radio Future,2002-02-22,4.38,5,,0,"Platformer, Arcade"
Icewind Dale II,2002-09-01,4.3,5,,0,RPG
Dave Mirra Freestyle BMX 3,2002-11-26,0.0,0,,0,Racing
Knockout Kings 2003,2002-10-09,0.0,0,,0,Sports
Bomberman Max 2,2002-02-07,0.0,0,,0,Action
Jikkyō World Soccer 2002,2002-03-14,0.0,0,,0,Sports
Muscle Champion: Kinnikutō Kessen,2002-11-21,0.0,0,,0,
