name,release_date,rating,rating_top,metacritic,playtime,genres
Dragon Quest VIII: Journey of the Cursed King,2004-11-27,4.38,5,84.0,0,RPG
ESPN NBA 2K5,2004-09-28,0.0,0,83.0,0,Sports
Tribes: Vengeance,2004-10-05,3.38,4,83.0,0,"Shooter, Action"
Silent Storm Gold Edition,2004-09-09,4.29,5,83.0,2,"Strategy, Action, RPG"
Prince of Persia: Warrior Within,2004-11-30,4.39,5,83.0,2,"Adventure, Action"
Joint Operations: Typhoon Rising,2004-06-15,0.0,0,82.0,1,"Shooter, Action"
ToCA Race Driver 2: Ultimate Racing Simulator,2004-04-15,3.5,3,82.0,0,"Racing, Arcade, Simulation, Sports"
The Sims 2,2004-09-14,4.26,4,82.0,4,Simulation
Need for Speed: Underground 2,2004-11-09,4.41,5,82.0,46,"Racing, Arcade"
Act of War: Direct Action,2004-01-01,3.87,4,82.0,1,Action
Growlanser Generations,2004-12-07,0.0,0,81.0,0,
"Pokémon FireRed, LeafGreen",2004-01-29,4.4,5,81.0,0,"Strategy, RPG"
Nancy Drew: Curse of Blackmoor Manor,2004-09-30,4.19,4,81.0,3,Adventure
"Codename: Panzers, Phase One",2004-06-16,3.9,4,81.0,2,"Strategy, Simulation"
Hot Shots Golf: Open Tee,2004-12-12,0.0,0,81.0,0,"Simulation, Sports"
WarioWare: Touched!,2004-12-02,4.34,4,81.0,2,"Family, Action, Puzzle"
Mortal Kombat: Deception,2004-10-04,3.94,4,81.0,0,Fighting
Phoenix Wright: Ace Attorney − Trials and Tribulations,2004-01-23,4.37,5,81.0,17,Adventure
Kohan II: Kings of War,2004-09-21,3.88,4,81.0,1,Strategy
Donkey Kong Jungle Beat,2004-12-16,4.0,4,80.0,0,Platformer
Ground Control II: Operation Exodus,2004-06-18,3.75,4,80.0,1,Strategy
Medal of Honor: Pacific Assault,2004-11-03,3.77,4,80.0,1,Shooter
Otogi: Myth of Demons,2004-05-04,0.0,0,80.0,0,Action
Gish,2004-05-10,3.4,4,80.0,1,"Indie, Adventure"
Syberia 2,2004-03-28,3.88,4,80.0,5,"Adventure, Puzzle"
Mario Power Tennis,2004-10-28,4.0,4,80.0,2,Sports
Full Spectrum Warrior,2004-05-31,3.0,4,80.0,1,"Strategy, Action, Simulation"
Kirby & the Amazing Mirror,2004-04-15,4.2,4,80.0,0,"Platformer, Action"
Vampire: The Masquerade - Bloodlines,2004-11-15,4.38,5,80.0,2,"Action, RPG"
Final Fantasy I & II Dawn of Souls,2004-07-29,0.0,0,79.0,0,RPG
Final Fantasy I & II: Dawn of Souls,2004-07-29,0.0,0,79.0,0,RPG
Summon Night: Swordcraft Story 2,2004-04-20,0.0,4,79.0,0,"Action, RPG"
X-Men Legends,2004-09-21,4.18,4,79.0,0,"Action, RPG"
Metal Slug Advance,2004-11-12,3.4,4,79.0,0,"Shooter, Platformer, Action"
Boktai 2: Solar Boy Django,2004-07-22,0.0,0,78.0,0,"Adventure, Action, RPG"
Shin Megami Tensei: Digital Devil Saga,2004-07-15,4.27,4,78.0,0,RPG
Joint Operations: Escalation,2004-11-17,0.0,0,78.0,14,"Shooter, Action"
Zuma Deluxe,2004-04-15,3.89,4,78.0,1,"Casual, Puzzle"
Knights of Honor,2004-09-29,3.85,4,77.0,1,Strategy
Shining Force: Resurrection of the Dark Dragon,2004-06-08,0.0,4,77.0,0,"Strategy, RPG"
Hitman: Contracts,2004-04-20,3.93,4,77.0,1,"Shooter, Adventure, Action"
EyeToy: Play 2,2004-11-05,4.0,4,77.0,0,
Nexus - The Jupiter Incident,2004-11-05,3.32,4,77.0,2,"Strategy, Indie, Simulation"
Mega Man Zero 3,2004-04-23,4.13,4,77.0,0,"Platformer, Action"
Perimeter,2004-06-29,3.72,4,77.0,3,Strategy
Soldiers: Heroes of World War II,2004-06-29,4.29,5,77.0,1,Strategy
Pokemon Emerald Version,2004-09-16,4.14,5,76.0,0,"Adventure, RPG"
"WarioWare, Inc.: Mega Party Games!",2004-04-06,4.33,5,76.0,0,Action
"Pokémon Ruby, Sapphire, Emerald",2004-09-16,4.37,5,76.0,0,"Adventure, RPG"
Call of Duty: Finest Hour,2004-11-16,3.88,4,76.0,0,Shooter
Star Wars: Battlefront (2004),2004-09-20,4.14,4,76.0,1,"Shooter, Action"
Kingdom Hearts: Chain of Memories,2004-11-11,3.63,4,76.0,0,RPG
Second Sight,2004-09-21,4.07,4,75.0,1,Action
Port Royale 2,2004-09-12,3.91,4,75.0,1,Strategy
Evil Genius,2004-09-27,3.77,4,75.0,2,Strategy
Metal Gear Acid,2004-12-16,3.41,4,75.0,0,"Card, Strategy, Action"
Stella Deus: the Gate of Eternity,2004-10-28,0.0,0,75.0,0,"Strategy, RPG"
Sabre Wulf (GBA),2004-03-12,0.0,0,75.0,0,Platformer
Front Mission 4,2004-06-15,3.22,3,75.0,0,Strategy
Bad Mojo Redux,2004-12-08,3.5,4,74.0,1,"Adventure, Simulation, Puzzle"
Sacred,2004-03-23,4.1,4,74.0,2,"Action, RPG"
Bejeweled 2,2004-11-05,3.39,4,74.0,2,Puzzle
Richard Burns Rally,2004-09-03,4.27,4,74.0,0,"Racing, Simulation, Sports"
Pokémon Colosseum,2004-02-10,3.82,4,73.0,0,RPG
Xenosaga Episode II: Jenseits von Gut und Bose,2004-06-24,3.75,4,73.0,0,RPG
Red Dead Revolver,2004-05-04,3.62,4,73.0,0,Action
EyeToy: Groove,2004-04-20,0.0,0,73.0,0,"Family, Action"
Samurai Warriors,2004-05-06,0.0,0,73.0,0,Fighting
Kessen 3,2004-12-22,0.0,0,73.0,0,Strategy
Phantom Brave,2004-01-22,0.0,0,73.0,0,Strategy
Beyond Divinity,2004-04-26,3.2,4,73.0,1,"Action, RPG"
Crusader Kings Complete,2004-04-22,2.87,4,73.0,1,Strategy
Dragon Ball Z: Supersonic Warriors,2004-06-22,3.38,4,73.0,0,Fighting
Warlords Battlecry III,2004-05-19,4.1,5,73.0,1,"Strategy, RPG"
Zoo Tycoon 2,2004-11-11,4.07,4,72.0,27,Strategy
Shaman King: Master of Spirits,2004-01-01,4.0,4,72.0,0,"Platformer, Adventure"
Scrapland,2004-11-04,4.02,4,72.0,0,"Racing, Arcade, Action"
Silent Hill 4: The Room,2004-06-17,4.04,4,72.0,1,Action
FlatOut,2004-11-05,4.04,4,72.0,1,"Racing, Arcade"
SIREN,2004-03-12,4.26,4,72.0,0,Adventure
The SpongeBob SquarePants Movie,2004-10-27,3.98,4,72.0,0,"Platformer, Adventure"
Wario World,2004-05-27,3.71,4,71.0,0,Platformer
Mario Party 6,2004-11-18,3.9,4,71.0,0,Board Games
The Urbz: Sims in the City,2004-11-09,3.58,4,71.0,0,Simulation
Men of Valor,2004-10-27,3.64,4,71.0,2,Action
EyeToy: AntiGrav,2004-11-09,0.0,0,71.0,0,"Family, Arcade"
Breakdown,2004-03-16,0.0,0,71.0,0,"Action, Fighting"
The Moment of Silence,2004-09-30,3.2,3,70.0,2,"Indie, Adventure"
Tenchu: Return From Darkness,2004-03-10,0.0,0,70.0,0,"Adventure, Action"
The Bard's Tale,2004-10-26,3.52,4,70.0,3,"Adventure, Action, RPG"
Forgotten Realms: Demon Stone,2004-12-07,3.15,4,70.0,1,"Action, RPG"
Killzone,2004-11-02,3.61,4,70.0,32,"Shooter, Action"
Delta Force — Black Hawk Down: Team Sabre,2004-01-21,3.65,4,70.0,1,"Shooter, Action"
Tom Clancy's Ghost Recon: Jungle Storm,2004-01-01,0.0,0,70.0,0,Shooter
Donkey Konga 2,2004-07-01,0.0,0,69.0,0,Family
Shark Tale,2004-09-27,3.42,4,69.0,0,"Adventure, Action"
Lifeline (2004),2004-03-02,0.0,0,69.0,0,"Adventure, Action"
Neighbours from Hell Compilation,2004-02-19,3.95,4,69.0,1,"Casual, Adventure, Puzzle"
Armies of Exigo,2004-11-30,3.96,4,69.0,0,Strategy
Tom Clancy's Ghost Recon 2,2004-11-14,3.0,4,69.0,0,"Shooter, Action"
Blinx 2: Masters of Time and Space,2004-11-16,0.0,0,68.0,0,"Platformer, Action"
Sherlock Holmes: The Silver Earring,2004-08-06,3.17,4,68.0,2,Adventure
Grand Theft Auto Advance,2004-10-26,3.68,4,68.0,0,Action
Harry Potter and the Prisoner of Azkaban,2004-06-01,4.05,4,68.0,18,"Platformer, Arcade, Action"
Lemony Snicket's A Series of Unfortunate Events (GBA),2004-10-10,0.0,0,68.0,0,Adventure
Terminator 3: The Redemption,2004-09-02,3.0,3,68.0,0,"Shooter, Action"
Pitfall: The Big Adventure,2004-02-18,4.17,4,68.0,0,"Platformer, Arcade, Action, Puzzle"
This is Football 2004,2004-03-26,0.0,0,68.0,0,Sports
Jet Li: Rise to Honor,2004-02-17,4.0,4,68.0,0,"Shooter, Adventure"
Megaman X8,2004-12-07,0.0,0,68.0,0,
Mega Man X8,2004-12-07,4.0,5,68.0,0,"Platformer, Shooter, Adventure, Action"
Gungrave: Overdose,2004-03-04,0.0,0,68.0,0,Shooter
Nancy Drew: The Secret of Shadow Ranch,2004-08-30,3.88,4,68.0,8,Adventure
BloodRayne 2,2004-10-12,3.73,4,67.0,4,"Shooter, Adventure, Action"
Diner Dash,2004-12-01,3.86,4,67.0,0,"Casual, Strategy, Arcade"
Mega Man Battle Network 5,2004-12-09,3.86,4,67.0,0,"Action, RPG"
Disney's Lilo & Stitch 2: Hamsterviel Havoc,2004-11-12,0.0,0,66.0,0,"Platformer, Adventure, Action"
Duel Masters,2004-11-02,0.0,0,66.0,0,"Card, Strategy"
Dark Fall 2: Lights Out,2004-08-23,2.92,4,66.0,1,Adventure
Magna Carta,2004-11-11,0.0,0,66.0,0,RPG
AirForce Delta III: Strike,2004-02-03,0.0,0,66.0,0,"Action, Simulation"
Rocky Legends,2004-09-28,0.0,0,66.0,0,"Action, Fighting, Sports"
Rumble Roses,2004-11-09,0.0,0,66.0,0,Fighting
Fallout: Brotherhood of Steel,2004-01-14,3.0,3,65.0,0,"Action, RPG"
Tim Burton's The Nightmare Before Christmas: Oogie's Revenge,2004-09-21,0.0,0,65.0,0,"Adventure, Action"
Serious Sam: Next Encounter,2004-04-12,3.14,3,65.0,0,"Shooter, Action"
Counter-Strike: Condition Zero,2004-03-01,3.14,3,65.0,1,Action
The Adventures of Jimmy Neutron Boy Genius: Attack of the Twonkies,2004-09-13,0.0,0,65.0,0,"Adventure, Action"
Syphon Filter: The Omega Strain,2004-06-04,0.0,0,65.0,0,"Shooter, Action"
Worms Forts: Under Siege,2004-11-18,3.09,4,65.0,1,"Strategy, Fighting"
Van Helsing (GBA),2004-05-06,0.0,0,64.0,0,"Adventure, Action"
Crash Twinsanity,2004-09-28,4.24,4,64.0,0,Platformer
Van Helsing,2004-04-27,0.0,4,64.0,0,"Shooter, Action"
Alias: The Game,2004-06-16,0.0,4,64.0,0,"Adventure, Action"
Firefighter F.D.18,2004-04-23,0.0,0,63.0,0,"Adventure, Action"
Miami Vice: The Game,2004-12-07,3.14,3,63.0,0,"Shooter, Action"
Suikoden IV,2004-08-19,3.64,3,63.0,0,RPG
Dead Man's Hand,2004-03-26,3.61,4,63.0,0,"Shooter, Action"
Aura: Fate of the Ages,2004-06-24,2.68,3,63.0,1,Adventure
Lemony Snicket's A Series of Unfortunate Events,2004-11-09,3.73,4,63.0,18,"Arcade, Adventure"
Shrek 2: The Game,2004-04-28,3.98,4,63.0,0,Arcade
Obscure,2004-10-01,3.8,4,63.0,2,"Adventure, Action"
Space Hack,2004-10-15,1.72,1,63.0,1,"Indie, Action"
Mario Pinball Land,2004-08-26,2.83,3,62.0,0,"Arcade, Action"
Dynasty Warriors (PSP),2004-08-06,0.0,0,62.0,0,"Action, Fighting"
Hot Wheels: Stunt Track Challenge,2004-11-09,0.0,0,62.0,0,"Racing, Arcade"
Lineage 2: The Chaotic Chronicle,2004-04-28,4.34,5,62.0,0,"Massively Multiplayer, RPG"
Cabela's Dangerous Hunts,2004-01-01,0.0,0,62.0,0,Sports
Dragon Ball Z: Buu's Fury,2004-09-14,3.93,4,62.0,0,"Action, RPG"
Street Racing Syndicate,2004-08-31,3.1,3,62.0,4,"Racing, Arcade"
Yu-Gi-Oh! Capsule Monster Coliseum,2004-07-29,4.33,5,62.0,0,"Card, Strategy"
Galactic Wrestling: Featuring Ultimate Muscle,2004-06-30,0.0,0,61.0,0,"Fighting, Sports"
Shadow Ops: Red Mercury,2004-09-16,3.08,3,61.0,1,Action
World War II: Panzer Claws,2004-01-14,1.86,1,61.0,3,Strategy
Ape Escape: Pumped & Primed,2004-10-20,0.0,0,61.0,0,Action
Shining Tears,2004-11-03,0.0,0,61.0,0,"Action, RPG"
The Fairly OddParents: Shadow Showdown,2004-09-08,0.0,0,61.0,0,"Platformer, Adventure"
EyeToy: Play 3,2004-11-04,4.11,4,61.0,0,"Family, Action"
Spyro Orange: The Cortex Conspiracy,2004-06-03,0.0,3,60.0,0,"Casual, Action"
GoldenEye: Rogue Agent,2004-11-22,3.6,4,60.0,0,"Shooter, Action"
Asphalt Urban GT,2004-11-21,0.0,0,60.0,0,"Racing, Arcade"
Echo Night: Beyond,2004-07-27,0.0,0,60.0,0,"Adventure, Action"
Arc the Lad: End of Darkness,2004-11-03,0.0,0,59.0,0,
Amazing Island,2004-01-15,0.0,0,59.0,0,"RPG, Simulation"
Asterix & Obelix XXL - Kick Buttix!,2004-03-19,4.08,4,59.0,0,Arcade
BreakQuest,2004-11-15,0.0,4,58.0,2,"Arcade, Action"
Robotech: Invasion,2004-10-05,0.0,0,58.0,0,"Shooter, Action"
Singles: Flirt Up Your Life!,2004-04-09,3.08,3,58.0,0,Strategy
Tenchu: Fatal Shadows,2004-07-22,4.25,4,58.0,0,Action
Resident Evil Outbreak: File 2,2004-09-09,3.85,4,58.0,0,Action
The Settlers: Heritage of Kings,2004-11-25,3.8,4,58.0,1,Strategy
The Getaway: Black Monday,2004-11-12,2.73,4,57.0,0,"Adventure, Action"
The Nightmare of Druaga,2004-10-27,0.0,0,57.0,0,RPG
Kuon,2004-04-01,3.58,4,57.0,0,"Adventure, Action"
Mortyr 2: For Ever,2004-10-29,0.0,0,56.0,0,"Shooter, Action"
Naruto: Ninja Council 2,2004-03-29,0.0,0,55.0,0,"Platformer, Action, Fighting"
Virtua Quest,2004-08-26,0.0,0,54.0,0,"RPG, Fighting"
Powerdrome (2004),2004-06-15,0.0,0,54.0,0,"Racing, Arcade"
ShellShock: Nam '67,2004-09-03,2.29,1,54.0,0,"Shooter, Action"
Seven Samurai 20XX,2004-03-12,0.0,0,52.0,0,Action
Marine Sharpshooter II: Jungle Warfare,2004-06-22,1.96,1,52.0,1,Action
Driv3r,2004-06-21,3.16,3,51.0,0,"Racing, Action"
Serious Sam Advance,2004-04-12,0.0,0,51.0,0,"Shooter, Action"
Teenage Mutant Ninja Turtles 2: Battle Nexus,2004-10-19,3.98,4,49.0,0,"Platformer, Arcade, Fighting"
Sprung - A Game Where Everyone Scores,2004-12-08,0.0,0,48.0,0,"Adventure, Simulation"
Catwoman,2004-07-20,2.04,1,46.0,2,"Indie, Adventure, Action"
Postal 2: Apocalypse Weekend,2004-08-11,3.68,4,45.0,8,"Shooter, Action"
Soldner: Secret Wars,2004-06-22,0.0,0,43.0,0,Shooter
Spider-Man 2: The Game,2004-06-28,3.87,4,42.0,0,"Adventure, Action"
Konung 2,2004-11-30,3.65,4,35.0,1,"Strategy, Adventure, RPG"
KaiJin,2004-03-01,0.0,0,,0,Arcade
Club Football 2005,2004-10-15,0.0,0,,0,Sports
Professional Manager 2005,2004-10-28,0.0,0,,0,"Strategy, Sports"
Ice Hockey Club Manager 2005,2004-09-01,0.0,0,,0,"Strategy, Sports"
Aces High 2,2004-06-16,0.0,0,,0,Simulation
Hamtaro,2004-07-15,0.0,0,,0,"Educational, Adventure, Sports"
Fear Factor: Unleashed,2004-11-17,0.0,0,,0,Action
Nicktoons: Freeze Frame Frenzy,2004-09-20,0.0,0,,0,
Pyuu to Fuku! Jaguar Byuu to Deru! Megane-Kun,2004-04-29,0.0,0,,0,"Arcade, Action"
Naruto Gekito Ninja Taisen! 3,2004-11-20,0.0,0,,0,Fighting
Moorhuhn Pinball Volume 1,2004-12-01,0.0,0,,0,Arcade
Transformers (2004),2004-05-11,0.0,0,,0,Action
Andreas Osswald’s Championship Soccer 2004-2005 Edition,2004-06-01,0.0,0,,0,"Strategy, Sports"
Sacred Plus,2004-10-01,0.0,0,,0,RPG
Ricochet: Lost Worlds - Recharged,2004-10-29,0.0,0,,0,Arcade
Pinball Hall of Fame: The Gottlieb Collection,2004-11-16,0.0,0,,0,
Home on the Range,2004-03-31,0.0,0,,0,"Platformer, Action"
Pool Paradise,2004-03-15,0.0,0,,0,Sports
Bridge Baron 15,2004-11-15,0.0,0,,0,Card
Seal Online,2004-01-14,0.0,0,,0,"Massively Multiplayer, RPG"
Prezzemolo in un viaggio da sogno,2004-10-29,0.0,0,,0,Adventure
Against Rome,2004-02-27,0.0,0,,0,Strategy
World of Qin 2,2004-01-01,0.0,0,,0,"Massively Multiplayer, RPG"
Battle for Troy,2004-04-12,0.0,0,,0,Strategy
Нива: Королева бездорожья,2004-08-12,0.0,0,,0,"Racing, Arcade"
Moorhuhn Adventure: Der Schatz des Pharao,2004-01-08,0.0,0,,0,Adventure
Wanted: A Wild Western Adventure,2004-06-24,0.0,0,,0,Adventure
Grand Prix Simulator,2004-04-01,0.0,0,,0,"Racing, Simulation"
Chrysler West Coast Rally,2004-02-01,0.0,0,,0,"Racing, Arcade"
Room Zoom: Race for Impact,2004-08-01,0.0,0,,0,"Racing, Arcade"
DDD Pool,2004-01-01,0.0,0,,0,Sports
Ragnarok Battle Offline,2004-01-01,0.0,0,,0,"Arcade, Fighting"
Rocket Rabbit,2004-01-01,0.0,0,,0,"Racing, Arcade"
Torni,2004-01-01,0.0,0,,0,Arcade
Battle over Europe,2004-01-23,0.0,0,,0,Simulation
Adiboo and the Energy Thieves,2004-09-24,0.0,0,,0,Arcade
Sabre Wulf (2004),2004-01-01,0.0,0,,0,"Platformer, Adventure"
Forest (2004),2004-02-13,0.0,0,,0,Casual
The Saga of Ryzom,2004-09-16,0.0,0,,1,"Massively Multiplayer, RPG"
SingStar (2004),2004-05-21,0.0,0,,0,Action
EyeToy: Monkey Mania,2004-03-18,0.0,0,,0,Action
Warning Forever,2004-01-01,0.0,0,,0,Shooter
Super Robot Wars GC,2004-12-16,0.0,0,,0,
Test Drive: Eve of Destruction,2004-08-25,0.0,0,,0,"Racing, Action"
NCAA Football 2005,2004-07-15,0.0,0,,0,"Simulation, Sports"
Scaler,2004-10-01,0.0,0,,0,
Silent Scope Complete,2004-02-10,0.0,0,,0,"Shooter, Action"
Tork: Prehistoric Punk,2004-09-09,0.0,0,,0,Action
Greg Hastings' Tournament Paintball,2004-09-09,0.0,0,,0,Action
NBA Inside Drive 2003,2004-05-07,0.0,0,,0,Action
Blitzkrieg: Rolling Thunder,2004-11-30,0.0,0,,0,Strategy
Ty the Tasmanian Tiger 2: Bush Rescue,2004-10-12,3.4,4,,0,Racing
Pokemon Brown (ROM Hack),2004-01-01,0.0,0,,0,"Strategy, Adventure, RPG"
Wars & Warriors: Joan of Arc,2004-02-10,0.0,4,,0,"Strategy, Action"
Mega Man Anniversary Collection,2004-06-23,0.0,0,,0,Action
The Lord of the Rings: The Third Age,2004-11-02,3.6,4,,5,RPG
Devilman,2004-01-01,0.0,0,,0,Action
Augustus: The First Emperor,2004-01-08,0.0,0,,0,Action
Top Spin,2004-10-29,0.0,0,,0,Sports
Def Jam: Fight for NY,2004-09-20,4.37,5,,0,Fighting
Kingdom Under Fire: Heroes,2004-09-08,0.0,0,,1,"Strategy, Action, RPG"
Страшилки: Шестое чувство,2004-03-26,4.17,5,,0,Adventure
Custom Robo: Battle Revolution,2004-05-10,0.0,0,,0,"Action, Fighting"
WWE SmackDown! vs. Raw (2004),2004-11-02,4.11,4,,0,"Arcade, Fighting, Sports"
Rocketman VC,2004-01-01,0.0,0,,0,Adventure
Travian,2004-09-05,3.67,4,,0,"Strategy, Massively Multiplayer"
EverQuest: Gates of Discord,2004-02-10,0.0,0,,0,"Massively Multiplayer, RPG"
Kenshuui Tendo Dokuta,2004-02-12,0.0,0,,0,Casual
Drake of the 99 Dragons,2004-02-01,0.0,0,,1,"Shooter, Action"
The Sims 2 (PSP),2004-09-13,0.0,0,,0,Simulation
Rebirth of Honor,2004-06-01,0.0,0,,0,Simulation
Elite Starfighter,2004-08-23,0.0,0,,0,Simulation
3D Mahjong Solitaire,2004-02-09,0.0,0,,0,Board Games
Star Wraith 4: Reviction,2004-06-04,0.0,0,,0,Simulation
18 Wheels of Steel: Pedal to the Metal,2004-08-29,4.0,4,,2,"Racing, Simulation"
Ardennen Offensive,2004-11-01,0.0,0,,0,"Shooter, Action"
Snail Mail,2004-12-03,0.0,0,,0,"Racing, Arcade"
Lethal Application,2004-12-01,0.0,0,,0,"Shooter, Platformer"
Medicopter 117,2004-12-01,0.0,0,,0,Simulation
Ice Land,2004-11-22,0.0,0,,0,"Casual, Indie, Arcade, Simulation"
Bonaparte: The Battle for Power and Freedom,2004-11-09,0.0,0,,0,Strategy
JFK Reloaded,2004-11-22,0.0,0,,0,Arcade
Terrorist Takedown,2004-11-11,0.0,0,,0,Arcade
Pool Shark 2,2004-11-12,0.0,0,,0,Sports
MachineHell,2004-11-11,0.0,0,,0,Arcade
Inago Rage,2004-11-12,0.0,0,,0,Arcade
Gutterball 2,2004-11-08,0.0,0,,0,Sports
Wild Soccer Bunch: The Dark Tower Adventure,2004-11-01,0.0,0,,0,Adventure
Shopping Centre Tycoon,2004-10-29,0.0,0,,0,Strategy
Texas Hold 'Em with 500 Slots,2004-11-01,0.0,0,,0,Card
Erinia,2004-11-01,0.0,0,,0,RPG
Tin Soldiers: Alexander the Great,2004-10-08,0.0,0,,0,Strategy
CodeRED: Alien Arena,2004-10-06,0.0,0,,0,"Shooter, Action"
Captain Sabertooth,2004-10-20,0.0,0,,0,Arcade
Erotic Empire,2004-10-13,0.0,0,,0,Strategy
Scrabble Online,2004-10-14,0.0,0,,0,
International Volleyball 2004,2004-10-05,0.0,0,,0,Sports
Health & Fitness Club Tycoon,2004-09-22,0.0,0,,0,Strategy
Shape Solitaire,2004-09-27,0.0,0,,0,Card
Nicktoons Basketball,2004-09-11,0.0,0,,0,Sports
Marine Heavy Gunner: Vietnam,2004-08-17,0.0,0,,0,"Shooter, Action"
Cabela's Deer Hunt 2005 Season,2004-09-02,0.0,0,,0,Sports
Lux: The Game of Universal Domination,2004-08-24,0.0,0,,0,Strategy
Gates of Troy,2004-07-02,0.0,0,,0,Strategy
Myst Uru: The Path of the Shell,2004-07-07,0.0,0,,0,Adventure
In-Fisherman Freshwater Trophies,2004-07-20,0.0,0,,0,Sports
Slave Pageant,2004-07-01,0.0,0,,0,Adventure
Змеиное гнездо,2004-07-08,0.0,0,,0,"Shooter, Action"
Virtua Fighter 5 R,2004-07-24,0.0,0,,0,Action
Spartan (2004),2004-03-24,0.0,0,,0,Strategy
Hello Kitty: Roller Rescue,2004-03-31,3.5,4,,0,"Racing, Arcade"
Bugix: Adventures on the Flying Islands,2004-03-23,0.0,0,,0,Arcade
Hikari,2004-04-05,0.0,0,,0,Puzzle
Крысолов,2004-03-18,0.0,0,,0,"Shooter, Action"
Operation Fall Blau,2004-04-02,0.0,0,,0,Simulation
Beyond the Law: The Third Wave,2004-04-02,0.0,0,,0,"Strategy, Action"
Balloon Blast,2004-01-01,0.0,0,,0,"Action, Casual, Arcade, Indie, Board Games"
Puerto Rico,2004-01-01,0.0,0,,0,"Strategy, Board Games"
Honey Switch,2004-01-01,0.0,0,,0,Arcade
Coin Planets,2004-01-01,0.0,0,,0,Arcade
Pixelus Deluxe,2004-01-01,0.0,0,,0,Puzzle
heXLines,2004-01-01,0.0,0,,0,Puzzle
Chainz,2004-01-01,0.0,0,,0,Puzzle
Hyperballoid Complete Edition,2004-12-20,0.0,0,,0,Arcade
Santa Ride!,2004-12-17,0.0,0,,0,"Racing, Arcade"
Chikan Wa Hanzai!,2004-12-17,0.0,0,,0,Adventure
Sky Captain: Flying Legion Air Combat Challenge,2004-06-25,0.0,0,,0,Arcade
