name,release_date,rating,metacritic,playtime,genres
Legendary,2008-10-31,2.76,50.0,1,"Shooter, Action"
The Void,2008-04-16,3.88,77.0,4,"Adventure, Action, RPG, Casual, Indie"
Edna & Harvey: The Breakout,2008-06-05,3.57,,4,"Family, Indie, Adventure, Puzzle"
X3: Terran Conflict,2008-10-16,3.56,73.0,2,"Strategy, Action, Simulation"
SEGA Bass Fishing,2008-02-26,2.76,,1,"Family, Action, Simulation, Sports"
Silent Hill Homecoming,2008-09-30,3.24,64.0,1,"Adventure, Action"
SPORE Creepy & Cute Parts Pack,2008-12-19,3.61,,1,Simulation
Euro Truck Simulator,2008-08-06,3.58,,1,"Indie, Simulation"
PixelJunk Eden,2008-07-31,2.94,81.0,2,"Casual, Indie, Action, Puzzle"
God of War: Chains of Olympus,2008-03-04,4.12,91.0,0,Action
Midnight Club: Los Angeles,2008-10-20,3.8,82.0,0,"Racing, Arcade"
Sam & Max: Episode 204 - Chariots of the Dogs,2008-03-14,3.09,85.0,4,"Adventure, Puzzle"
Sam & Max: Episode 203 - Night of the Raving Dead,2008-02-13,3.02,79.0,3,"Adventure, Puzzle"
Sam & Max: Episode 202 - Moai Better Blues,2008-01-11,3.0,80.0,3,"Adventure, Puzzle"
Mortal Kombat vs. DC Universe,2008-11-16,3.26,74.0,9,"Arcade, Fighting"
Sniper Art of Victory,2008-09-25,2.31,,1,Action
WipEout HD,2008-09-25,3.67,,0,"Racing, Arcade, Action"
GTR Evolution,2008-08-01,2.14,,1,"Racing, Simulation"
Resistance 2,2008-11-04,3.64,87.0,10,"Shooter, Action"
NARUTO: Ultimate Ninja Storm,2008-11-04,3.78,,5,"Action, Fighting"
Ninja Gaiden II,2008-06-03,4.02,,0,"Adventure, Action"
Nikopol: Secrets of the Immortals,2008-08-14,2.52,68.0,1,Adventure
Banjo Kazooie: N n B,2008-11-11,3.25,79.0,0,"Platformer, Adventure, Action"
Pure,2008-09-16,3.55,83.0,5,"Racing, Arcade"
Dark Sector,2008-01-01,3.32,66.0,1,"Shooter, Action"
Brothers in Arms: Hell's Highway,2008-09-23,3.94,79.0,3,"Shooter, Action"
Rock Band 2,2008-09-14,4.23,,5,Arcade
"Penny Arcade Adventures: On the Rain-Slick Precipice of Darkness, Episode One",2008-05-21,3.21,,0,"Adventure, RPG"
Conflict: Denied Ops,2008-02-08,2.67,58.0,1,"Shooter, Action"
Command & Conquer 3: Kane's Wrath,2008-11-13,3.97,77.0,3,Strategy
Zwei: The Ilvard Insurrection,2008-09-25,3.86,,4,"Action, RPG"
RollerCoaster Tycoon 3: Platinum,2008-03-12,3.93,81.0,2,"Strategy, Simulation"
Frontlines: Fuel of War,2008-02-25,3.23,73.0,1,"Shooter, Action"
Soul Calibur IV,2008-07-29,3.9,85.0,0,"Arcade, Action, Fighting"
FINAL FANTASY IV: THE AFTER YEARS,2008-07-22,3.72,87.0,5,"Adventure, RPG"
Sonic Unleashed,2008-11-18,3.41,60.0,2,"Arcade, Adventure, Action"
Mercenaries 2: World in Flames,2008-08-31,3.27,71.0,7,"Racing, Shooter, Action"
Penguins Arena: Sedna's World,2008-12-18,1.58,,3,"Casual, Indie, Action"
"Sam & Max: Episode 205 - What's New, Beelzebub?",2008-04-11,3.32,,0,"Adventure, Puzzle"
Portal: Still Alive,2008-06-23,4.39,90.0,3,"Platformer, Action, Puzzle"
Fieldrunners,2008-10-05,3.23,,1,"Casual, Strategy, Indie, Action"
Space Trader: Merchant Marine,2008-10-22,2.21,,1,"Strategy, Indie, Action"
Collapse,2008-09-25,3.12,,3,"Adventure, Action, Casual, Strategy, Indie"
Peggle Nights,2008-09-16,3.95,76.0,2,Casual
Bone: Out From Boneville,2008-06-17,2.18,68.0,1,Adventure
Bone: The Great Cow Race,2008-06-17,2.27,76.0,1,Adventure
Sherlock Holmes: The Awakened - Remastered Edition,2008-10-23,3.58,72.0,4,Adventure
Tom Clancy's EndWar,2008-11-04,3.07,68.0,1,"Strategy, Simulation"
Telltale Texas Hold ‘Em,2008-06-17,2.25,,1,Casual
Army of Two,2008-03-04,3.67,73.0,23,"Shooter, Action"
Larva Mortus,2008-09-05,2.0,64.0,1,"Indie, Action"
Strong Bad's Cool Game for Attractive People,2008-12-17,3.19,82.0,1,Adventure
Obulis,2008-07-14,2.52,,1,"Casual, Indie"
Chains,2008-11-25,2.17,,1,Indie
Insecticide: Episode 1,2008-07-01,2.46,65.0,1,"Arcade, Adventure, Action"
Super Smash Bros. Brawl,2008-03-09,4.3,93.0,24,"Casual, Action, Fighting"
Mario Kart Wii,2008-04-27,4.3,82.0,12,Racing
Strong Bad's Cool Game for Attractive People: Episode 4 - Dangeresque 3: The Criminal Projective,2008-11-17,2.76,,3,Adventure
Strong Bad's Cool Game for Attractive People: Episode 2 - Strong Badia the Free,2008-09-15,2.69,,3,Adventure
Strong Bad's Cool Game for Attractive People: Episode 5 - 8-Bit Is Enough,2008-12-15,2.88,,3,Adventure
"Penny Arcade Adventures: On the Rain-Slick Precipice of Darkness, Episode Two",2008-10-29,3.37,,0,"Adventure, RPG"
Strong Bad's Cool Game for Attractive People: Episode 3 - Baddest of the Bands,2008-10-27,2.69,,3,Adventure
Quantum of Solace,2008-10-31,3.06,67.0,2,"Shooter, Action"
World of Warcraft: Wrath of the Lich King,2008-11-13,4.44,91.0,0,"Massively Multiplayer, RPG"
LostWinds,2008-05-12,2.95,,3,Adventure
Adventures of Sherlock Holmes: The Mystery of the Persian Carpet,2008-06-20,2.8,,3,"Casual, Adventure, Puzzle"
PGR 4,2008-01-01,3.71,,0,Racing
Too Human,2008-08-19,2.81,65.0,57,"Shooter, Action, RPG"
Iron Grip: Warlord,2008-11-07,2.39,59.0,1,"Indie, Action"
Dash of Destruction,2008-12-17,2.15,53.0,0,"Racing, Action"
Tank Universal,2008-08-21,2.05,,1,"Indie, Action"
Blue Dragon,2008-01-01,3.76,79.0,41,RPG
Zombie Panic! Source,2008-10-03,3.45,,1,"Indie, Action"
Tom Clancy's Rainbow Six 3 Gold,2008-09-25,3.55,85.0,1,Action
DEAD OR ALIVE 4,2008-01-01,3.74,,19,Fighting
FIFA 09,2008-10-02,3.93,83.0,0,Sports
Kung Fu Panda,2008-02-25,3.08,,0,"Action, Fighting, Arcade, Family, Platformer"
Shin Megami Tensei: Persona 4,2008-07-10,4.35,90.0,45,"Adventure, Action, RPG"
Sword of the Stars: Complete Collection,2008-10-02,2.56,75.0,1,Strategy
Mata Hari,2008-11-21,2.5,63.0,1,Adventure
MotorStorm: Pacific Rift,2008-10-28,3.8,82.0,2,"Racing, Arcade"
Lost Planet: Extreme Condition Colonies Edition,2008-05-28,3.66,70.0,2,"Shooter, Adventure, Action"
Geneforge 5: Overthrow,2008-11-28,2.55,,1,"Strategy, Indie, RPG"
Condemned 2: Bloodshot,2008-01-01,3.79,81.0,0,"Shooter, Action, Fighting"
Spider-Man: Web of Shadows,2008-10-21,4.01,64.0,1,Arcade
Guitar Hero World Tour,2008-10-26,3.88,,21,Arcade
LEGO Star Wars II,2008-01-01,3.97,,0,Family
Heavy Weapon,2008-01-01,2.86,,0,"Arcade, Casual, Adventure, Action"
Combat Wings: Battle of Britain,2008-10-03,2.42,,1,"Simulation, Fighting"
Blitzkrieg 2 Anthology,2008-02-21,3.66,75.0,1,Strategy
"Ben There, Dan That!",2008-07-21,2.53,,1,Adventure
The Lost Crown: A Ghosthunting Adventure,2008-03-03,3.12,71.0,4,"Indie, Adventure"
BRAINPIPE: A Plunge to Unhumanity,2008-12-24,0.0,,1,"Casual, Indie"
Tales of Vesperia,2008-08-07,4.21,79.0,24,RPG
The Club,2008-02-19,2.55,67.0,1,"Shooter, Action"
The Wonderful End of the World,2008-01-25,2.92,,2,"Casual, Indie"
Gumboy Tournament,2008-05-19,1.67,,1,"Casual, Racing, Indie"
Max Payne 2 (RU),2008-01-04,4.25,,5,Action
FATE: Undiscovered Realms,2008-08-07,1.83,,3,"Adventure, Action, RPG"
Penumbra: Black Plague,2008-02-12,4.17,,1,Adventure
Tom Clancy's Ghost Recon Island Thunder,2008-07-15,3.32,82.0,1,Action
Rhiannon: Curse of the Four Branches,2008-10-05,3.0,67.0,1,"Indie, Adventure"
N+,2008-08-26,3.75,,1,"Platformer, Action"
NBA 2K9,2008-10-07,3.18,82.0,1,Sports
Luxor 2,2008-06-10,3.02,70.0,1,"Casual, Arcade, Action, Puzzle"
Sacred 2: Fallen Angel,2008-10-10,3.12,71.0,2,"Action, RPG"
Crazy Machines,2008-12-12,3.94,78.0,1,"Casual, Strategy, Puzzle"
Chronicles of Mystery: The Scorpio Ritual,2008-11-11,2.46,62.0,5,Adventure
Lost: Via Domus,2008-02-26,2.73,54.0,6,"Arcade, Adventure, Action"
Pacific Storm Allies,2008-08-18,2.5,60.0,4,"Strategy, Simulation"
Robert Ludlum's The Bourne Conspiracy,2008-06-03,3.37,70.0,6,"Shooter, Adventure, Action"
Coil,2008-02-01,3.09,,1,"Casual, Adventure"
Europa Universalis: Rome - Gold Edition,2008-12-18,3.0,79.0,1,Strategy
Astro Tripper,2008-12-11,2.5,,1,"Shooter, Indie, Action"
Pacific Storm,2008-06-24,2.89,67.0,4,"Strategy, Simulation"
Linger in Shadows,2008-10-09,2.74,,0,
Little Farm,2008-06-10,2.83,,1,Casual
Samantha Swift and the Hidden Roses of Athena,2008-10-08,3.0,,1,Casual
Luxor: Quest for the Afterlife,2008-11-06,3.31,,1,"Casual, Arcade, Action"
Zero Hour,2008-11-15,2.87,,3,"Strategy, Action, Simulation"
Elven Legacy: Magic,2008-12-26,2.6,,1,Strategy
Trackmania United Forever Star Edition,2008-04-16,4.3,80.0,3,Racing
Dracula Origin,2008-05-13,4.12,70.0,2,Adventure
de Blob,2008-09-22,3.86,70.0,1,"Adventure, Action, Casual, Indie, Platformer"
Reaxxion,2008-06-10,0.0,,1,Casual
Nethergate: Resurrection,2008-02-29,2.25,,1,"Strategy, Indie, RPG"
Infinite Undiscovery,2008-01-01,3.02,,6,RPG
Xenus II: White Gold,2008-11-30,3.5,,1,"Shooter, Action"
Ubersoldier II,2008-07-22,3.0,62.0,2,Action
Crazy Machines 1.5,2008-12-12,3.85,78.0,1,"Casual, Strategy"
Guilty Gear 2: Overture,2008-10-09,3.0,,3,Action
Musaic Box,2008-10-12,2.45,,1,"Casual, Indie"
7 Wonders: Treasures of Seven,2008-11-13,3.17,,2,Casual
Iron Man,2008-05-02,2.54,40.0,15,"Shooter, Action"
Spectraball,2008-10-20,2.14,,3,"Casual, Indie"
Planet Alcatraz 2,2008-09-19,3.96,,4,"Adventure, RPG"
WWE Smackdown vs. RAW 2009,2008-11-06,3.74,,0,"Action, Fighting, Sports"
Trials 2: Second Edition,2008-05-28,3.42,,2,"Racing, Indie, Sports"
Wizard101,2008-09-02,3.85,,1,"Massively Multiplayer, RPG"
Star Ocean: The Last Hope,2008-01-01,3.24,73.0,0,RPG
Madden NFL 09,2008-01-01,3.0,,0,Sports
Discovery! A Seek and Find Adventure,2008-07-29,0.0,,1,Casual
Eat Lead,2008-01-01,2.83,,0,Shooter
Turok (2008),2008-04-22,3.21,67.0,0,"Shooter, Action"
The Incredible Hulk (2008),2008-06-05,3.25,48.0,1,"Arcade, Adventure, Action"
Scene It? BOS!,2008-10-28,3.55,,0,Family
Disney Bolt,2008-11-18,3.2,,1,"Family, Adventure, Action"
Warfare,2008-09-19,3.1,,1,Strategy
DIG DUG,2008-06-09,3.36,,2,
Pro Evolution Soccer 2009,2008-10-15,3.57,,3,Sports
Spore: Creepy & Cute Parts Pack,2008-11-18,3.85,,1,
Mabinogi,2008-03-27,3.4,,2,"Massively Multiplayer, RPG"
Age of Booty,2008-10-15,3.8,,1,"Casual, Strategy"
Sudoku,2008-07-11,2.48,,1,"Educational, Puzzle, Casual, Strategy, Card, Indie, Board Games"
Guitar Hero: Aerosmith,2008-06-26,3.67,,3,Arcade
Empires Mod,2008-07-28,1.75,,1,"Strategy, Action"
Dragon Ball Z: Burst Limit,2008-01-01,3.3,72.0,0,"Arcade, Action, Fighting"
Feeding Frenzy 2,2008-01-01,3.43,,0,"Family, Action"
Silverfall: Earth Awakening,2008-07-18,2.93,,1,RPG
D.I.P.R.I.P. Warm Up,2008-03-18,0.0,,1,"Racing, Indie, Action"
Cryostasis: Sleep of Reason,2008-12-05,3.95,69.0,1,"Shooter, Action"
The Last Guy,2008-07-31,3.25,,0,"Arcade, Action"
Project Aftermath,2008-10-03,0.0,,1,"Strategy, Indie, Action"
Monopoly,2008-10-20,3.29,53.0,2,"Casual, Strategy, Family, Board Games"
Naruto The Broken Bond,2008-11-18,3.46,,0,"Action, Fighting"
Space Giraffe,2008-12-15,2.92,,1,"Indie, Adventure, Action"
Mega Man 9(2008),2008-09-22,3.87,,3,"Adventure, Action"
Grand Chase,2008-03-15,2.94,,1,"Massively Multiplayer, Action, RPG"
Hotel Giant 2,2008-11-06,0.0,58.0,1,Simulation
Fracture,2008-01-01,2.77,62.0,0,"Shooter, Action"
Harvest: Massive Encounter,2008-03-05,3.67,,1,"Strategy, Indie"
BAJA: Edge of Control HD,2008-09-22,3.0,,1,"Racing, Sports"
Crash Commando,2008-12-18,3.18,,0,Shooter
Xpand Rally Xtreme,2008-10-08,2.67,,1,Racing
Children of the Nile: Enhanced Edition,2008-07-08,3.67,75.0,2,"Strategy, Simulation"
Ratchet & Clank Future: Quest for Booty,2008-08-21,3.8,76.0,0,"Shooter, Arcade, Action, Puzzle"
Supersonic Acrobatic Rocket-Powered Battle-Cars,2008-10-09,3.43,,0,"Racing, Action, Sports"
NHL 09,2008-09-09,3.39,79.0,8,Sports
Atlantica Online,2008-10-30,2.83,,1,Strategy
A Vampyre Story,2008-11-21,3.75,75.0,2,Adventure
WALL-E: The Video Game,2008-06-24,3.67,,7,"Arcade, Racing, Adventure, Action"
FIFA Street 3,2008-02-18,3.44,,0,Sports
Dynasty Warriors 6,2008-07-11,3.46,,2,Action
Dark Messiah of Might & Magic: Elements,2008-02-12,3.41,,0,"Adventure, Action"
Animal Crossing: City Folk,2008-11-16,4.06,73.0,11,Simulation
Turning Point: Fall of Liberty,2008-02-26,2.73,41.0,0,"Shooter, Action"
Hinterland,2008-09-30,0.0,65.0,2,"Strategy, RPG"
Labyrinth,2008-04-24,0.0,,1,"Adventure, Action, RPG, Puzzle, Casual, Strategy, Arcade, Simulation, Family, Indie"
SEGA Superstars Tennis,2008-03-17,3.44,,4,"Family, Sports"
BC Kings,2008-07-15,0.0,,1,Strategy
Brain Challenge,2008-01-08,3.45,54.0,0,"Casual, Educational, Puzzle"
Kirby Super Star Ultra,2008-09-22,4.38,76.0,0,Action
Castlevania: Order of Ecclesia,2008-10-20,4.33,85.0,15,"Adventure, Action, RPG"
Tycoon City: New York,2008-03-12,3.88,67.0,2,Simulation
Act of War: High Treason,2008-03-12,3.62,74.0,1,Action
KUF: Circle of Doom,2008-01-01,3.24,,0,"Action, RPG"
SPORE Collection,2008-12-18,4.03,,2,Strategy
STCC: The Game,2008-10-23,0.0,,1,"Racing, Arcade, Simulation"
Space Siege,2008-08-12,3.17,60.0,1,"Action, RPG"
Madagascar: Escape 2 Africa,2008-11-04,3.6,59.0,7,"Family, Platformer, Arcade"
ArmA: Combat Operations,2008-03-12,2.57,74.0,1,"Shooter, Action"
Perimeter 2: New Earth,2008-12-12,2.81,43.0,1,Strategy
PES2008,2008-03-11,3.73,,0,Sports
The Legend of Spyro: Dawn of the Dragon,2008-10-21,3.51,64.0,0,"Platformer, Adventure, Action"
AGON - The Lost Sword of Toledo,2008-02-22,0.0,,5,Adventure
Europa Universalis: Rome - Vae Victis,2008-11-19,2.71,,1,Strategy
Rhythm Heaven,2008-07-31,4.33,,1,Arcade
Mr. Robot,2008-11-03,2.75,83.0,1,"Strategy, Indie, Action"
AC/DC LIVE: Rock Band,2008-11-02,3.0,,0,Arcade
Football Superstars,2008-11-01,0.0,,1,"Massively Multiplayer, RPG, Sports"
Tales of Symphonia: Dawn of the New World,2008-11-11,3.67,,30,RPG
Final Fantasy Tactics A2: Grimoire of the Rift,2008-06-24,4.03,,0,"Strategy, RPG"
Dissidia: Final Fantasy,2008-12-18,3.88,79.0,0,"Action, Fighting"
Warriors Orochi,2008-03-28,3.85,53.0,0,"Adventure, Action"
Pokémon Ranger: Shadows of Almia,2008-11-10,3.98,,0,
LocoRoco 2,2008-11-21,4.37,85.0,0,"Platformer, Action"
Pokémon Mystery Dungeon: Explorers of Time,2008-04-20,4.04,,1,RPG
DEAD OR ALIVE Xtreme 2,2008-01-01,3.27,,2,Sports
Golden Axe: Beast Rider,2008-10-14,2.0,,0,"Adventure, Action"
LUMINES,2008-04-18,4.12,74.0,1,Casual
Lock's Quest,2008-09-08,3.12,,3,"Adventure, Action, RPG, Strategy, Indie"
DAH! Path of the Furon,2008-12-01,3.38,,0,"Adventure, Action"
Tetris Splash,2008-01-01,3.25,,1,Puzzle
Art of Murder: FBI Confidential,2008-07-29,3.18,50.0,1,Adventure
Exodus from the Earth,2008-10-24,2.33,,1,Action
Combat Arms,2008-07-10,2.95,,2,"Shooter, Action"
Bejeweled Twist,2008-10-27,3.5,78.0,1,"Casual, Strategy"
Top Spin 3,2008-06-24,3.36,,0,Sports
UEFA EURO 2008,2008-04-11,3.3,,0,Sports
Patapon 2,2008-11-27,4.27,,0,"Strategy, Action, Puzzle"
FIFA 06 RTFWC,2008-01-01,2.86,,0,Sports
Shaun White Snowboarding,2008-11-14,3.7,61.0,0,"Action, Sports"
Star Ocean First: Departure R,2008-10-21,3.62,74.0,0,"Action, RPG"
Wii Fit,2008-05-21,3.76,80.0,0,"Casual, Sports"
Nancy Drew: The White Wolf of Icicle Creek,2008-12-02,3.74,73.0,8,Adventure
OFF,2008-06-05,4.27,,0,"Indie, Adventure, RPG"
Children of the Nile: Alexandria,2008-09-22,0.0,,2,"Strategy, Simulation"
FaceBreaker,2008-09-03,3.22,,0,"Arcade, Fighting, Sports"
Tiger Woods PGATOUR 09,2008-01-01,3.83,,0,Sports
Nancy Drew: The Phantom of Venice,2008-07-11,3.89,69.0,8,Adventure
Sonic Riders: Zero Gravity,2008-01-08,3.92,56.0,0,Racing
Pokémon Mystery Dungeon: Explorers of Darkness,2008-04-20,3.98,,0,RPG
Nancy Drew: The Haunting of Castle Malloy,2008-10-08,4.06,81.0,5,Adventure
Space Invaders Extreme,2008-02-21,4.11,,2,"Shooter, Action"
Crash: Mind Over Mutant,2008-10-07,3.4,,0,"Adventure, Action"
Operation Thunderstorm,2008-11-14,3.25,,3,"Shooter, Action"
DW5 Empires,2008-01-01,3.67,,0,"Adventure, Action"
Gothic 3: Forsaken Gods,2008-11-21,2.64,,7,RPG
WALL•E,2008-06-24,3.0,,0,"Platformer, Family, Action"
LUMINES Supernova,2008-12-18,3.86,,1,Puzzle
Geon,2008-09-25,0.0,,0,"Arcade, Adventure, Action, Puzzle"
Wario Land: Shake It!,2008-09-22,3.93,,1,
Siren: Blood Curse,2008-07-24,3.55,78.0,5,Action
TNA iMPACT!,2008-09-09,0.0,,0,Sports
NCAA Football 09,2008-07-15,3.23,,0,Sports
Crash Mind Over Mutant,2008-10-07,3.81,,0,Platformer
C&C3: Kane's Wrath,2008-06-23,3.0,,0,"Strategy, Simulation"
Summer Athletics,2008-07-04,0.0,,1,Sports
SOCOM: U.S. Navy SEALs Confrontation,2008-10-14,3.75,,0,"Shooter, Action"
Blitz: The League II,2008-10-13,3.9,,0,Sports
Beijing 2008 - The Official Video Game of the Olympic Games,2008-06-27,3.3,57.0,0,"Arcade, Sports"
Secret Agent Clank,2008-06-17,3.71,66.0,0,"Platformer, Action"
LUXOR,2008-06-10,3.68,,3,"Casual, Action, Puzzle"
1942: Joint Strike,2008-07-23,3.0,,9,"Arcade, Shooter, Adventure, Action"
"Nancy Drew Dossier: Lights, Camera, Curses!",2008-11-17,2.8,,4,"Casual, Adventure"
Dragon Quest IV: Chapters of the Chosen,2008-09-16,4.12,,4,RPG
Ride! Carnival Tycoon,2008-07-29,0.0,,1,Simulation
Eternity's Child,2008-07-31,0.0,,1,"Indie, Adventure"
Midnight Outlaw: 6 Hours to SunUp,2008-07-29,0.0,,1,Racing
The Royal Marines Commando,2008-11-14,2.83,,2,"Shooter, Action"
Sid Meier's Civilization Revolution,2008-06-13,3.56,84.0,12,"Strategy, Simulation"
Dracula: Origin,2008-05-13,0.0,,2,"Adventure, Puzzle"
Silent Hunter IV: Wolves of the Pacific- U-Boat Missions,2008-02-25,0.0,,2,Simulation
Children of the Nile Complete,2008-09-09,0.0,,2,"Strategy, Simulation"
Hellboy: The Science of Evil,2008-06-24,3.0,,0,"Adventure, Action"
Warriors Orochi 2,2008-01-01,3.44,48.0,0,"Adventure, Action"
Haze,2008-05-20,2.71,55.0,0,"Shooter, Action"
Fatal Frame: Mask of the Lunar Eclipse,2008-07-31,3.27,68.0,0,"Adventure, Action"
Hunting Unlimited 2008,2008-01-29,0.0,,10,"Strategy, Adventure, Action"
The Spiderwick Chronicles,2008-02-05,3.7,61.0,0,"Family, Arcade, Action"
Cross Edge,2008-09-25,0.0,,0,RPG
NBA LIVE 09,2008-01-01,2.5,,0,Sports
MorphX,2008-10-23,3.14,,0,"Shooter, Action"
Starscape,2008-11-03,0.0,,1,"Strategy, Indie, Action"
Warhammer:BattleMarch,2008-09-02,0.0,,0,"Strategy, Simulation"
Prizefighter,2008-06-10,3.43,,0,Sports
Anarchy: Rush Hour,2008-02-15,2.75,,0,"Racing, Arcade"
DROD RPG: Tendry's Tale,2008-09-11,3.0,,1,"Adventure, RPG, Puzzle, Strategy, Indie"
Ford Racing Off Road,2008-08-26,0.0,,1,Racing
Shin Megami Tensei: Devil Summoner 2 - Raidou Kuzunoha vs. King Abaddon,2008-10-23,4.0,79.0,0,"Action, RPG"
Aion,2008-11-25,3.44,,0,"Massively Multiplayer, RPG"
Advance Wars: Days of Ruin,2008-01-21,4.07,,5,
Secret Service,2008-11-04,2.44,,0,"Shooter, Action"
Assassin's Creed Altaïr's Chronicles,2008-02-05,3.29,58.0,0,Action
Mahjongg Investigations: Under Suspicion,2008-07-29,0.0,,1,Casual
THE KING OF FIGHTERS Collection: The Orochi Saga,2008-12-08,0.0,,0,"Arcade, Action, Fighting"
Ninja Reflex: Steamworks Edition,2008-03-21,0.0,57.0,1,"Casual, Indie"
MotoGP 06,2008-01-01,0.0,,0,Racing
Dimensity,2008-12-08,0.0,,1,RPG
Hot Dish,2008-01-12,0.0,,1,
DW6 Empires,2008-01-01,0.0,,0,"Adventure, Action"
LUMINES Advance Pack,2008-04-18,0.0,,1,Casual
Mystery P.I. - The Vegas Heist,2008-06-05,0.0,,4,Casual
Mosby's Confederacy,2008-11-19,0.0,,6,Strategy
Gravitron 2,2008-09-30,0.0,,1,"Casual, Indie"
The Chronicles of Narnia: Prince Caspian,2008-05-15,3.86,60.0,18,"Adventure, Action"
I-Fluid,2008-07-22,4.1,,1,Arcade
Amazing Adventures: Around the World,2008-06-26,0.0,,1,Casual
Outcry,2008-05-29,4.38,63.0,0,Adventure
Sonic Chronicles: The Dark Brotherhood,2008-09-30,2.06,74.0,3,RPG
NBA Ballers:Chosen One,2008-04-21,0.0,,0,Sports
Mass Effect: Bring Down the Sky,2008-03-10,3.88,,0,Action
Tower Bloxx Deluxe,2008-06-05,3.22,62.0,3,"Family, Arcade, Puzzle"
Mario Super Sluggers,2008-08-25,4.12,,0,Sports
MotoGP 08,2008-10-24,3.29,,0,Racing
Luxor Amun Rising,2008-06-10,0.0,,55,Casual
Warhammer Online: Age of Reckoning,2008-09-15,4.0,86.0,19,"Massively Multiplayer, RPG"
Dynasty Warriors: Gundam 2,2008-12-18,3.25,,0,Action
