name,release_date,rating,rating_top,metacritic,playtime,genres
Tales of Eternia,2000-11-30,4.12,4,78.0,0,"Action, RPG"
Need for Speed: Porsche Unleashed,2000-01-01,4.26,5,78.0,36,"Racing, Arcade"
Tenchu 2: Birth of the Stealth Assassins,2000-08-07,4.38,5,77.0,0,"Adventure, Action"
Grandia II,2000-12-06,4.35,4,77.0,37,RPG
Dark Reign 2,2000-06-29,0.0,0,77.0,1,Strategy
SimCity 3000 Unlimited,2000-03-17,3.92,4,77.0,1,Simulation
Cleopatra,2000-07-01,4.57,5,77.0,0,Strategy
Star Trek: Invasion,2000-06-29,0.0,0,76.0,0,"Shooter, Action"
Rune,2000-11-18,3.96,4,76.0,1,"Adventure, Action, RPG"
Record of Lodoss War: Advent of Cardice,2000-06-29,0.0,0,76.0,0,"Action, RPG"
Dynasty Warriors 2,2000-08-03,0.0,0,75.0,0,Action
Indiana Jones and the Infernal Machine,2000-12-15,3.74,4,75.0,1,"Adventure, Action, Fighting"
Airfix Dogfighter,2000-01-14,4.43,5,75.0,0,"Arcade, Simulation"
Kessen,2000-11-13,0.0,0,75.0,0,Strategy
Delta Force: Land Warrior,2000-11-07,3.43,4,74.0,1,Action
Mario Party 3,2000-12-07,4.05,4,74.0,0,Board Games
Vampire: The Masquerade - Redemption,2000-06-06,3.89,4,74.0,1,"Action, RPG"
Star Trek: Klingon Academy,2000-06-21,0.0,0,74.0,0,Simulation
Cossacks: European Wars,2000-11-30,4.25,4,74.0,1,Strategy
Red Dog: Superior Firepower,2000-10-31,0.0,0,73.0,0,Action
Hitman: Codename 47,2000-11-19,3.83,4,73.0,1,"Shooter, Action"
Cannon Spike,2000-11-14,0.0,4,73.0,0,"Shooter, Action"
Bugs Bunny & Taz: Time Busters,2000-01-01,3.94,4,72.0,24,"Arcade, Action"
Call to Power II,2000-10-20,3.5,4,72.0,1,Strategy
Crime Cities,2000-01-15,2.53,3,71.0,1,"Racing, Arcade, Action, Simulation"
F1 World Grand Prix,2000-07-01,0.0,0,71.0,0,"Racing, Simulation"
KISS Psycho Circus: The Nightmare Child,2000-07-14,4.29,5,71.0,0,"Shooter, Action"
Sea Dogs,2000-11-24,4.28,4,71.0,1,"Action, RPG"
Maximum Pool,2000-09-06,0.0,0,71.0,0,Sports
F1 Championship Season 2000,2000-11-30,0.0,0,70.0,0,"Racing, Simulation, Sports"
Soulbringer,2000-06-29,2.61,3,70.0,1,"Action, RPG"
Battle Isle: The Andosia War,2000-11-23,0.0,0,70.0,0,Strategy
Project I.G.I.: I’m Going In,2000-12-08,3.97,4,70.0,0,"Shooter, Strategy, Action"
Submarine Titans,2000-07-01,3.7,4,69.0,1,"Strategy, Simulation"
Star Trek: Voyager - Elite Force,2000-01-01,3.69,4,69.0,1,"Shooter, Action"
D2,2000-08-22,0.0,0,69.0,0,Adventure
Crash Bash,2000-11-06,4.02,4,68.0,0,"Casual, Action"
Metal Fatigue,2000-07-31,4.14,5,68.0,1,Strategy
BANG! Gunship Elite,2000-07-01,0.0,0,68.0,0,Arcade
Dracula: Resurrection,2000-02-06,3.43,3,67.0,0,Adventure
Disney's 102 Dalmatians: Puppies to the Rescue,2000-11-01,4.0,4,66.0,0,Arcade
102 Dalmatians: Puppies to the Rescue,2000-11-08,3.92,4,66.0,0,"Platformer, Arcade, Action"
Disney's The Emperor's New Groove,2000-01-01,3.93,4,66.0,0,"Adventure, Action, Arcade, Family, Platformer"
Gunman Chronicles,2000-11-20,4.29,4,65.0,0,"Shooter, Action"
Fur Fighters,2000-06-23,0.0,3,64.0,0,Arcade
Jagged Alliance 2: Unfinished Business,2000-12-29,4.23,5,64.0,1,Strategy
Surf Riders,2000-08-01,0.0,0,64.0,0,Sports
No Escape,2000-11-30,0.0,0,63.0,0,"Shooter, Arcade, Action"
Star Trek: Conquest Online,2000-06-01,0.0,0,63.0,0,Strategy
Eternal Ring,2000-03-04,0.0,0,62.0,0,RPG
Top Gear: Dare Devil,2000-12-19,0.0,0,62.0,0,Action
Spawn: In the Demon's Hand,2000-10-01,0.0,4,62.0,0,"Adventure, Action"
Driver 2,2000-11-13,4.07,4,62.0,0,"Racing, Action"
Dogs of War,2000-07-01,0.0,0,61.0,0,"Strategy, Arcade"
Disney's Aladdin in Nasira's Revenge,2000-12-01,3.56,4,61.0,0,"Platformer, Arcade"
Evergrace,2000-04-27,0.0,0,59.0,0,
18 Wheeler: American Pro Trucker,2000-07-26,3.62,4,56.0,0,"Racing, Action"
Hercules: The Legendary Journeys (N64),2000-11-17,0.0,0,55.0,0,"Action, RPG"
Buzz Lightyear of Star Command,2000-09-26,3.8,4,55.0,0,Platformer
The Grinch,2000-12-04,3.93,4,55.0,0,"Platformer, Arcade"
Star Wars Episode I: Battle for Naboo,2000-12-18,4.0,5,54.0,0,"Racing, Shooter, Action, Arcade, Simulation"
Star Trek: New Worlds,2000-09-07,0.0,0,52.0,0,Strategy
Arctic Thunder,2000-11-01,0.0,0,51.0,0,"Racing, Action"
Ford Racing,2000-09-07,0.0,0,51.0,0,"Racing, Arcade"
Sydney 2000,2000-07-31,0.0,0,51.0,0,Sports
Blade (2000),2000-11-20,3.69,4,51.0,0,Action
Carmageddon TDR 2000,2000-12-13,3.27,4,48.0,1,"Racing, Indie, Action"
Ephemeral Fantasia,2000-08-10,0.0,0,48.0,0,RPG
The Mummy,2000-01-01,3.5,3,46.0,0,"Shooter, Adventure, Action"
Danger Girl,2000-09-06,0.0,0,43.0,0,"Shooter, Action"
Digimon World 2,2000-07-27,3.78,4,42.0,0,RPG
Duke Nukem: Land of the Babes,2000-09-19,3.9,5,37.0,0,"Shooter, Action"
Blues Brothers 2000,2000-10-16,0.0,0,32.0,0,"Platformer, Action"
Batman Beyond: Return of the Joker,2000-11-20,3.58,4,24.0,0,"Adventure, Action"
Chris Kamara's Street Soccer,2000-08-25,0.0,0,,0,Sports
Monster Bass,2000-06-01,0.0,0,,0,Simulation
Dance Dance Revolution Disney Mix,2000-11-30,0.0,0,,0,
Gunparade March,2000-09-28,0.0,0,,0,Action
SlashOut,2000-01-01,0.0,0,,0,Arcade
Trade & Battle: Card Hero,2000-02-21,0.0,0,,0,Strategy
4 Wheel Thunder,2000-05-04,0.0,0,,0,Racing
Inspector Gadget: Operation Madkactus,2000-12-01,0.0,0,,0,Action
Picross NP Vol.8,2000-06-01,0.0,0,,0,Puzzle
Picross NP Vol.6,2000-02-01,0.0,0,,0,Puzzle
Hoyle Casino,2000-01-01,0.0,0,,0,
Milo & the Magical Stones,2000-01-01,0.0,0,,0,"Family, Educational, Adventure, Puzzle"
Tonka Space Station,2000-01-01,0.0,0,,0,Arcade
Virtual U,2000-01-01,0.0,0,,0,Strategy
Big Brother: The Game,2000-01-01,0.0,0,,0,"Arcade, RPG, Simulation, Puzzle"
Messier: The Extreme Destructive Device,2000-01-01,0.0,0,,0,Arcade
Rally Raid,2000-01-01,0.0,0,,0,Arcade
FLW Tour Professional Bass Tournament 2000,2000-01-01,0.0,0,,0,Sports
PGA Championship Golf 2000,2000-01-01,0.0,0,,0,Sports
Super Kusogee Iyagabata,2000-01-01,0.0,0,,0,Arcade
Chicken Run CD-ROM Fun Pack,2000-01-01,0.0,0,,0,"Arcade, Puzzle"
Field & Stream Trophy Bass 4,2000-01-01,0.0,0,,0,Sports
Cabela's Big Game Hunter 3: The Next Harvest,2000-02-07,0.0,0,,0,Sports
FA Premier League Stars,2000-06-30,0.0,0,,0,Sports
Battlejeep,2000-12-08,0.0,0,,0,Arcade
Tokyo Xtreme Racer 2,2000-06-22,0.0,0,,0,Racing
Buckmasters Deer Hunting,2000-01-01,0.0,0,,0,Sports
Solitaire 25 Volume 3,2000-01-01,0.0,0,,0,Card
Mission: Impossible (GBC),2000-02-22,0.0,0,,0,"Adventure, Action"
The Little Mermaid II: Pinball Frenzy,2000-09-24,0.0,0,,0,"Action, Puzzle"
NFL QB Club 2001,2000-07-30,0.0,0,,0,Sports
Barbie: Magic Genie Adventure,2000-11-11,0.0,0,,0,
Emergency Room: Disaster Strike - Earthquake,2000-06-01,0.0,0,,0,
Monkey Puncher,2000-03-24,0.0,0,,0,Strategy
"Austin Powers: Oh, Behave!",2000-09-18,0.0,0,,0,Action
Cool Boarders: Code Alien,2000-12-21,0.0,0,,0,Action
Lego Stunt Rally (2000),2000-09-13,0.0,0,,0,Racing
KBounce,2000-01-01,0.0,0,,0,Arcade
Championship Manager Season 00/01,2000-01-01,0.0,0,,0,"Strategy, Sports"
Actual Coach,2000-01-01,0.0,0,,0,"Strategy, Sports"
Dinosaur Planet (N64),2000-12-01,0.0,0,,0,"Adventure, Action"
Dragon Raja,2000-01-01,4.33,5,,0,"Massively Multiplayer, Action, RPG"
Heiwa Parlor! Pro: Lupin Sansei Special,2000-01-13,0.0,0,,0,"Indie, Board Games, Puzzle"
Kidō Keisatsu Patlabor: Game Edition,2000-11-30,0.0,0,,0,Action
Heroes Chronicles: Warlords of the Wasteland,2000-09-21,0.0,0,,0,Strategy
The Revenge of Marjorie the Chicken,2000-01-01,0.0,0,,0,Arcade
Microsoft Combat Flight Simulator 2,2000-10-01,0.0,0,,0,Simulation
Rescue Shot,2000-01-20,0.0,0,,0,
Sega GT,2000-02-17,0.0,0,,0,"Racing, Simulation"
Ultra Coaster,2000-08-09,0.0,0,,0,Simulation
Новые Бременские,2000-04-10,3.67,3,,0,Adventure
Army Men: Air Tactics,2000-01-01,0.0,0,,0,Arcade
Power Rangers Lightspeed Rescue,2000-06-01,0.0,1,,0,"Platformer, Action"
Excess Fraction,2000-01-01,0.0,0,,0,Arcade
Excitebike 64 (2000),2000-04-30,4.33,4,,0,Racing
Sakura Fight 2,2000-01-01,0.0,0,,0,"Arcade, Fighting"
Evolution 2: Far Off Promise,2000-06-29,0.0,0,,0,RPG
Super Robot Wars Alpha,2000-04-25,0.0,0,,0,"Strategy, Action"
Yu-Gi-Oh! Dark Duel Stories,2000-07-13,0.0,0,,0,Strategy
X-Men: Mutant Wars,2000-11-07,0.0,0,,0,Action
Shin Megami Tensei: Devil Children: Black Book,2000-11-17,0.0,0,,0,"Adventure, RPG"
Robot Wars: Metal Mayhem,2000-12-07,0.0,0,,0,Action
Disney's The Little Mermaid II,2000-09-25,0.0,0,,0,"Adventure, Action"
Moto Racer World Tour,2000-09-29,0.0,0,,0,"Racing, Arcade, Simulation, Sports"
Reel Fishing II,2000-01-27,0.0,0,,0,Sports
Evolution: Eternal Dungeons,2000-01-01,0.0,0,,0,RPG
Army Men: Air Attack 2,2000-09-26,4.15,4,,0,Shooter
Aconcagua,2000-06-01,0.0,0,,0,"Adventure, Action"
El Dorado Gate (series),2000-10-10,0.0,0,,0,RPG
Mars Matrix: Hyper Solid Shooting,2000-11-09,0.0,0,,0,
WCW Backstage Assault,2000-10-31,0.0,0,,0,"Fighting, Sports"
Pinball,2000-11-01,0.0,0,,1,"Adventure, Action, Casual, Arcade, Simulation, Indie"
Eternal Eyes,2000-11-30,0.0,0,,0,RPG
Tokyo Majin Gakuen: Kenpuu Chou Emaki,2000-07-13,0.0,0,,0,Action
Mickey's Speedway USA,2000-11-13,0.0,0,,0,Racing
Приключения поручика Ржевского,2000-11-01,0.0,0,,0,Adventure
Moorhuhn 2,2000-10-01,3.5,4,,0,Arcade
EverQuest: Scars of Velious,2000-12-05,0.0,0,,0,"Massively Multiplayer, RPG"
International Cricket Challenge,2000-01-01,0.0,0,,0,Sports
Microsoft Classic Board Games,2000-01-01,0.0,0,,0,Board Games
Slots 100,2000-01-01,0.0,0,,0,
Шерлок Холмс: Возвращение Мориарти,2000-12-21,0.0,0,,0,Adventure
Space Clash: The Last Frontier,2000-01-01,0.0,0,,0,Strategy
Attack of the Mutant Camels 2: Yak Attack,2000-01-01,0.0,0,,0,Arcade
Asterix: The Gallic War,2000-01-01,0.0,0,,10,"Strategy, Arcade"
3D Bowling USA,2000-01-01,0.0,0,,0,Sports
Virtual Pool 3,2000-01-01,0.0,0,,0,Sports
F/A-18E Super Hornet,2000-02-28,0.0,0,,0,"Action, Simulation"
Kani,2000-01-01,0.0,0,,0,Arcade
Catechumen,2000-01-01,0.0,0,,0,"Shooter, Action"
Cave Fish 2,2000-01-01,0.0,0,,0,Arcade
Microsoft Casino,2000-01-01,0.0,0,,0,Card
SAV-Arkan,2000-01-01,0.0,0,,0,Arcade
Mercedes-Benz Truck Racing,2000-01-01,0.0,0,,0,"Racing, Arcade, Simulation"
Panzer Campaigns: Normandy '44,2000-01-01,0.0,0,,0,Strategy
Grand Prix World,2000-01-01,0.0,0,,0,"Strategy, Sports"
Magic Balls,2000-01-01,0.0,0,,0,"Casual, Indie"
The Odyssey: The Search for Ulysses,2000-01-01,0.0,0,,0,Adventure
Teazle 2,2000-01-01,0.0,0,,0,"Racing, Arcade, Card, Puzzle"
Wrath of the Sea King,2000-01-01,0.0,0,,0,Arcade
Arcatera: The Dark Brotherhood,2000-01-01,0.0,0,,0,"Adventure, RPG"
Solaris 104,2000-01-01,0.0,0,,0,Arcade
Theocracy,2000-01-01,0.0,0,,0,"Strategy, Indie"
Fruit Machine,2000-01-01,0.0,0,,0,Arcade
Приключения Гарри: Улики под нижним бельем,2000-12-01,0.0,0,,0,Adventure
Money Mad,2000-12-01,0.0,0,,0,Board Games
Ski-jump Challenge 2001,2000-12-01,0.0,0,,0,Sports
Vegas Jackpot Gold,2000-12-01,0.0,0,,0,Card
Brick Attack,2000-12-01,0.0,0,,0,Arcade
Puller Alarm,2000-12-01,0.0,0,,0,Arcade
Farethere City,2000-11-28,0.0,0,,0,"Indie, Adventure, RPG"
Insane (2000),2000-11-01,4.33,4,,0,"Racing, Arcade"
Mini Car Racing,2000-11-01,0.0,0,,0,"Racing, Arcade"
История войн: Наполеон,2000-11-01,0.0,0,,0,Strategy
Towers 2: Plight of the Stargazer,2000-10-11,0.0,0,,0,RPG
Equestriad 2001,2000-10-01,0.0,0,,0,Sports
Wizards & Warriors: Quest for the Mavin Sword,2000-09-01,0.0,0,,0,RPG
Xenon 2000: Project PCF,2000-09-26,0.0,0,,0,Arcade
Новый Бармалей,2000-08-01,0.0,0,,0,"Arcade, Adventure"
Renex 2,2000-08-08,0.0,0,,0,
Roland Garros 2000,2000-06-01,0.0,0,,0,Sports
Dr. Lunatic,2000-05-01,0.0,0,,0,Arcade
"Star Trek: Starship Creator, Warp II",2000-06-01,0.0,0,,0,
Doomball,2000-05-15,0.0,0,,0,Arcade
Springy Madness,2000-05-10,0.0,0,,0,Arcade
The Legend of the Prophet and the Assassin,2000-12-01,0.0,0,,0,Adventure
Outbreaker,2000-12-01,4.5,5,,0,Arcade
NBA 2K1,2000-11-01,0.0,0,,0,Sports
Patti Pain's Bondage Poker,2000-01-01,0.0,0,,0,Card
4x4 Evolution,2000-01-01,0.0,0,,0,"Racing, Arcade"
Turok 3: Shadow of Oblivion,2000-07-27,0.0,0,,0,
Mega Man Legends 2 (2000),2000-04-05,3.75,5,,0,"Adventure, Action, RPG"
Inside Chessie: Desktop Babe,2000-01-01,0.0,0,,0,Arcade
Winnie the Pooh: Adventures in the 100 Acre Wood,2000-04-01,0.0,0,,0,Adventure
Blair Witch Project: Episode 1 - Rustin Parr,2000-09-01,3.8,4,,0,"Adventure, Action"
Animorphs,2000-11-07,0.0,0,,0,"Adventure, RPG"
Disney's Tigger's Honey Hunt,2000-01-01,4.1,4,,0,"Arcade, Adventure"
Vampire Night,2000-01-01,0.0,0,,0,"Shooter, Action"
Apano Sin,2000-01-01,0.0,0,,0,"Shooter, Action"
Never 7: The End of Infinity,2000-03-23,0.0,0,,0,Indie
TLON: A Misty Story,2000-09-01,0.0,0,,0,Adventure
London Bus,2000-05-01,0.0,0,,0,Arcade
Muppet Monster Adventure,2000-10-20,0.0,0,,0,Platformer
Kinniku Banzuke Road to Sasuke,2000-04-27,0.0,0,,0,Sports
Сталкер,2000-01-01,0.0,0,,0,Casual
Panty Raider,2000-01-01,0.0,0,,0,"Arcade, Adventure"
Looney Tunes: Space Race,2000-11-17,0.0,0,,0,Racing
Ka'roo,2000-01-01,0.0,0,,0,Arcade
Flying Heroes,2000-05-01,0.0,0,,0,"Shooter, Action"
Plane Crazy 2,2000-01-01,0.0,0,,0,Arcade
Max Mole,2000-01-01,0.0,0,,0,Arcade
King's Field (2000),2000-03-16,0.0,0,,0,RPG
Pokémon Crystal Version,2000-12-14,4.34,5,,0,RPG
Heroes of Might and Magic 3: The Shadow of Death,2000-03-31,4.52,5,,0,Strategy
Syphon Filter 2,2000-02-29,4.29,4,,2,"Shooter, Action"
Palette (2000),2000-01-01,0.0,0,,0,Adventure
Safari Kongo,2000-01-01,0.0,0,,0,Arcade
Forbidden Forest 3: The Adventure Continues,2000-01-01,0.0,0,,0,Arcade
Bugdom,2000-01-01,0.0,0,,0,Arcade
Ikuze! Onsen Takkyuu!!,2000-12-21,0.0,0,,0,Sports
Team Buddies,2000-09-15,0.0,4,,0,Strategy
Elasto Mania,2000-01-01,4.3,5,,1,"Racing, Puzzle, Arcade, Simulation, Sports"
Evil Islands: Curse of the Lost Soul,2000-10-26,4.19,5,,0,"Action, RPG"
Homeworld: Emergence,2000-08-11,4.42,5,,1,
Evolva,2000-05-31,3.3,5,,1,"Strategy, Shooter, Adventure, Action"
Descent 3 + Mercenary,2000-12-09,0.0,0,,1,
Midtown Madness 2,2000-01-01,3.93,4,,65,"Racing, Arcade"
Moorhuhn: Die Virtuelle Moorhuhnjagd,2000-01-01,3.2,3,,0,Arcade
Boong-ga Boong-ga,2000-06-01,0.0,0,,0,Arcade
Tomb Raider V: Chronicles,2000-11-17,3.35,4,,1,"Shooter, Adventure, Action"
John Romero's Daikatana,2000-05-23,2.39,1,,1,"Shooter, Action"
Little Nicky,2000-12-01,0.0,0,,0,
Shooter: Space Shot,2000-08-03,0.0,0,,0,
Kurt Warner's Arena Football Unleashed,2000-05-18,0.0,0,,0,Sports
NASCAR Rumble,2000-01-31,0.0,0,,0,Racing
Tottoko Hamtaro: Tomodachi Daisakusen Dechu,2000-09-08,0.0,0,,0,Casual
Grind Session,2000-04-29,0.0,0,,0,Sports
Woody Woodpecker Racing,2000-01-01,0.0,0,,0,"Racing, Arcade"
Sno-Cross Extreme,2000-01-01,0.0,0,,0,"Racing, Arcade"
Putt-Putt's One-Stop Fun Shop,2000-01-01,0.0,0,,0,
Happy Time Cafeteria Project 02: A la Carte,2000-01-01,0.0,0,,0,Arcade
Planet Force,2000-01-01,0.0,0,,0,Arcade
Iron Shell,2000-01-01,0.0,0,,0,Arcade
Gegadell 2000,2000-01-01,0.0,0,,0,Arcade
MTV Sports Skateboarding,2000-01-01,0.0,0,,0,"Arcade, Sports"
Disasteroids 3D,2000-01-01,0.0,0,,0,Arcade
Great Combat,2000-01-01,0.0,0,,0,Arcade
The Millennium Invaders Invasion!,2000-01-01,0.0,0,,0,Arcade
Käfer Total,2000-10-04,0.0,0,,0,Racing
Rugby 2001,2000-09-01,0.0,0,,0,Sports
Triple Play 2001,2000-03-01,0.0,0,,0,Sports
Emergency Rescue: Fire Fighters,2000-04-26,0.0,0,,0,Strategy
Aqua Aqua,2000-11-24,0.0,0,,0,Arcade
Cool Cool Toon,2000-08-10,0.0,0,,0,
AeroWings 2: Airstrike,2000-02-24,0.0,0,,0,
SlamTilt: Resurrection,2000-06-01,0.0,0,,0,Arcade
Austin Powers: Welcome to My Underground Lair!,2000-09-17,0.0,0,,0,
Alhademic Sniper,2000-09-10,0.0,0,,0,Arcade
World Destruction League: Thunder Tanks,2000-09-09,0.0,0,,0,
F1 2000,2000-01-06,3.27,4,,0,
Field & Stream Trophy Hunting: Big Game Hunting,2000-04-26,0.0,0,,0,"Simulation, Sports"
Another Zero,2000-01-01,0.0,0,,0,Arcade
J.League Jikkyou Winning Eleven 2000,2000-06-26,0.0,0,,0,"Action, Sports"
J.League Jikkyou Winning Eleven 2000 2nd,2000-10-30,0.0,0,,0,Action
Kiteretsu Boy's Gangagan,2000-04-27,0.0,0,,0,Action
TOCA World Touring Cars,2000-01-01,0.0,0,,0,Racing
Heroes Chronicles: All chapters,2000-01-01,4.07,4,,0,Strategy
Happy! Happy!! Boarders in Hokkaido Rusutsu Resort,2000-12-14,0.0,0,,0,Sports
Blue's Clues: Blue's Art Time Activities,2000-08-22,0.0,0,,0,Family
Undercover AD2025 Kei,2000-01-27,0.0,0,,0,Adventure
NHL Rock the Rink,2000-02-29,0.0,0,,0,Sports
Zelda Classic,2000-04-16,0.0,0,,0,Adventure
M&M's Minis Madness,2000-12-08,0.0,0,,0,"Platformer, Action"
Monster Rancher Hop-A-Bout,2000-11-01,0.0,0,,0,Racing
Digimon Adventure 02: D1 Tamers,2000-12-09,0.0,0,,0,Strategy
Casper: Friends Around the World,2000-11-16,0.0,0,,0,"Family, Platformer, Adventure, Action"
Winnie the Pooh: Tigger's Honey Hunt,2000-12-27,0.0,0,,0,"Platformer, Adventure"
Elevator Action EX,2000-09-29,0.0,0,,0,Action
Virtual Pro Wrestling 2: Oudou Keishou,2000-01-28,0.0,0,,0,"Fighting, Sports"
Hot Wheels Stunt Track Driver 2: Get'n Dirty,2000-09-01,0.0,0,,0,"Racing, Arcade"
Defense Commander,2000-01-01,0.0,0,,0,Arcade
Konung 1 + 2,2000-12-17,0.0,0,,0,"Strategy, RPG"
Tom and Jerry in House Trap,2000-11-24,4.2,4,,0,Action
Easy Techno Dance Remix Vol. 2,2000-01-01,0.0,0,,0,Arcade
Keitai Denjū Telefang,2000-11-03,0.0,0,,0,RPG
Grandia: Parallel Trippers,2000-12-22,0.0,0,,0,RPG
Asterix & Obelix Take on Caesar,2000-06-01,1.67,1,,0,Arcade
Vanark: Astro Trooper,2000-03-31,0.0,0,,0,Action
Wild Wild Racing,2000-09-14,0.0,0,,0,Racing
Kirby Tilt 'n' Tumble,2000-08-23,0.0,4,,0,"Action, Puzzle"
Scooby-Doo: Phantom of the Knight,2000-11-01,0.0,5,,0,Adventure
Kannan,2000-10-01,0.0,0,,0,"Educational, Puzzle"
Terra Incognita (2000),2000-01-01,0.0,0,,0,"Action, RPG"
Blaster Master: Enemy Below (2000),2000-02-24,0.0,0,,0,
Custom Robo V2,2000-11-10,0.0,0,,0,"Action, Fighting"
Backyard Soccer: MLS Edition,2000-10-01,0.0,0,,0,Sports
Rhyme Rider Kerorican,2000-12-09,0.0,0,,0,Action
Таинственный отель,2000-11-01,0.0,0,,0,"Adventure, Puzzle"
V-Rally 2 Expert Edition,2000-01-01,0.0,0,,0,"Racing, Arcade, Simulation"
F1 World Grand Prix 2000,2000-01-01,0.0,0,,0,"Racing, Simulation, Sports"
UEFA Euro 2000,2000-04-28,3.83,4,,0,Sports
All Star Tennis 2000,2000-08-18,0.0,0,,0,Sports
Napple Tale: Arsia in Daydream,2000-10-19,0.0,0,,0,"Platformer, Action"
Heroes Chronicles: Clash of the Dragons and Masters of the Elements,2000-11-01,4.1,5,,0,Strategy
