name,release_date,rating,metacritic,playtime,genres
Sakura Swim Club,2015-09-11,3.15,,4,"Casual, Indie"
Cultures - Northland,2015-03-26,3.0,,4,Strategy
Digger Online,2015-06-02,1.76,,1,"Adventure, Action"
Pixel Heroes: Byte & Magic,2015-02-06,2.17,,6,"Indie, Adventure, RPG"
Lowglow,2015-12-03,2.23,,4,"Casual, Indie, Adventure"
Bloop Reloaded,2015-02-06,1.43,,4,"Casual, Indie, Simulation"
Shop Heroes,2015-09-14,2.73,,1,"RPG, Casual, Strategy, Simulation, Massively Multiplayer"
Mortal Online,2015-08-31,2.42,,1,"Indie, Massively Multiplayer, Action, RPG"
Toren,2015-05-11,2.79,57.0,4,"Indie, Adventure"
STAR WARS: TIE Fighter Special Edition,2015-04-28,3.29,,1,Action
Rituals,2015-05-27,2.46,,1,"Indie, Adventure"
Barony,2015-06-23,2.95,,3,"Indie, Adventure, Action, RPG"
Plazma Being,2015-02-09,2.05,,4,"Racing, Adventure, Action, RPG, Casual, Strategy, Simulation, Sports, Indie"
how do you Do It?,2015-02-27,2.55,,1,Indie
Alter World,2015-05-29,1.69,,4,Indie
TIMEframe,2015-07-07,2.59,,3,"Casual, Indie"
Heroes of the Storm,2015-06-02,3.76,86.0,12,"Strategy, Action, RPG"
Kidnapped,2015-08-04,1.68,,4,"Indie, Strategy, Adventure, Action"
Sid Meier's Starships,2015-03-12,2.56,64.0,2,"Strategy, Adventure"
Blaster Shooter GunGuy!,2015-08-10,1.62,,4,"Shooter, Adventure, Action, Platformer, Indie"
Batla,2015-05-14,2.38,,1,Action
Flight of the Paladin,2015-10-23,1.8,,4,"Racing, Adventure, Action, RPG, Casual, Strategy, Simulation, Sports, Indie"
Dream Of Mirror Online,2015-08-14,1.7,,1,"Massively Multiplayer, Adventure, RPG"
STAR WARS - X-Wing Special Edition,2015-04-28,3.04,,1,"Action, Simulation"
Megadimension Neptunia VII,2015-04-23,3.29,70.0,8,"Strategy, RPG"
Sword Art Online Re: Hollow Fragment,2015-07-28,3.0,65.0,2,"Action, RPG"
Drift Streets Japan,2015-12-21,2.37,,1,"Racing, Action, Sports, Indie, Massively Multiplayer"
The Old Tree,2015-01-26,2.5,,1,"Casual, Indie, Adventure"
One Way To Die,2015-09-01,2.31,,1,Adventure
Bloodsports.TV,2015-03-30,1.73,69.0,4,"Strategy, Indie, Action"
Universe Sandbox ²,2015-08-24,4.02,,2,"Casual, Indie, Simulation"
Labyrinthine Dreams,2015-05-26,2.36,,3,"Casual, Indie, Adventure"
DISGAEA 5: ALLIANCE OF VENGEANCE,2015-10-06,3.51,80.0,63,RPG
SHOGUN: Total War - Collection,2015-06-25,3.16,,1,"Strategy, Action"
Dev Guy,2015-05-20,2.15,,1,"Indie, Adventure"
Spheroid,2015-08-31,1.38,,1,"Indie, Action"
RPG Maker MV,2015-10-23,3.76,,4,RPG
Angeldust,2015-10-10,1.67,,1,"Indie, Massively Multiplayer, Action, RPG"
Armikrog,2015-09-29,3.11,57.0,2,"Indie, Adventure, Puzzle"
Ninja Pizza Girl,2015-09-30,2.76,82.0,3,"Educational, Action, RPG, Arcade, Indie"
CRYPTARK,2015-10-07,3.38,80.0,1,"Shooter, Adventure, Action, Strategy, Indie"
Choice Chamber,2015-07-16,2.55,,4,"Indie, Massively Multiplayer, Action"
Egyptian Senet,2015-08-20,1.89,,1,"Casual, Strategy, Simulation, Sports, Indie"
Armored Warfare,2015-10-08,2.77,,2,"Action, Casual, Strategy, Simulation, Massively Multiplayer"
Color Guardians,2015-05-12,2.3,,8,"Indie, Action"
Dino Run DX,2015-09-29,3.11,,4,"Racing, Action, Casual, Arcade, Indie"
Tap Tap Infinity,2015-07-17,2.04,,2,"Casual, Indie, Action, RPG"
Spellsworn,2015-11-02,2.85,,3,"Indie, Action"
Pool Nation FX,2015-04-01,2.67,,1,Sports
Alpha Polaris: A Horror Adventure Game,2015-10-21,2.94,,2,"Indie, Adventure"
Waves 2,2015-12-16,0.0,,1,"Casual, Indie, Action"
The Deer God,2015-02-27,2.6,59.0,6,"Indie, Adventure, Simulation"
Without Within,2015-01-22,2.72,,1,Indie
The Escapists: The Walking Dead,2015-09-29,2.77,66.0,4,"Adventure, Action, RPG, Puzzle, Strategy, Indie"
The Great Ace Attorney Chronicles,2015-07-09,4.54,,10,Adventure
InMind VR,2015-01-19,1.92,,1,"Casual, Indie, Educational, Adventure"
TeraBlaster,2015-07-10,2.0,,4,"Casual, Indie, Action"
Plug & Play,2015-03-05,3.7,,1,"Casual, Indie, Adventure, Puzzle"
Super Galaxy Squadron EX Turbo,2015-01-23,2.92,,3,"Shooter, Indie, Action"
Five Nights at Freddy's 4,2015-07-23,3.33,51.0,1,"Strategy, Indie, Action"
Ultimate Tic-Tac-Toe,2015-04-28,2.5,,1,"Casual, Puzzle"
Ubinota,2015-03-04,1.79,,1,Indie
High On Racing,2015-05-25,1.53,,6,"Racing, Indie"
HoPiKo,2015-09-24,2.6,82.0,3,"Casual, Indie, Arcade, Action"
JoJo’s Bizarre Adventure: Eyes of Heaven,2015-11-17,3.49,,0,"Arcade, Action, Fighting"
The Albino Hunter,2015-03-11,1.63,,4,"Indie, Adventure, RPG"
Dinosaur Hunt,2015-09-17,1.96,,4,"Indie, Adventure, Action, Simulation"
Higurashi When They Cry Hou - Ch.2 Watanagashi,2015-11-13,4.44,,5,Adventure
Avernum 2: Crystal Souls,2015-01-13,2.43,78.0,1,"Indie, Strategy, Adventure, RPG"
Coffin Dodgers,2015-07-08,2.29,,3,"Casual, Racing, Indie, Action"
Face It - A game to fight inner demons,2015-07-09,1.56,,5,"Indie, Adventure, Action, Puzzle"
Dead In Bermuda,2015-08-27,3.17,,4,"Adventure, RPG, Strategy, Simulation, Indie"
Letter Quest: Grimm's Journey Remastered,2015-08-05,3.2,,5,"Casual, Indie"
Zombie Zoeds,2015-05-20,1.57,,4,"Casual, Indie, Adventure, Action"
Thea: The Awakening,2015-11-19,3.24,73.0,4,"Strategy, Indie, RPG"
AION Free-to-Play,2015-12-16,3.48,,3,Massively Multiplayer
Luna's Wandering Stars,2015-05-15,2.08,,4,"Indie, Action, Simulation"
eden*,2015-01-30,3.4,,4,Adventure
Duet,2015-08-03,3.76,,4,"Indie, Action"
Edge of Space,2015-09-17,2.17,,4,"Indie, Adventure, Action, RPG"
Apotheon Arena,2015-12-08,2.89,,1,"Indie, Action"
VEGA Conflict,2015-04-29,2.37,,1,"Strategy, Massively Multiplayer, Action"
Risky Rescue,2015-05-21,2.21,,4,"Action, Casual, Arcade, Simulation, Indie"
Jet Racing Extreme,2015-07-14,1.74,,6,"Racing, Action, Simulation, Sports, Indie"
Reveal The Deep,2015-12-04,2.67,,1,"Casual, Indie, Action"
Biodrone Battle,2015-07-16,1.57,,4,"Racing, Adventure, Action, RPG, Casual, Strategy, Simulation, Sports, Indie"
Glass Wing,2015-06-24,2.0,,1,"Indie, Adventure, Action"
Jigoku Kisetsukan: Sense of the Seasons,2015-05-12,2.55,,1,"Shooter, Indie"
Madden NFL 16,2015-08-25,2.94,84.0,113,Sports
Echoes+,2015-01-15,1.91,,1,"Indie, Action"
Cradle,2015-07-24,3.79,65.0,4,"Indie, Adventure"
Copa Petrobras de Marcas,2015-04-08,2.5,,1,"Racing, Simulation, Sports"
Seduce Me the Otome,2015-06-04,2.88,,1,"Casual, RPG, Simulation"
The Masterplan,2015-06-03,3.07,68.0,3,"Strategy, Indie, Action"
Oh...Sir! Prototype,2015-12-21,2.25,64.0,1,Indie
How To Survive: Third Person Standalone,2015-07-02,2.96,,5,"Adventure, Action, RPG"
Yu-Gi-Oh! Legacy of the Duelist,2015-07-30,3.51,,14,Simulation
Solarix,2015-04-30,2.12,,4,"Indie, Action"
Alpha Runner,2015-09-02,2.56,,4,"Casual, Indie, Adventure"
CaesarIA,2015-01-20,3.2,,1,"Strategy, Indie"
Sinless + OST,2015-12-16,2.36,,4,"Indie, Adventure, RPG"
Indie Game Battle,2015-10-29,1.5,,1,"Indie, Action"
Back to Dinosaur Island,2015-11-18,2.31,,1,"Adventure, Simulation"
Snakebird,2015-05-04,3.8,,3,"Indie, Puzzle"
Pink Hour,2015-10-28,3.47,,1,"Indie, Action"
CLANNAD,2015-11-23,4.24,83.0,7,"Casual, Adventure"
Last Word,2015-05-08,2.6,67.0,4,"Casual, Indie, Adventure, RPG"
Game Corp DX,2015-10-02,3.0,,5,"Indie, Simulation"
Bounty Train,2015-08-25,3.03,66.0,3,"Strategy, Indie, Simulation"
Cloud Knights,2015-04-27,2.44,,1,"Casual, Indie, Action"
A Good Snowman Is Hard To Build,2015-02-25,3.39,,2,"Indie, Puzzle"
Hylics,2015-10-02,4.41,,1,"Indie, RPG"
Subject 13,2015-05-27,3.0,59.0,4,"Indie, Adventure, Puzzle"
CAT Interstellar,2015-08-28,2.46,,3,"Indie, Adventure"
Cosmonautica,2015-07-30,2.56,,3,"Indie, Strategy, Adventure, Simulation"
Remnants Of Isolation,2015-05-01,2.88,,4,"Casual, Indie, RPG"
Extreme Exorcism,2015-09-23,2.72,75.0,3,"Casual, Indie, Adventure, Action"
Tales of the Orient: The Rising Sun,2015-02-27,2.4,,5,"Casual, Indie"
Wild Island Quest,2015-09-04,1.5,,4,"Indie, Adventure"
Port of Call,2015-08-28,2.93,,1,"Indie, Adventure"
Shark Attack Deathmatch 2,2015-05-28,2.45,,3,"Indie, Action"
Splendor,2015-07-09,3.67,76.0,1,"Casual, Card, Strategy, Board Games"
Axis Football 2015,2015-07-15,1.33,,6,Sports
Stigmat,2015-09-29,2.33,,4,"Indie, Adventure"
Dead Effect 2,2015-10-28,2.84,53.0,4,"Shooter, Action, RPG, Arcade, Indie"
One Manga Day,2015-05-04,2.33,,1,"Casual, Indie, Adventure, Simulation"
Sumo Revise,2015-06-25,0.0,,5,"Casual, Indie, Action"
Forward to the Sky,2015-01-29,2.29,,3,"Adventure, Action, RPG, Casual, Indie"
Pixel Puzzles 2: Birds,2015-02-20,2.09,,5,"Casual, Strategy, Indie, Simulation"
The Park,2015-10-26,3.02,67.0,2,Adventure
Yelaxot,2015-01-19,2.36,,3,"Casual, Indie, Adventure, Action"
Noct,2015-10-21,2.52,,1,"Indie, Action"
Avalanche 2: Super Avalanche,2015-06-11,2.22,,4,"Indie, Action"
Invasion,2015-09-18,1.94,,5,"Adventure, Action, Casual, Simulation, Indie"
Bedlam,2015-08-04,2.63,54.0,4,"Shooter, Indie, Action"
Anno 2205,2015-11-02,3.91,72.0,12,"Strategy, Simulation"
Master Spy,2015-09-08,0.0,68.0,3,"Indie, Action"
Agent A: A puzzle in disguise,2015-10-28,4.02,80.0,5,"Casual, Indie, Adventure, Puzzle"
Clandestinity of Elsie,2015-07-08,2.43,,4,"Indie, Action"
Yargis - Space Melee,2015-06-30,1.86,,6,"Adventure, Action, Casual, Strategy, Simulation, Indie"
Regency Solitaire,2015-05-18,3.3,,5,Casual
Rock Band 4,2015-10-06,4.2,,0,Simulation
Might & Magic Heroes VII,2015-09-29,3.27,67.0,5,"Strategy, RPG"
Over 9000 Zombies!,2015-02-25,3.16,,3,"Indie, Action"
Nomad,2015-06-26,2.2,,1,"Casual, Indie, Adventure, Action"
One More Dungeon,2015-11-23,3.19,,3,"Indie, Action, RPG"
Sword Art Online: Lost Song,2015-03-26,3.16,66.0,2,"Action, RPG"
Pink Heaven,2015-11-03,3.2,,1,"Indie, Action"
Steel Ocean,2015-11-12,2.5,,1,"Massively Multiplayer, Simulation"
Rustbucket Rumble,2015-05-04,0.0,,1,"Casual, Indie, Action"
You Must Build A Boat,2015-06-04,3.73,71.0,3,"Action, RPG, Puzzle, Casual, Strategy, Indie"
Press X to Not Die,2015-10-09,3.47,,3,"Indie, Action"
TorqueL,2015-01-22,2.36,,1,"Indie, Action, Puzzle"
SC2VN - The eSports Visual Novel,2015-09-22,3.17,,1,"Adventure, RPG, Casual, Simulation, Indie"
Yomawari: Night Alone,2015-10-29,3.85,,4,"Strategy, Adventure, Puzzle"
Defend The Highlands,2015-07-31,1.33,,5,"Strategy, Indie"
Invisible Apartment,2015-03-02,3.14,,1,Adventure
Worms World Party Remastered,2015-07-15,3.62,,3,"Strategy, Indie, Action"
Voices from the Sea,2015-03-24,2.45,,1,"Casual, Indie, Adventure"
The Falling Sun,2015-04-07,1.73,,4,Indie
The Legend of Heroes: Trails in the Sky SC,2015-10-28,4.41,80.0,18,RPG
Tormentum - Dark Sorrow,2015-03-03,3.87,72.0,4,"Casual, Indie, Adventure, Puzzle"
Written in the Sky,2015-11-09,2.31,,1,"Indie, Adventure, Action, Simulation"
All Is Dust,2015-06-26,1.92,,1,Adventure
Planetbase,2015-10-15,3.35,70.0,6,"Strategy, Indie, Simulation"
The Secret of Tremendous Corporation,2015-10-12,1.78,,1,"Casual, Indie, Adventure"
Pongo,2015-05-11,1.94,,4,"Adventure, Action, Casual, Strategy, Indie"
Sakura Santa,2015-12-21,3.12,,3,"Casual, Adventure"
Razenroth,2015-08-28,2.1,,6,"Indie, Action, RPG"
Office Battle,2015-12-02,1.53,,4,"Indie, Action"
Two Digits,2015-05-22,2.15,,4,"Casual, Indie"
Close Your Eyes,2015-08-31,2.75,,1,"Arcade, Indie, Adventure, Puzzle"
Gunnheim,2015-10-16,2.2,,4,"Indie, Action"
Dragon Saga,2015-12-22,3.24,65.0,1,Massively Multiplayer
Heroes of Scene,2015-08-26,2.25,,1,"Indie, Strategy, Massively Multiplayer"
Darkness Assault,2015-02-06,1.43,,4,"Indie, Action"
KRUM - Edge Of Darkness,2015-11-24,1.33,,4,"Indie, Adventure, Action, RPG"
"Warhammer 40,000: Regicide",2015-09-08,3.18,72.0,4,"Strategy, Indie, Action"
Russian Horror Story,2015-11-02,1.93,,4,"Casual, Adventure"
DRAGON QUEST HEROES: The World Tree's Woe and the Blight Below,2015-02-26,3.81,75.0,0,RPG
Kitten Squad,2015-09-15,2.23,,1,"Casual, Indie, Action"
Flix The Flea,2015-06-01,1.67,,5,"Indie, Action"
"It came from space, and ate our brains",2015-03-19,2.77,,5,"Casual, Indie, Adventure, Action"
ScreamRide,2015-02-16,2.73,,0,"Adventure, Action"
#IDARB,2015-01-30,3.16,,0,
Catlateral Damage,2015-05-27,3.27,,3,"Casual, Indie, Action, Simulation"
Belladonna,2015-02-27,2.57,,6,"Indie, Adventure"
Vox Populi Vox Dei 2,2015-03-17,2.4,,4,"Indie, Adventure, Action"
Blues and Bullets,2015-07-22,3.3,73.0,4,Adventure
TRIVIAL PURSUIT LIVE!,2015-02-17,3.66,,0,Family
PewDiePie: Legend of the Brofist,2015-09-24,3.39,,3,"Indie, Adventure, Action"
Shooting Stars!,2015-07-09,1.92,59.0,4,"Casual, Indie, Arcade, Action"
Run and Fire,2015-05-27,2.53,,1,"Racing, Adventure, Action, RPG, Casual, Strategy, Simulation, Sports, Indie"
Fingered,2015-08-18,2.76,,1,"Casual, Indie"
HotLead,2015-11-06,1.46,,4,"Adventure, Action"
Silver Creek Falls: Chapter 1,2015-08-12,2.83,,1,"Indie, Adventure"
EA SPORTS NHL 16,2015-09-15,3.41,79.0,0,Sports
Echo of Soul,2015-06-22,2.31,,2,"Massively Multiplayer, RPG"
Dead Star,2015-12-14,1.85,,7,Arcade
Zombie Vikings,2015-09-01,3.0,74.0,4,"Adventure, Action"
Sword of Asumi,2015-01-08,1.9,,4,"Indie, Adventure, RPG"
Paint the Town Red,2015-10-13,4.0,,4,"Indie, Action"
12 Labours of Hercules IV: Mother Nature (Platinum Edition),2015-12-25,3.53,,5,"Casual, Strategy, Indie"
Shot In The Dark,2015-06-10,1.71,,5,"Indie, Action"
SENRAN KAGURA ESTIVAL VERSUS,2015-03-26,3.54,70.0,4,Action
Air Brawl,2015-11-05,2.73,,1,"Indie, Action"
Ame no Marginal -Rain Marginal,2015-07-07,2.4,,4,Indie
Chronicon,2015-07-28,3.56,,4,"Indie, Adventure, Action, RPG"
PERFECT ANGLE: The puzzle game based on optical illusions,2015-12-22,1.73,,4,"Adventure, Puzzle, Casual, Strategy, Indie"
Dyscourse,2015-03-25,3.0,71.0,3,"Casual, Indie, Adventure, Simulation"
Putrefaction,2015-08-07,1.92,,4,"Indie, Action"
NotGTAV,2015-07-02,2.5,,4,Casual
LEGO DIMENSIONS,2015-09-27,3.52,74.0,0,"Adventure, Action"
Environmental Station Alpha,2015-04-22,3.82,,2,"Indie, Platformer, Adventure, Action"
Aberoth,2015-07-17,2.57,,1,"Adventure, Action, RPG, Indie, Massively Multiplayer"
Sword Coast Legends,2015-10-19,3.18,61.0,3,"Action, RPG"
Running Shadow,2015-02-20,2.35,,1,"Adventure, Action, RPG"
Just Dance 2016,2015-10-20,3.42,,0,"Action, Sports"
Pepe Porcupine,2015-05-23,1.44,,4,"Casual, Board Games, Puzzle"
Medieval Engineers,2015-02-19,3.26,,2,"Strategy, Indie, Action, Simulation"
HIT,2015-02-09,0.0,,1,"Casual, Racing, RPG, Simulation"
Trouble In The Manor,2015-11-17,1.75,,4,"Casual, Indie, Action"
Dragomon Hunter,2015-12-02,2.83,,1,"Massively Multiplayer, RPG"
Dream,2015-07-30,2.48,59.0,2,"Indie, Adventure, Puzzle"
Mystery Masters: Psycho Train Deluxe Edition,2015-02-03,0.0,,4,"Casual, Adventure"
Shadow Blade: Reload,2015-08-10,3.44,70.0,4,"Casual, Indie, Arcade, Action"
MotoGP 15,2015-06-23,3.1,,3,"Racing, Simulation, Sports"
BloodRealm: Battlegrounds,2015-02-12,0.0,,1,"Strategy, RPG"
Machina of the Planet Tree -Planet Ruler,2015-07-28,0.0,,4,"Indie, RPG"
Ghost Pirates of Vooju Island,2015-01-27,0.0,66.0,1,"Casual, Adventure"
Ancient Planet,2015-02-03,3.0,,4,"Casual, Strategy, Indie"
The Settlers Online,2015-08-19,2.17,,1,"Strategy, Simulation"
WORLD END ECONOMiCA episode.02,2015-07-20,3.08,,4,"Casual, Indie"
WE ARE DOOMED,2015-04-14,2.04,,1,"Indie, Action"
Battle for Blood - Epic battles within 30 seconds!,2015-07-08,2.09,,1,"Casual, Strategy, Indie"
White Night,2015-03-03,3.39,68.0,1,Adventure
Tick Tock Isle,2015-11-19,2.55,,3,"Casual, Indie, Adventure"
Caves of Qud,2015-07-15,4.16,,2,"Indie, Strategy, Adventure, RPG"
The Note,2015-07-23,1.67,,3,"Indie, Adventure"
Exanima,2015-04-29,3.88,,3,"Adventure, Action, RPG, Simulation, Indie"
Lost Lands: A Hidden Object Adventure,2015-03-24,0.0,,1,"Casual, Adventure, Puzzle"
Exowar,2015-03-23,1.89,,1,"Casual, Indie, Action"
Requiem: Rise of the Reaver,2015-03-04,2.25,,1,"Massively Multiplayer, RPG"
Selfie: Sisters of the Amniotic Lens,2015-05-08,0.0,,4,"Adventure, Casual, Simulation, Indie, Massively Multiplayer"
Minecraft: Story Mode - Episode 1: The Order of the Stone,2015-10-13,3.11,,0,Adventure
The Last NightMary - A Lenda do Cabeça de Cuia,2015-11-02,2.5,,4,Indie
Let the Cat in,2015-08-27,1.75,,1,"Casual, Strategy, Indie"
RaidersSphere4th,2015-06-01,0.0,,5,"Indie, Action, Simulation"
Resident Evil: Revelations 2 - Episode 1: Penal Colony,2015-02-24,3.8,,0,Action
Navy Field 2: Conqueror of the Ocean,2015-03-05,0.0,,1,"Action, RPG, Strategy, Simulation, Massively Multiplayer"
Weird Park Trilogy,2015-06-09,3.0,,9,"Casual, Adventure"
The Black Watchmen,2015-08-27,2.76,,3,"Massively Multiplayer, Adventure, RPG, Indie"
Weapons Genius,2015-07-08,1.53,,1,"Casual, Indie, Action, Simulation"
Wooden Floor,2015-02-13,0.0,,1,"Indie, Adventure"
CroNix,2015-07-17,1.92,,1,"Casual, Strategy, Action"
NEON STRUCT,2015-05-20,3.14,62.0,3,"Indie, Action"
Into The War,2015-12-02,1.46,,1,"Indie, Action"
Pester,2015-08-21,0.0,,4,Indie
Warside,2015-05-05,2.17,,1,"Massively Multiplayer, Action, RPG"
Albedo: Eyes From Outer Space,2015-04-09,0.0,66.0,3,"Indie, Adventure, Action"
Expand,2015-09-30,3.58,,1,"Indie, Adventure"
Fire,2015-04-09,2.69,64.0,3,"Casual, Indie, Adventure"
Super Mario Maker,2015-09-11,4.12,80.0,10,Platformer
Morningstar: Descent to Deadrock,2015-02-17,3.85,,4,"Indie, Adventure"
Wick,2015-12-17,3.07,,3,"Indie, Adventure, Action"
The Purring Quest,2015-11-12,3.12,,4,"Platformer, Indie"
Woolfe - The Red Hood Diaries,2015-03-17,3.04,55.0,3,"Indie, Adventure, Action"
Fake Colours,2015-01-01,2.11,,4,"Casual, Strategy, Indie"
Breach & Clear: Deadline Rebirth (2016),2015-07-20,2.89,,5,"Strategy, Indie, Action, RPG"
Sorcery! Part 3,2015-04-22,3.4,,3,"Indie, Adventure, RPG, Puzzle"
The Adventures of Mr. Bobley,2015-07-01,1.83,,4,"Indie, Adventure"
Frozen Cortex,2015-02-18,2.5,79.0,1,"Strategy, Indie, Sports"
HIS (Heroes In the Sky),2015-03-03,2.0,,1,"Action, RPG, Casual, Strategy, Simulation"
The District,2015-03-31,1.44,,4,"Indie, Adventure, Action"
Time Mysteries: Inheritance - Remastered,2015-02-26,3.31,,4,"Casual, Adventure"
Zombie Kill of the Week - Reborn,2015-03-13,1.93,,4,"Indie, Action"
Lost Legends: The Weeping Woman Collector's Edition,2015-10-21,0.0,,4,"Casual, Adventure"
Shadowgate: MacVenture Series,2015-01-26,0.0,,3,"Indie, Adventure"
Tompi Jones,2015-05-22,2.0,,1,"Casual, Indie, Adventure, Action"
Egg Returns Home,2015-05-05,2.27,,4,Indie
Audition Online,2015-06-03,2.6,,1,"Casual, Massively Multiplayer"
Battlevoid: Harbinger,2015-08-12,3.0,,1,"Strategy, Indie, Action, Simulation"
Demise of Nations,2015-04-21,2.7,,1,"Strategy, Indie, Simulation"
Doodle God Blitz,2015-10-12,3.1,,1,"Educational, Puzzle, Casual, Simulation, Indie, Board Games"
FortressCraft Evolved!,2015-11-09,2.88,,3,"Adventure, RPG, Casual, Strategy, Simulation, Indie"
The Monster Inside,2015-08-25,2.78,,1,Indie
Tales Runner,2015-02-17,2.0,,1,"Casual, Racing, Adventure, Action"
Super Cyborg,2015-07-08,3.4,,4,"Indie, Action"
Twisted Lands Trilogy: Collector's Edition,2015-10-28,3.0,,8,"Casual, Adventure"
Subspace Continuum,2015-07-03,0.0,,1,"Casual, Massively Multiplayer, Action"
Mainland,2015-05-08,0.0,,1,"Indie, Adventure"
Sniper Fury,2015-12-02,2.45,,1,"Arcade, Action"
The Lady,2015-01-29,1.33,,3,"Indie, Adventure, Action"
Deepworld,2015-04-22,2.43,,1,"Adventure, Action, RPG, Casual, Indie, Massively Multiplayer"
Medieval: Total War - Collection,2015-06-25,3.4,88.0,1,"Strategy, Action"
Epic Cards Battle(TCG),2015-07-09,1.9,,1,"Casual, Strategy"
Squarelands,2015-07-16,2.25,,6,"Indie, Adventure"
The Emptiness Deluxe Edition,2015-04-17,0.0,,1,"Casual, Adventure"
