name,release_date,rating,rating_top,metacritic,playtime,genres
Fantasy Zone II,1987-10-17,0.0,0,81.0,0,Shooter
Sidewize,1987-01-01,0.0,0,,0,
Legions of Death,1987-01-01,0.0,0,,0,Strategy
L.A. SWAT,1987-01-01,0.0,0,,0,Shooter
Bismarck,1987-01-01,0.0,0,,0,
Milk Race,1987-01-01,0.0,0,,0,Racing
Cosmic Causeway: Trailblazer II,1987-01-01,0.0,0,,0,
Academy,1987-01-01,0.0,0,,0,"Action, Simulation"
Masters of the Universe: The Arcade Game,1987-01-01,0.0,0,,0,
Agent X II: The Mad Prof's Back,1987-01-01,0.0,0,,0,
RealSports Boxing,1987-01-01,0.0,0,,0,"Fighting, Sports"
XOR,1987-01-01,0.0,0,,0,Puzzle
The Glory of Heracles - Labors of the Divine Hero,1987-06-12,0.0,0,,0,RPG
Johnny Turbo's Arcade: Heavy Barrel,1987-01-01,0.0,0,,0,Shooter
Mah Jongg,1987-01-01,0.0,0,,0,
Driller,1987-01-01,0.0,0,,0,Puzzle
Astrotit,1987-01-01,0.0,0,,0,Arcade
Mach 3,1987-01-01,0.0,0,,0,Arcade
J.J. & JEFF,1987-11-30,0.0,0,,0,"Platformer, Action"
Sinbad and the Throne of the Falcon,1987-01-01,0.0,0,,0,"Arcade, Adventure, Action"
Indoor Sports,1987-01-01,0.0,0,,0,Sports
Ford Simulator,1987-01-01,0.0,0,,0,"Racing, Educational"
Thexder,1987-01-01,0.0,0,,0,Arcade
APB,1987-01-01,0.0,0,,0,
The Faery Tale Adventure,1987-01-03,0.0,3,,0,"Action, RPG"
MicroProse Soccer (1987),1987-12-31,0.0,0,,0,
Oids,1987-01-01,0.0,0,,0,
Stationfall,1987-04-30,0.0,0,,0,
Masters of the Universe: The Super Adventure,1987-01-01,0.0,0,,0,
Krakout,1987-01-01,0.0,0,,0,Puzzle
Exolon,1987-01-01,0.0,0,,0,
Mr. Heli,1987-01-01,0.0,0,,0,
Game Over,1987-01-01,0.0,0,,0,Action
Bureaucracy,1987-01-01,0.0,0,,0,Adventure
Gee Bee Air Rally,1987-01-01,0.0,0,,0,Racing
Eden Blues,1987-01-01,0.0,0,,0,Arcade
Aliens - Alien 2 (Proto),1987-01-01,0.0,0,,0,"Platformer, Action"
Romancia: Dragon Slayer Jr.,1987-10-30,0.0,0,,0,"Adventure, Action"
2400 A.D.,1987-03-01,0.0,0,,0,RPG
Airwolf,1987-09-01,0.0,0,,0,Action
John Elway's Quarterback,1987-01-01,0.0,0,,0,"Simulation, Sports"
Mini-Putt,1987-01-01,0.0,0,,0,
Bases Loaded (1987),1987-06-26,0.0,0,,0,Sports
Higemaru Makaijima: Nanatsu no Shima Daibouken,1987-04-14,0.0,0,,0,Action
Double Dribble (1987),1987-07-24,3.6,4,,0,Sports
Genghis Khan (1987),1987-12-01,0.0,0,,0,Strategy
Dark Sceptre,1987-01-01,0.0,0,,0,"Strategy, Adventure"
Bionic Commando (1987),1987-03-01,2.75,3,,0,Action
