name,release_date,rating,metacritic,playtime,genres
Disney's The Jungle Book,1993-08-15,3.9,,1,"Arcade, Platformer, Adventure, Action"
Gunstar Heroes,1993-09-09,4.24,75.0,0,Action
Super Mario All-Stars (1993),1993-07-14,4.4,,0,Platformer
The Lost Vikings,1993-04-23,4.33,75.0,0,"Platformer, Action, Puzzle"
Secret of Mana (1993),1993-08-06,4.39,,0,"Adventure, RPG"
Teenage Mutant Ninja Turtles: Tournament Fighters,1993-09-04,4.13,,0,Fighting
Daemonsgate,1993-01-01,0.0,,1,"Adventure, Action, RPG"
Cannon Fodder,1993-11-28,4.39,,1,"Strategy, Arcade, Action"
Samurai Shodown,1993-07-07,3.72,,0,Fighting
Fatal Fury Special,1993-09-15,3.0,,0,"Casual, Arcade, Action, Fighting"
Golden Axe III (1993),1993-06-25,4.23,,0,"Arcade, Action"
Star Fox,1993-02-21,3.83,,0,Shooter
King's Table - The Legend of Ragnarok,1993-11-30,0.0,,1,"Strategy, Board Games, Simulation"
BloodNet,1993-01-01,3.11,,1,"Adventure, RPG"
Disney's DuckTales 2,1993-04-23,4.42,,0,
X-Men,1993-03-01,3.69,,0,Action
Castlevania: Rondo of Blood,1993-10-29,4.3,,0,Adventure
Maniac Mansion: Day of the Tentacle,1993-06-25,4.34,93.0,6,"Adventure, Puzzle"
Putt-Putt Goes to the Moon,1993-05-05,4.0,,1,"Casual, Educational, Adventure"
Wing Commander: Privateer,1993-09-21,4.06,,1,"Shooter, Action"
Zombies Ate My Neighbors (1993),1993-09-24,4.25,,0,"Shooter, Adventure, Action"
Tiny Toon Adventures: Buster's Hidden Treasure,1993-02-07,4.24,,0,
Jurassic Park,1993-01-01,3.57,,0,"Adventure, Action"
Syndicate,1993-06-06,4.29,,0,Action
MegaRace 1,1993-06-05,2.89,,1,"Racing, Action"
Mega Man 6 (1993),1993-11-05,3.9,,0,Action
Shinobi III: Return of the Ninja Master (1993),1993-07-23,4.31,,0,Action
Simon the Sorcerer,1993-01-01,3.93,,1,Adventure
Prehistorik 2,1993-01-01,4.02,,1,Platformer
Jungle Strike,1993-01-01,4.02,,0,"Arcade, Shooter, Strategy, Action"
Sonic Spinball (1993),1993-11-15,3.41,,0,Action
Поле чудес: Капитал-шоу,1993-01-01,3.86,,0,
Noctropolis,1993-12-31,3.5,,5,"Adventure, Puzzle"
God of Thunder,1993-01-01,0.0,,2,"Adventure, Action, Puzzle"
Alien Breed,1993-01-01,3.0,,1,"Shooter, Arcade"
Prince of Persia 2: The Shadow and the Flame,1993-01-01,3.81,,0,"Arcade, Action"
Road Rash II,1993-07-22,4.26,,0,Racing
Cool Spot,1993-04-01,3.67,,0,"Platformer, Arcade"
Romancing SaGa 2,1993-12-10,2.5,,4,"Adventure, RPG"
Star Trek: Judgment Rites,1993-01-01,0.0,,9,"Adventure, Action, Simulation"
RoboCop Versus The Terminator,1993-11-03,3.98,,0,"Shooter, Action"
Falcon Gold,1993-12-31,0.0,,5,Simulation
Mortal Kombat (1993),1993-01-01,4.05,,0,"Arcade, Fighting"
Dungeon Hack,1993-01-01,3.0,,1,RPG
"Legend of Kyrandia: Hand of Fate, The (Book Two)",1993-01-01,4.4,,0,Adventure
Hillsfar (1993),1993-11-04,1.83,,1,RPG
Return to Zork,1993-08-10,0.0,,1,"Adventure, Action"
Syndicate (1993),1993-06-06,4.04,,0,Strategy
Wing Commander: Academy,1993-08-26,0.0,,1,"Shooter, Action, Simulation"
Illusion of Gaia,1993-11-27,4.08,,0,RPG
Wing Commander: Armada,1993-01-01,3.17,,3,"Shooter, Strategy, Action, Simulation"
Shining Force II: The Ancient Seal,1993-10-01,4.42,,0,RPG
Kunio-kun no Nekketsu Soccer League,1993-04-23,4.41,,0,"Fighting, Sports"
Tom & Jerry,1993-01-01,3.5,,0,Arcade
Cyberia,1993-12-31,3.5,,1,"Shooter, Adventure, Action, Puzzle, Simulation"
The Labyrinth of Time,1993-01-01,0.0,,1,"Adventure, Puzzle"
The Flintstones,1993-02-22,3.92,,0,
Goof Troop,1993-07-11,4.4,,0,Puzzle
Super Bomberman,1993-04-28,3.88,,0,"Arcade, Action, Puzzle"
Al-Qadim: The Genie's Curse,1993-12-31,3.43,,1,"Action, RPG"
Final Fight 2,1993-05-22,4.1,,0,
Phantasy Star IV: The End of the Millennium,1993-12-17,4.24,,0,RPG
Meltys Quest,1993-05-10,4.32,,8,RPG
Dark Sun: Shattered Lands,1993-10-01,3.83,,1,RPG
Epic Pinball,1993-01-01,4.0,,1,Arcade
Sonic CD (1993),1993-09-23,3.82,,0,
General Chaos,1993-08-15,4.09,,0,Strategy
NBA Jam (1994),1993-03-03,4.19,,0,Sports
Top Gear 2,1993-08-08,4.15,,0,Racing
ART OF FIGHTING 2,1993-12-31,0.0,,1,
Superfrog,1993-12-31,3.8,,0,Arcade
Super Street Fighter II: The New Challengers,1993-09-10,4.35,,2,Fighting
Strike Commander,1993-03-31,0.0,,2,Simulation
Castlevania Chronicles,1993-10-08,3.76,69.0,0,"Platformer, Adventure, Action"
Mighty Final Fight,1993-06-11,4.5,,0,
Toejam & Earl in Panic on Funkotron,1993-12-01,3.94,,0,"Platformer, Action"
Home Alone 2,1993-01-01,3.57,,0,Action
1942: The Pacific Air War,1993-12-31,0.0,,1,"Strategy, Simulation"
Dr. Robotnik's Mean Bean Machine (1993),1993-11-26,3.81,,0,Puzzle
Splatterhouse 3,1993-03-18,4.0,,0,
ALIEN³,1993-03-01,3.37,,0,"Shooter, Platformer, Action"
Sim City 2000,1993-01-01,4.1,,0,"Strategy, Simulation"
Rocket Knight Adventures,1993-06-16,4.3,,0,Platformer
Ultima Underworld 2: Labyrinth of Worlds,1993-01-02,2.17,,0,"Action, RPG"
Space Quest 5: The Next Mutation,1993-01-01,4.22,,0,Adventure
Ogre Battle: The March of the Black Queen,1993-03-12,3.89,,0,Strategy
Super Star Wars: The Empire Strikes Back,1993-06-01,4.17,,0,"Platformer, Action"
Star Wars: X-Wing,1993-02-01,4.12,,0,Simulation
Bishoujo Senshi Sailor Moon (1993),1993-08-27,4.1,,0,Fighting
Project X,1993-01-01,0.0,,2,"Adventure, Action, RPG, Arcade, Indie"
Bubsy,1993-05-01,3.25,,0,Platformer
Disney’s Aladdin (1993),1993-11-21,3.75,59.0,0,"Platformer, Action"
Virtua Fighter,1993-10-21,3.36,,0,Fighting
Subwar 2050 Complete,1993-01-01,0.0,,1,Simulation
Aero the Acro-Bat,1993-08-01,3.15,,0,
ClayFighter,1993-11-15,3.77,,0,"Action, Fighting"
Quest for Glory 4: Shadows of Darkness,1993-01-01,3.93,,0,"Adventure, RPG"
Bomberman '94 (1993),1993-12-10,4.12,,0,"Action, Puzzle"
Lemmings 2: The Tribes,1993-01-01,4.18,,0,Puzzle
Sonic Chaos,1993-10-25,4.0,,0,Platformer
Zen: Intergalactic Ninja,1993-01-01,4.41,,0,"Platformer, Adventure, Action"
Sleepwalker,1993-01-01,0.0,,0,Strategy
Lands of Lore: The Throne of Chaos,1993-09-01,3.93,,0,RPG
FIFA (1993),1993-01-01,4.0,,0,"Simulation, Sports"
Ultima VII Part 2: Serpent Isle - The Silver Seed,1993-01-01,3.44,,0,RPG
WWF Royal Rumble,1993-09-15,4.25,,0,"Fighting, Sports"
Dungeons & Dragons: Ravenloft Series,1993-12-31,0.0,,1,"Action, RPG"
Sonic Spinball,1993-11-23,3.5,,0,Action
Lufia & the Fortress of Doom,1993-06-25,4.0,,0,RPG
Eliminator Boat Duel,1993-04-29,3.89,,0,Racing
Pirates! Gold,1993-01-01,4.36,,0,"Strategy, Arcade"
Balda,1993-01-01,3.88,,0,Board Games
ActRaiser 2,1993-10-29,3.12,,0,
Eternal Champions (1993),1993-08-14,3.8,,0,"Action, Fighting"
Might and Magic 5: Darkside of Xeen,1993-01-01,2.67,,0,RPG
Star Wars: Rebel Assault,1993-11-01,3.5,,0,Arcade
Shadowrun (1993),1993-05-01,4.17,,0,"Arcade, Action, RPG, Puzzle"
James Pond 2: Codename Robocod,1993-01-01,2.86,,0,Arcade
Betrayal at Krondor,1993-01-01,3.9,,0,RPG
Lotus: The Ultimate Challenge,1993-07-01,4.11,,0,"Racing, Arcade"
3 Count Bout,1993-03-25,0.0,,0,Fighting
Pink Goes to Hollywood,1993-01-01,3.17,,0,
Superhero League of Hoboken,1993-12-31,0.0,,1,"Adventure, RPG"
Aero Fighters,1993-06-30,3.33,,0,Shooter
SENGOKU II,1993-11-08,0.0,,0,Action
Mad Dog McCree (1993),1993-04-22,4.33,,0,
Ren & Stimpy: Stimpy's Invention,1993-01-01,3.25,,0,"Platformer, Action"
Cliffhanger,1993-11-17,3.31,,0,Action
Kid Dracula,1993-01-03,3.75,,0,"Platformer, Action"
Kirby's Pinball Land (1993),1993-11-27,0.0,,0,
World Heroes 2 (1993),1993-04-28,0.0,,0,Fighting
Haunting,1993-08-17,4.33,,0,Action
F1,1993-01-01,0.0,,0,"Racing, Sports"
Princess Maker 2,1993-06-15,4.67,,0,Simulation
Pizza Tycoon,1993-12-31,0.0,,4,"Strategy, Simulation"
Asterix and the Great Rescue,1993-11-01,0.0,,0,
James Bond 007: The Duel,1993-05-14,3.08,,0,Action
Jurassic Park (1993),1993-01-01,0.0,,0,"Shooter, Arcade, Action"
Asterix (1993),1993-01-01,0.0,,0,"Platformer, Action"
SimFarm,1993-09-01,3.78,,0,"Strategy, Simulation"
Strip-Poker Pro,1993-01-01,4.29,,0,Card
Yoshi's Safari,1993-07-14,0.0,,0,
The Even More Incredible Machine,1993-01-01,0.0,,0,Puzzle
Mega Man IV,1993-10-29,3.89,,0,Platformer
Cadillacs & Dinosaurs,1993-02-10,4.38,,0,Action
Spider-Man and the X-Men in Arcade's Revenge,1993-08-19,0.0,,0,Action
Columns III (1993),1993-10-15,4.17,,0,Puzzle
The Punisher (1993 video game),1993-04-22,0.0,,0,Fighting
Dungeons & Dragons: Tower of Doom,1993-01-01,3.43,,0,"Action, RPG"
Fury of the Furries,1993-01-01,0.0,,0,"Arcade, Action"
NHLPA Hockey '93,1993-04-05,4.25,,0,Sports
Nigel Mansell's World Championship Challenge,1993-10-01,4.33,,0,"Racing, Simulation"
SkyRoads,1993-01-01,0.0,,0,Arcade
Blades of Vengeance,1993-01-01,3.4,,0,
B.O.B.,1993-07-22,3.29,,0,
Warlords 2,1993-01-01,0.0,,0,Strategy
Hexxagon,1993-01-01,0.0,,0,"Strategy, Board Games"
WolfPack,1993-01-01,0.0,,10,Simulation
R-Type III: The Third Lightning,1993-12-10,0.0,,0,
Space Hulk (1993),1993-06-01,0.0,,0,
Ranger X,1993-01-01,0.0,,0,Action
The 7th Saga,1993-04-23,0.0,,0,"Adventure, RPG"
Frontier: Elite 2,1993-01-01,0.0,,0,"Action, Simulation"
Star Wars Chess,1993-01-01,2.22,,0,Board Games
Chester Cheetah: Wild Wild Quest,1993-01-01,2.83,,0,
Cyborg Justice,1993-01-01,4.0,,0,
Tetris 2,1993-01-01,0.0,,0,
Metal Max 2,1993-03-05,0.0,,0,RPG
Batman Returns (Nintendo),1993-01-15,0.0,,0,"Adventure, Action"
MegaRace,1993-01-01,3.33,,0,Racing
Fantasy Empires,1993-01-01,0.0,,0,"Strategy, RPG, Simulation"
Joe & Mac Caveman Ninja,1993-01-01,0.0,,0,Arcade
Bishoujo Senshi Sailor Moon R,1993-12-29,0.0,,0,"Action, Fighting"
Alien Carnage,1993-10-10,0.0,,0,Arcade
Teenage Mutant Ninja Turtles III: Radical Rescue,1993-11-25,0.0,,0,
Teresa: House Guest,1993-01-01,0.0,,0,Adventure
Lamborghini American Challenge,1993-01-01,0.0,,0,Racing
Vida,1993-01-01,0.0,,0,Adventure
World Heroes (1993),1993-09-01,0.0,,0,Fighting
Lunar: The Silver Star,1993-12-15,0.0,80.0,0,RPG
Cyclemania,1993-12-31,0.0,,0,"Racing, Sports"
Lost in Time,1993-01-01,0.0,,0,"Casual, Indie, Adventure"
Retro Classix: Joe & Mac Returns,1993-12-31,0.0,,0,Action
Zephyr,1993-12-31,0.0,,0,"Racing, Action, Sports"
Veil of Darkness,1993-01-01,0.0,,0,"Adventure, Action, RPG"
Mutant League Football,1993-09-10,0.0,,0,Sports
Plok,1993-12-10,0.0,,0,
Baby Type,1993-01-01,0.0,,0,Educational
Cotton: Fantastic Night Dreams,1993-02-12,0.0,76.0,0,"Shooter, Action"
Magicland Dizzy,1993-01-01,0.0,,0,Arcade
The Terminator: Rampage,1993-01-01,0.0,,0,"Shooter, Action"
Gobliiins pack,1993-07-04,0.0,,0,"Adventure, Puzzle"
California Games II,1993-01-01,0.0,,0,Sports
Lands of Lore 1+2,1993-01-01,0.0,,0,RPG
Star Wars: X-Wing - B-Wing Tour of Duty,1993-01-01,0.0,,0,Simulation
Soccer Kid (1993),1993-01-01,3.57,,0,
The Itchy & Scratchy Game,1993-01-01,0.0,,0,"Platformer, Action"
Wiz 'n' Liz,1993-01-01,0.0,,0,
The Second Samurai,1993-01-01,0.0,,0,"Strategy, Action"
Zool 2,1993-01-01,0.0,,0,Arcade
"Titus the Fox (GB, GBC)",1993-06-18,0.0,,0,"Platformer, Adventure, Action"
Mazin Saga: Mutant Fighter,1993-02-25,0.0,,0,"Action, Fighting"
Pop'n TwinBee (1993),1993-03-26,0.0,,0,Shooter
Outlander,1993-04-01,4.17,,0,Action
Fire & Ice,1993-01-01,0.0,,0,"Platformer, Arcade"
Shining Force: The Sword of Hajya (GG),1993-06-25,0.0,,0,"Strategy, RPG"
Dungeon Master II: The Legend of Skullkeep,1993-01-01,0.0,,0,RPG
Sub-Terrania,1993-01-01,0.0,,0,"Shooter, Action"
Alfred Chicken,1993-01-01,0.0,,0,
Mario & Wario,1993-08-27,0.0,,0,Puzzle
Марьяж,1993-01-01,0.0,,0,Card
Daryl F. Gates' Police Quest: Open Season,1993-01-01,0.0,,0,Adventure
Cool World (1993),1993-06-01,0.0,,0,Action
Claymates,1993-04-26,0.0,,0,
Speed Racer,1993-01-01,0.0,,0,"Racing, Arcade"
Bubsy in Claws Encounters of the Furred Kind,1993-01-01,0.0,,0,
Jack in the Dark,1993-12-25,0.0,,0,Adventure
King,1993-01-01,0.0,,0,"Card, Strategy, Family"
Ys IV: The Dawn of Ys,1993-12-22,0.0,,0,"Adventure, RPG"
Nigel Mansell's World Championship Racing,1993-08-01,0.0,,0,"Racing, Sports"
Champions World Class Soccer,1993-01-01,0.0,,0,"Simulation, Sports"
Ishar 2: Messengers of Doom,1993-01-01,0.0,,0,RPG
Run Saber,1993-06-08,0.0,,0,Action
T2: The Arcade Game,1993-01-01,0.0,,0,Arcade
Goofy's Hysterical History Tour,1993-09-28,0.0,,0,Action
Shadowcaster,1993-09-01,0.0,,0,"Shooter, Action, RPG"
R.C. Pro-Am II,1993-09-23,0.0,,0,Racing
The All-New Misadventures of Dangerous Dave: Episode 1 - Dave's Risky Rescue,1993-01-01,0.0,,0,"Platformer, Arcade, Action"
Lionheart (1993),1993-01-01,0.0,,0,
Transarctica,1993-01-01,0.0,,0,Strategy
Operation Logic Bomb,1993-04-23,0.0,,0,"Shooter, Action"
Dragon's Lair CD-ROM,1993-01-01,0.0,,0,Arcade
Companions of Xanth,1993-01-01,0.0,,0,Adventure
Hammer of the Gods,1993-12-31,0.0,,0,Strategy
Pac-Attack (1993),1993-01-01,0.0,,0,Puzzle
McDonald's Treasure Land Adventure,1993-09-23,0.0,,0,"Platformer, Action"
Innocent Until Caught,1993-01-01,0.0,,0,Adventure
Tiny Toon Adventures 2: Montana's Movie Madness,1993-12-22,0.0,,0,Platformer
Dizzy: Prince of the Yolkfolk,1993-01-01,0.0,,0,Arcade
Марьяж 2,1993-10-01,0.0,,0,Card
Fields of Glory,1993-12-20,0.0,,0,"Strategy, Simulation"
Unlimited Adventures,1993-01-01,0.0,,0,RPG
Night Slashers,1993-12-31,0.0,,0,"Arcade, Fighting"
Batman: The Animated Series,1993-11-01,0.0,,0,Action
Math Blaster: In Search of Spot,1993-01-01,0.0,,0,Educational
Populous 2,1993-01-01,0.0,,0,Strategy
"Freddy Pharkas, Frontier Pharmacist",1993-01-01,0.0,,0,Adventure
Disappearing Balls,1993-01-01,0.0,,0,
Pepper's Adventures in Time,1993-01-01,0.0,,0,"Educational, Adventure"
Strip Poker Professional,1993-01-01,0.0,,0,Card
Saturday Night Slam Masters,1993-07-13,0.0,,0,Fighting
Link: The Faces of Evil,1993-10-10,0.0,,0,"Adventure, Action"
Seek and Destroy,1993-01-01,0.0,,0,Arcade
Porntris,1993-01-01,0.0,,0,Arcade
Dogfight: 80 Years of Aerial Warfare,1993-01-01,0.0,,0,Simulation
Uncharted Waters 2: New Horizons,1993-02-01,0.0,,0,"Strategy, Adventure, RPG"
Chuck Rock II: Son of Chuck,1993-01-01,0.0,,0,"Platformer, Action"
Wayne's World,1993-01-01,0.0,,0,"Platformer, Adventure"
Last Action Hero,1993-12-10,0.0,,0,"Arcade, Action"
SOS (1993),1993-05-28,0.0,,0,Adventure
Bubble Bobble Part 2,1993-01-01,0.0,,0,
Sid & Al's Incredible Toons,1993-01-01,0.0,,0,
Bram Stoker's Dracula (PC),1993-01-01,0.0,,0,Action
Star Control 1+2,1993-11-29,0.0,,0,"Strategy, Action"
ScubaVenture: The Search for Pirate's Treasure,1993-12-30,0.0,,0,"Platformer, Arcade, Action"
Zelda: The Wand of Gamelon,1993-10-10,0.0,,0,"Adventure, Action"
OutRun 2019,1993-03-26,0.0,,0,Racing
Hired Guns,1993-01-01,0.0,,0,RPG
The Journeyman Project,1993-01-01,0.0,,0,Adventure
EcoQuest 2: Lost Secret of the Rainforest,1993-01-01,0.0,,0,Adventure
NHL Hockey,1993-01-01,0.0,,0,Sports
Championship Manager '93,1993-01-01,0.0,,0,"Strategy, Sports"
Barbie: Super Model,1993-01-01,0.0,,0,"Educational, Action"
Snow Bros. Nick & Tom,1993-05-28,0.0,60.0,0,Platformer
James Pond 3,1993-01-01,0.0,,0,Platformer
The Lawnmower Man,1993-11-08,0.0,,0,"Arcade, Action, Puzzle"
Operation Europe: Path to Victory,1993-01-16,0.0,,0,
High Seas Havoc,1993-08-16,0.0,,0,Action
The Ren & Stimpy Show: Veediots!,1993-01-01,0.0,,0,Action
Burntime,1993-01-01,0.0,,0,"Strategy, Adventure, RPG"
Arctic Baron,1993-01-01,0.0,,0,"Strategy, Adventure"
Duke Nukem (GBC),1993-11-03,0.0,,1,"Platformer, Action"
Lollypop,1993-12-31,0.0,,0,"Arcade, Adventure, Action"
Dinopark Tycoon,1993-01-01,0.0,,0,Strategy
Premier Manager 2,1993-01-01,0.0,,0,"Strategy, Simulation, Sports"
Dracula Unleashed,1993-01-01,0.0,,0,Adventure
Alien Breed II: The Horror Continues,1993-01-01,0.0,,0,Action
Ambermoon,1993-01-01,0.0,,0,RPG
Winter Olympics,1993-12-01,0.0,,0,Sports
The Twisted Tales of Spike McFang,1993-03-19,0.0,,0,RPG
Fighter's History,1993-01-01,0.0,,0,Fighting
Genghis Khan 2: Clan of the Gray Wolf,1993-01-01,0.0,,0,Strategy
Quantum Gate,1993-01-01,0.0,,0,Adventure
Dragon's Lair III: The Curse of Mordread,1993-01-01,0.0,,0,
Rocky Rodent,1993-07-30,0.0,,0,Action
Ardy Lightfoot,1993-11-26,0.0,,0,Platformer
Krusty's Super Fun House,1993-01-01,0.0,,0,Arcade
Sango Fighter,1993-01-01,0.0,,0,"Arcade, Fighting"
The Seven Cities of Gold,1993-01-01,0.0,,0,Strategy
Encarta MindMaze,1993-01-01,0.0,,0,Educational
BioMetal,1993-03-19,0.0,,0,
Shadow of the Comet,1993-01-01,0.0,,0,Adventure
Blue Force,1993-01-01,0.0,,0,Adventure
Aces over Europe,1993-01-01,0.0,,0,Simulation
A Dinosaur's Tale,1993-01-01,0.0,,0,Action
Aerobiz Supersonic,1993-04-02,0.0,,0,
Bulls vs Lakers and the NBA Playoffs,1993-04-02,0.0,,0,"Simulation, Sports"
Sexy Fighter,1993-01-01,0.0,,0,"Adventure, RPG"
Ground Zero: Texas,1993-11-01,0.0,,0,Shooter
Super Caesars Palace,1993-08-08,0.0,,0,
The Jetsons: Cogswell's Caper!,1993-04-23,0.0,,0,Platformer
Tuff E Nuff,1993-03-26,0.0,,0,Fighting
Coaster,1993-01-01,0.0,,0,"Casual, Action, Simulation"
Football Manager,1993-01-01,0.0,,0,"Strategy, Sports"
Rome 92 A.D.: The Pathway to Power,1993-01-01,0.0,,0,Adventure
The Amazon Trail,1993-01-01,0.0,,0,"Educational, Adventure, Sports"
Gateway 2: Homeworld,1993-01-01,0.0,,0,Adventure
Cruel World,1993-01-01,0.0,,0,"Adventure, Action, RPG, Arcade, Simulation, Indie"
Crime Patrol,1993-01-01,0.0,,0,
Liberty or Death,1993-01-01,0.0,,0,Strategy
Stronghold (1993),1993-01-01,0.0,,0,Strategy
Robinson's Requiem Collection,1993-05-29,0.0,,0,"Adventure, RPG"
NHL Stanley Cup,1993-11-01,0.0,,0,Sports
Merchant Prince,1993-01-01,0.0,,0,Strategy
The Terminator 2029: Operation Scour,1993-01-01,0.0,,0,"Shooter, Action"
Козел,1993-01-01,0.0,,0,Card
Rusty (1993),1993-07-01,0.0,,0,"Adventure, Action"
Winning Post,1993-09-10,0.0,,0,"Racing, Simulation"
Rolo to the Rescue,1993-04-29,0.0,,0,Action
Dragon's Revenge,1993-12-10,0.0,,0,
Dennis the Menace,1993-01-05,0.0,,0,"Platformer, Action"
Body Blows,1993-01-01,0.0,,0,"Arcade, Fighting"
Torneko's Great Adventure: Mystery Dungeon,1993-09-19,0.0,,0,RPG
Neugier: Umi to Kaze no Kodō,1993-03-26,0.0,,0,Adventure
Secret of the Stars,1993-11-05,0.0,,0,RPG
Death Gate,1993-12-31,0.0,,0,Adventure
Warriors of Legend,1993-01-01,0.0,,0,RPG
Barbie Super Model,1993-01-01,0.0,,0,Arcade
Prince of Evil,1993-01-01,0.0,,0,Arcade
Shadow President,1993-02-01,0.0,,0,Strategy
Tinhead,1993-01-01,0.0,,0,
Awesome Possum... Kicks Dr. Machino's Butt,1993-11-25,0.0,,0,
Blaster Master 2,1993-01-01,0.0,,0,
Battleship (1993),1993-09-01,0.0,,0,
Diggers,1993-01-01,0.0,,0,"Arcade, Puzzle"
Super Godzilla,1993-12-23,0.0,,0,Action
Hoyle Classic Card Games (1993),1993-01-01,0.0,,0,Card
IndyCar Racing,1993-01-01,0.0,,0,"Racing, Sports"
The Shadow of Yserbius,1993-01-01,0.0,,0,RPG
Buzz Aldrin's Race into Space,1993-03-01,0.0,,0,Strategy
Mystery at the Museums,1993-01-01,0.0,,0,"Educational, Puzzle"
Asterix: Caesar's Challenge,1993-01-01,0.0,,0,"Casual, Educational, Board Games, Puzzle"
M.C. Kids,1993-05-19,0.0,,0,"Platformer, Adventure"
Joy Mech Fight,1993-05-21,0.0,,0,Fighting
Hired Guns (1993),1993-01-01,0.0,,0,"Shooter, Action, RPG"
Disciples of Steel: Chronicles of CyHagan,1993-01-01,0.0,,0,RPG
Mickey's ABC: A Day at the Fair,1993-01-01,0.0,,0,"Educational, Adventure"
Forgotten Realms Unlimited Adventure,1993-03-17,0.0,,0,RPG
Chopper Duel,1993-08-02,0.0,,0,Arcade
Dave Goes Nutz!,1993-07-30,0.0,,0,"Platformer, Arcade, Action"
Iron Helix,1993-01-01,0.0,,0,Adventure
Jaguar XJ220,1993-03-26,0.0,,0,Racing
SegaSonic the Hedgehog,1993-07-01,0.0,,0,Action
Math Blaster Episode I: In Search of Spot,1993-01-01,0.0,,0,Educational
Greatest Heavyweights,1993-12-25,0.0,,0,Sports
Theatre of Death,1993-06-12,0.0,,0,"Strategy, Action"
Ultima: Runes of Virtue II (GB),1993-11-19,0.0,,0,"Adventure, Action, RPG"
Firestriker,1993-12-17,0.0,,0,Action
Squarez Deluxe!,1993-01-01,0.0,,0,"Action, Puzzle"
Inca 2: Wiracocha,1993-01-01,0.0,,0,"Arcade, Adventure"
Pickle Wars,1993-01-01,0.0,,0,Arcade
Rolling Thunder 3,1993-05-19,0.0,,0,
Boxing Legends of the Ring,1993-11-05,0.0,,0,"Fighting, Sports"
Kendo Rage,1993-01-22,0.0,,0,"Platformer, Action"
Carriers at War 2,1993-01-01,0.0,,0,Strategy
Battle Isle: The Moon of Chromos,1993-01-01,0.0,,0,Strategy
From Corner to Corner,1993-01-01,0.0,,0,Board Games
Kasparov's Gambit,1993-01-01,0.0,,0,
Scooter's Magic Castle,1993-01-01,0.0,,0,Educational
Network Q RAC Rally,1993-01-01,0.0,,0,Racing
Howitzer,1993-01-01,0.0,,0,Strategy
Ganbare Goemon 2: Kiteretsu Shougun Magginesu,1993-12-22,0.0,,0,"Platformer, Adventure, Action"
Kamen Rider SD: Shutsugeki!! Rider Machine,1993-07-09,0.0,,0,Action
Socket,1993-08-17,0.0,,0,Platformer
Maten no Soumetsu,1993-12-29,0.0,,0,RPG
Sink or Swim,1993-01-01,0.0,,0,Arcade
Whale's Voyage,1993-01-01,0.0,,0,"Strategy, RPG"
Goal!,1993-01-01,0.0,,0,Sports
Magic Boy,1993-01-01,0.0,,0,Platformer
Metal Masters,1993-12-01,0.0,,0,"Action, Fighting"
The Simpsons: Itchy & Scratchy in Miniature Golf Madness,1993-01-01,0.0,,0,Sports
Battle Clash,1993-03-18,0.0,,0,
The Peace Keepers,1993-12-17,0.0,,0,Fighting
Калах (1993),1993-01-01,0.0,,0,Puzzle
Penthouse Mahjong,1993-01-01,0.0,,0,
Carnage,1993-01-01,0.0,,0,"Racing, Arcade, Action, Indie"
M-Labyrinth,1993-01-01,0.0,,0,Puzzle
Towers: Lord Baniff's Deceit,1993-01-01,0.0,,0,RPG
