name,release_date,rating,metacritic,playtime,genres
Mega Man X4 (1997),1997-08-01,4.3,,0,Action
Quake II: Quad Damage,1997-12-08,4.22,,1,Shooter
Moto Racer,1997-08-31,4.0,,1,"Racing, Action"
Братья Пилоты: По следам полосатого слона,1997-09-22,4.03,,0,"Adventure, Puzzle"
Resident Evil Director's Cut,1997-09-25,4.24,,0,Action
Heroes of Might and Magic 2: The Price of Loyalty,1997-01-01,4.31,,0,Strategy
Earth 2140 Trilogy,1997-10-14,3.4,,1,Strategy
Redneck Rampage,1997-04-30,3.77,,1,"Shooter, Adventure, Action, RPG, Casual"
Breath of Fire III (1997),1997-09-11,4.36,,0,RPG
Croc: Legend of the Gobbos,1997-09-29,3.77,,6,Arcade
Klonoa: Door to Phantomile,1997-12-11,4.3,,0,"Platformer, Action"
FIFA '98: Road to World Cup,1997-11-30,4.37,,0,Sports
Atlantis: The Lost Tales,1997-09-30,2.92,,1,"Adventure, Puzzle"
Pandemonium 2,1997-09-30,3.46,,0,"Platformer, Adventure, Action"
Lula: The Sexy Empire,1997-12-31,3.5,,1,Strategy
THE KING OF FIGHTERS '97,1997-07-28,4.0,71.0,0,"Casual, Arcade, Action, Fighting"
Mega Man Legends (1997),1997-12-18,3.82,59.0,0,"Adventure, Action, RPG"
Tomba!,1997-06-19,4.08,,0,"Adventure, Action"
Nightmare Creatures,1997-01-01,3.97,,0,"Shooter, Action"
688(I) Hunter/Killer,1997-07-03,0.0,,1,Strategy
Mortal Kombat Mythologies: Sub-Zero,1997-10-01,2.88,,0,"Platformer, Action"
Kirby's Dream Land 3 (1997),1997-11-27,3.65,,0,"Platformer, Adventure, Action"
Tender Loving Care,1997-12-31,3.88,,2,"Casual, Adventure"
STAR WARS: X-Wing vs. TIE Fighter,1997-04-16,3.7,,1,Action
Capitalism Plus,1997-04-29,0.0,,1,"Strategy, Simulation"
Chasm: The Rift,1997-09-30,3.63,,2,"Shooter, Action"
Star Trek: Starfleet Academy,1997-09-11,0.0,,3,"Adventure, Action, Simulation"
PARKAN: THE IMPERIAL CHRONICLES,1997-08-31,3.62,,1,"Shooter, Adventure, RPG, Strategy, Simulation"
Zork: Grand Inquisitor,1997-10-30,3.5,,6,"Adventure, Action"
Dragon Ball GT: Final Bout,1997-07-31,3.21,,0,"Action, Fighting"
Imperium Galactica,1997-02-28,0.0,,2,Strategy
Need for Speed 2 Special Edition,1997-11-06,4.16,,0,"Racing, Arcade"
Rampage World Tour,1997-01-01,3.74,,10,"Arcade, Action"
Bomberman 64 (1997),1997-11-30,3.55,,0,Action
Krush Kill 'N Destroy Xtreme,1997-10-31,0.0,,1,Strategy
Real Bout Fatal Fury 2: The Newcomers,1997-12-31,3.5,,0,
Time Crisis,1997-06-27,4.09,,0,
Uprising: Join or Die,1997-10-16,4.0,,3,"Strategy, Action"
Ghost in the Shell,1997-07-17,3.3,,1,"Action, Simulation"
POD Gold,1997-02-27,4.5,,1,"Racing, Arcade"
The Feeble Files,1997-01-01,0.0,,1,Adventure
Ace Combat 2,1997-05-30,4.17,,0,
Captain Claw,1997-01-01,4.33,,0,"Platformer, Arcade"
War Wind II: Human Onslaught,1997-11-30,0.0,,1,Strategy
Blast Corps,1997-03-21,3.88,,0,"Action, Puzzle"
YU-NO: A Girl Who Chants Love at the Bound of this World,1997-12-04,3.17,64.0,15,Adventure
"KKnD: Krush, Kill 'n Destroy",1997-01-01,4.23,,0,Strategy
Interstate '76,1997-02-28,4.12,80.0,0,"Racing, Action"
Einhander,1997-11-20,4.22,89.0,0,"Shooter, Action"
Command & Conquer: Red Alert - Counterstrike,1997-04-03,3.83,,0,Strategy
Dead or Alive,1997-10-09,3.33,84.0,0,Fighting
Marvel Super Heroes vs. Street Fighter,1997-06-18,4.15,,0,Fighting
Bloody Roar,1997-07-07,4.07,,1,Fighting
Bushido Blade,1997-03-14,4.09,83.0,0,Fighting
Tales of Destiny,1997-12-23,4.23,,0,RPG
Ultima Online,1997-09-25,4.13,59.0,79,"Massively Multiplayer, RPG"
Imperialism,1997-08-30,0.0,,1,Strategy
Panzer General 2,1997-09-21,3.62,,1,Strategy
Hexplore,1997-12-31,0.0,,3,"Adventure, Action, RPG"
Dark Reign + Expansion,1997-08-30,0.0,,1,Strategy
Fragile Allegiance,1997-03-30,0.0,,3,Strategy
Sonic R,1997-11-18,2.89,,0,Racing
Nuclear Strike,1997-01-01,3.83,,0,"Shooter, Arcade, Action"
Command & Conquer: Red Alert - The Aftermath,1997-09-24,3.71,,0,Strategy
The Settlers 2 Gold Edition,1997-01-01,4.09,,0,Strategy
SaGa Frontier,1997-07-11,4.18,75.0,0,RPG
Armored Core,1997-07-10,4.11,,0,"Shooter, Action, Simulation"
Herc's Adventures,1997-07-31,4.21,,0,"Adventure, Action"
Men in Black: The Game,1997-11-18,3.25,,0,"Adventure, Action"
Micro Machines V3,1997-03-01,4.13,,0,"Racing, Arcade"
The Lost Vikings 2,1997-02-27,4.19,,0,"Platformer, Puzzle"
Command & Conquer Gold,1997-01-01,4.23,,0,Strategy
Combat Chess,1997-12-29,0.0,,0,Strategy
The Journeyman Project 1: Pegasus Prime,1997-06-18,0.0,,1,"Casual, Indie, Adventure, Puzzle"
KKnD Xtreme,1997-01-01,4.17,,0,Strategy
Real Bout Fatal Fury Special,1997-01-28,0.0,,0,"Arcade, Fighting"
Industry Giant,1997-06-19,0.0,,1,"Strategy, Simulation"
The Lost World: Jurassic Park,1997-08-01,3.92,,0,Action
Mischief Makers,1997-06-27,4.29,,0,"Platformer, Action"
Dungeon Keeper: The Deeper Dungeons,1997-01-01,3.56,,0,Strategy
Outlaws,1997-03-31,3.79,,0,"Shooter, Action"
NHL 98,1997-08-31,4.0,,0,Sports
Monster Rancher,1997-07-24,3.5,,0,
GAG: The Impotent Mystery,1997-01-01,4.14,,0,Adventure
Tomb Raider: Unfinished Business,1997-01-01,3.25,,60,"Shooter, Action"
The Lost World: Jurassic Park (1997),1997-09-16,4.22,,0,Action
UFOs,1997-01-01,4.16,,0,Adventure
Debris,1997-01-01,0.0,,2,"Adventure, Action, Casual, Strategy, Arcade, Simulation, Indie"
Casper,1997-03-14,3.57,,0,Action
Moon: Remix RPG Adventure,1997-10-16,0.0,,0,RPG
The City of Lost Children,1997-01-01,3.5,,0,Adventure
Atomic Bomberman,1997-01-01,4.0,,0,Arcade
I.Q.: Intelligent Qube,1997-01-31,4.0,,0,Puzzle
Incubation: Time Is Running Out,1997-01-01,4.32,,0,Strategy
Shining Force III,1997-12-11,4.67,,0,"Strategy, RPG"
Myth: The Fallen Lords,1997-11-25,0.0,91.0,0,Strategy
LEGO Island,1997-10-02,3.86,,0,"Racing, Arcade"
Blood: Plasma Pack,1997-09-01,3.67,,0,"Shooter, Action"
G-Police,1997-01-01,3.67,,0,"Shooter, Action"
Pax Imperia - Eminent Domain,1997-09-30,0.0,,1,Strategy
Castlevania Legends,1997-11-27,2.4,,0,Platformer
Extreme-G,1997-09-30,4.0,,0,
Shin Megami Tensei: Devil Summoner: Soul Hackers (1997),1997-11-13,4.0,,0,RPG
POD,1997-02-27,4.09,,20,"Racing, Arcade"
Pacific General,1997-06-29,0.0,,0,Strategy
Jersey Devil (1997),1997-12-12,3.83,,0,
Duke Nukem 3D: Duke It Out in D.C.,1997-01-01,3.67,,0,Action
International Superstar Soccer 64,1997-06-01,4.12,,0,Sports
Overboard! (1997),1997-10-01,4.1,,0,Action
Norse by Norse West: The Return of the Lost Vikings,1997-02-27,4.09,,0,"Platformer, Puzzle"
Lands of Lore: Guardians of Destiny,1997-09-29,3.67,,0,"Action, RPG"
MEGA MAN X3,1997-01-01,3.57,,9,Arcade
Cool Boarders 2,1997-08-28,0.0,,30,"Racing, Sports"
NBA Live 98,1997-01-01,3.0,,0,Sports
Chameleon Twist,1997-11-30,4.14,,0,Platformer
FIFA: Road to World Cup 98,1997-06-17,3.92,,0,Sports
Sim City 3000,1997-02-01,4.18,,0,"Strategy, Simulation"
ClayFighter 63⅓,1997-10-23,3.71,,0,"Action, Fighting"
Ecstatica 2,1997-01-01,4.22,,0,"Adventure, Action"
Pro Pinball Timeshock,1997-09-29,0.0,,0,"Action, Simulation"
Dark Colony,1997-08-31,4.3,,0,Strategy
Alien Earth,1997-01-01,0.0,,1,"Strategy, Adventure, Action"
Super Bomberman 5,1997-02-28,3.82,,0,"Action, Puzzle"
Wing Commander: Prophecy,1997-11-30,4.33,,1,Simulation
Test Drive 4,1997-01-01,0.0,,0,Racing
Harvest Moon GB,1997-12-19,0.0,,0,RPG
Carmageddon Splat Pack,1997-01-01,4.0,,0,"Racing, Arcade, Action"
Blood: Cryptic Passage,1997-01-01,0.0,,0,"Shooter, Action"
Dark Earth,1997-09-30,0.0,,0,"Adventure, Action"
Beasts & Bumpkins,1997-01-01,0.0,,0,Strategy
Colony Wars,1997-10-31,0.0,,0,
Super Gem Fighter Mini Mix,1997-09-04,4.17,,0,Fighting
Jet Moto 2 (1997),1997-10-31,3.71,,0,"Racing, Arcade"
Civilization 2: Conflicts in Civilization,1997-01-01,0.0,,0,Strategy
Donkey Kong Land 3,1997-10-01,0.0,,0,
International Superstar Soccer Pro,1997-05-02,0.0,,0,Sports
Nagano Winter Olympics '98,1997-12-18,3.62,,0,Sports
Fallen Haven: Liberation Day,1997-12-31,0.0,,1,"Action, Simulation"
MageSlayer,1997-09-30,0.0,,0,Arcade
Front Mission: The Second,1997-09-25,0.0,,0,"Action, RPG"
Rage Racer,1997-06-01,0.0,,0,Racing
Star Wars: Masters of Teras Kasi,1997-10-31,3.11,,0,Fighting
Sega Rally Championship,1997-01-01,0.0,,5,Racing
Point Blank (1997),1997-08-07,4.17,,0,Action
Dynasty Warriors (1997),1997-02-28,0.0,,0,Fighting
TOCA Touring Car Championship,1997-11-01,0.0,,0,Racing
Seven Kingdoms,1997-01-01,4.5,,0,Strategy
Game & Watch Gallery,1997-05-08,3.71,,0,Puzzle
The Granstream Saga,1997-11-06,0.0,,0,"Action, RPG"
Sonic & Knuckles Collection,1997-01-01,0.0,,0,Arcade
Culdcept,1997-10-30,0.0,,0,Board Games
Rayman Gold,1997-01-01,0.0,,0,Arcade
Duke Nukem 64,1997-11-16,0.0,,0,"Shooter, Action"
Sub Culture,1997-01-01,4.5,,0,Arcade
DoDonPachi,1997-02-05,0.0,,0,"Shooter, Action"
Moonlight Syndrome,1997-10-09,0.0,,0,Adventure
The Simpsons: Virtual Springfield,1997-01-01,0.0,,0,Adventure
SOL DIVIDE -SWORD OF DARKNESS,1997-01-01,0.0,,24,Adventure
V-Rally (1997),1997-08-18,0.0,,0,Racing
NetStorm: Islands at War,1997-01-01,0.0,,0,Strategy
DemonStar,1997-12-31,4.17,,0,"Indie, Shooter, Arcade, Action"
Streets of SimCity,1997-01-01,0.0,,0,"Racing, Action"
Dark Reign: The Future of War,1997-08-31,3.86,,0,Strategy
San Francisco Rush: Extreme Racing,1997-11-08,0.0,,0,Racing
Cool Boarders,1997-01-15,0.0,,0,"Racing, Sports"
Mace: The Dark Age,1997-10-01,0.0,,0,Fighting
Dreams to Reality,1997-01-01,0.0,,0,Action
Shrak for Quake,1997-01-01,0.0,,0,"Shooter, Action"
Take No Prisoners,1997-09-30,0.0,,0,"Shooter, Action, Puzzle, Casual, Arcade, Indie"
Microsoft Flight Simulator '98,1997-01-01,0.0,,0,Simulation
Sid Meier's Gettysburg!,1997-09-30,0.0,92.0,0,Strategy
Deer Hunter,1997-01-01,0.0,,0,Sports
Arkanoid: Doh It Again,1997-01-15,4.33,,0,Action
Lomax,1997-01-01,0.0,,0,Arcade
Star Wars: Yoda Stories,1997-01-01,0.0,,0,"Arcade, Adventure"
Ultra Vixen,1997-04-01,0.0,,0,Arcade
Tobal 2,1997-04-25,0.0,,0,Fighting
Top Gear Rally,1997-12-05,0.0,78.0,0,Racing
Puyo Puyo SUN,1997-02-14,0.0,,0,Puzzle
Civilization 2: Fantastic Worlds,1997-01-01,0.0,,0,Strategy
Sonic 3D: Flickies' Island (aka Blast),1997-01-01,0.0,,0,Arcade
Shipwreckers!,1997-01-01,0.0,,0,"Strategy, Action"
International Rally Championship,1997-09-22,0.0,,0,Racing
Alone in the Dark: The Trilogy 1+2+3,1997-04-09,0.0,72.0,0,"Adventure, Action"
Katharsis,1997-01-01,0.0,,2,"Arcade, Indie, Adventure, Simulation"
Test Drive Off-Road,1997-03-10,0.0,,0,Racing
Lords of Magic,1997-11-30,0.0,,0,Strategy
Automobili Lamborghini,1997-11-30,0.0,,0,Racing
NBA Hangtime,1997-01-17,0.0,,0,Sports
Rally Cross (1997),1997-01-31,0.0,,0,Racing
Warlords 3: Reign of Heroes,1997-10-08,0.0,,0,Strategy
Strikers 1945 II,1997-01-01,0.0,68.0,0,"Shooter, Action"
X-Men: The Ravages of Apocalypse,1997-12-01,0.0,,0,"Shooter, Action"
Смута: Ожившие мертвецы,1997-03-01,0.0,,0,"Shooter, Action"
Virtual Pool (1997),1997-11-17,0.0,,0,"Simulation, Sports"
Beast Wars: Transformers,1997-12-05,0.0,,0,Action
Pro Pinball: Timeshock!,1997-01-01,0.0,,0,"Arcade, Action"
Psychic Force 2 / Psychic Force 2012,1997-07-02,0.0,,0,"Arcade, Fighting"
Hot Shots Golf (1997),1997-07-17,3.29,,0,Sports
Excalibur 2555 A.D.,1997-01-01,0.0,,0,"Shooter, Action"
Worms: The Director's Cut,1997-01-01,0.0,,0,Strategy
Duke: Nuclear Winter,1997-12-30,0.0,,0,"Shooter, Action"
Independence Day,1997-01-01,0.0,,0,"Shooter, Arcade, Action"
Aero Fighters Assault,1997-10-30,0.0,,0,
BS The Legend of Zelda - Ancient Stone Tablets,1997-03-30,0.0,,0,"Adventure, Action, RPG"
Puzzle Bobble 3,1997-03-28,0.0,,0,Puzzle
Earth 2140 (1997),1997-01-01,0.0,,0,Strategy
Anastasia: Adventures with Pooka and Bartok,1997-11-25,0.0,,0,"Adventure, Action, Puzzle"
Albert Odyssey: Legend of Eldean,1997-07-31,0.0,,0,RPG
Nitro Racers,1997-01-01,0.0,,0,"Racing, Arcade"
Princess Crown,1997-12-11,0.0,,0,"Action, RPG"
Frogger (1997),1997-01-01,0.0,,0,Arcade
Actua Soccer 2,1997-01-01,0.0,,0,Sports
Tenka: Life Force,1997-01-01,0.0,,0,"Shooter, Action"
Magic: The Gathering - Battlemage,1997-01-01,0.0,,0,Strategy
WCW vs. nWo: World Tour,1997-11-30,0.0,,0,"Fighting, Sports"
Ariel's Story Studio,1997-11-25,0.0,,0,"Educational, Family"
NASCAR 98,1997-08-31,0.0,,0,Racing
Spawn: The Eternal,1997-12-01,0.0,,0,Action
Pax Corpus,1997-01-01,0.0,,0,Action
Birthright: The Gorgon's Alliance,1997-01-01,0.0,,0,"Strategy, RPG"
Wipeout XL,1997-01-01,0.0,,0,Racing
The Incredible Hulk: The Pantheon Saga,1997-01-01,0.0,,0,Action
Comanche 3,1997-01-01,0.0,,0,Simulation
A2 Racer,1997-01-01,0.0,,0,"Racing, Arcade"
F1 Pole Position 64,1997-03-28,0.0,,0,Racing
Ray Tracers,1997-01-17,0.0,,0,Racing
Rosco McQueen Firefighter Extreme,1997-09-01,0.0,,0,Action
Exile 3: Ruined World,1997-01-01,0.0,,0,RPG
Dark Rift,1997-07-01,0.0,,0,"Arcade, Action, Fighting"
Disney's Animated Storybook: Hercules,1997-07-27,0.0,,0,"Educational, Family"
Nightmare Ned,1997-01-01,0.0,,0,Adventure
Betrayal in Antara,1997-01-01,0.0,,0,RPG
People's General,1997-12-31,0.0,,0,Strategy
Crazy Gravity,1997-01-01,0.0,,0,"Arcade, Indie, Casual, Adventure"
Madden NFL '98,1997-11-01,0.0,,0,Sports
G-Nome,1997-02-28,0.0,,0,"Shooter, Action, Simulation"
Realms of Arkania: Shadows over Riva,1997-01-01,0.0,,0,RPG
Mega Man Battle & Chase,1997-03-20,0.0,,0,Racing
Gundam: Battle Assault,1997-06-20,0.0,,0,"Action, Fighting"
Holiday Island,1997-01-01,0.0,,0,Strategy
Hoyle Classic Board Games,1997-01-01,0.0,,0,Board Games
V.G. Max (Variable Geo Max),1997-01-01,0.0,,0,"Arcade, Fighting"
Panzer Bandit,1997-08-07,0.0,,0,
Critical Depth,1997-10-31,0.0,,0,Simulation
Screamer Rally,1997-01-01,0.0,,0,Racing
AFL '98,1997-09-30,0.0,,0,Sports
GT Racing '97,1997-01-01,0.0,,0,"Racing, Arcade"
Mass Destruction (1997),1997-09-30,0.0,,0,Simulation
Star Trek: Generations,1997-01-01,0.0,,0,"Shooter, Action"
Mario Andretti Racing,1997-11-30,0.0,,0,Racing
Porsche Challenge,1997-06-30,0.0,,0,Racing
Street Fighter Collection,1997-09-18,0.0,,0,Fighting
One (1997),1997-11-30,0.0,,0,"Shooter, Action"
Dementia,1997-10-24,0.0,,0,Adventure
A Fork in the Tale,1997-02-28,0.0,,0,"Arcade, Adventure"
The Crow: City of Angels,1997-02-28,0.0,,0,"Adventure, Action"
Chewy: ESC from F5,1997-01-01,0.0,,0,Adventure
Caesar's Palace,1997-01-01,0.0,,0,Board Games
Daytona USA Deluxe,1997-01-01,0.0,,0,"Racing, Arcade"
Thunder Truck Rally,1997-01-01,0.0,,0,"Racing, Arcade"
Reader Rabbit's Kindergarten,1997-01-01,0.0,,0,Educational
Battle Bugs (1997),1997-09-18,0.0,,0,
Faery Tale Adventure 2: The Halls of the Dead,1997-01-01,0.0,,0,RPG
Провинциальный игрок,1997-01-01,0.0,,0,"Adventure, Sports"
Poy Poy,1997-06-12,0.0,,0,"Action, Fighting"
Lifeforce Tenka,1997-05-31,0.0,,0,
Disney's Animated Storybook: 101 Dalmatians,1997-03-18,0.0,,0,"Educational, Family"
Shanghai: Dynasty,1997-01-01,0.0,,0,
Championship Manager Season 97/98,1997-01-01,0.0,,0,"Strategy, Sports"
Rapid Racer,1997-11-14,0.0,,0,Racing
Elemental Gearbolt,1997-12-11,0.0,,0,
S.C.A.R.A.B.,1997-01-03,0.0,,0,"Shooter, Action"
Montezuma's Return,1997-12-01,0.0,,0,Arcade
Hoyle Casino '98,1997-01-01,0.0,,0,Card
FIFA Soccer Manager,1997-01-01,0.0,,0,Sports
Extreme Assault,1997-07-30,0.0,,0,Simulation
Independence War,1997-01-01,0.0,,0,Simulation
NHL Breakaway 98,1997-09-09,0.0,,0,Sports
Street Fighter EX Plus α,1997-07-17,0.0,,0,Fighting
Silhouette Mirage,1997-09-10,0.0,69.0,0,"Platformer, Action"
Broken Helix,1997-05-31,0.0,,0,
Marble Drop (I),1997-01-01,0.0,,0,Puzzle
Pocket Bomberman,1997-12-12,0.0,,0,
Doll Messenger 2,1997-01-01,0.0,,0,"Arcade, Fighting"
Chaos Island: The Lost World,1997-01-01,0.0,,0,Strategy
Descent to Undermountain,1997-01-01,0.0,,0,RPG
Command & Conquer: Sole Survivor Online,1997-12-08,0.0,,0,Arcade
F1 Racing Simulation,1997-01-01,0.0,,0,"Racing, Simulation"
Speedboat Attack,1997-01-01,0.0,,0,"Racing, Arcade"
Legend of the River King,1997-09-19,0.0,,0,
Dragon Lore 2: The Heart of the Dragon Man,1997-07-01,0.0,,0,RPG
Crow: The City of Angels,1997-01-01,0.0,,0,"Arcade, Adventure, Fighting"
MadSpace,1997-01-01,0.0,,0,"Shooter, Action"
Rama,1997-01-01,0.0,,0,Adventure
Seven Years War,1997-08-01,0.0,,0,Strategy
FIFA Manager,1997-01-01,0.0,,0,
Runabout,1997-05-23,0.0,,0,Racing
Thunder Force V: Perfect System,1997-07-11,0.0,70.0,0,"Shooter, Action"
Sentient,1997-01-01,0.0,,0,Adventure
Rush Hour,1997-11-17,0.0,,0,"Racing, Educational, Action, Puzzle, Casual, Arcade"
The Note (1997),1997-10-17,0.0,,0,"Adventure, Action"
Duckman: Graphic Adventures of a Private Dick,1997-12-01,0.0,,0,Adventure
Super Bubble Mania,1997-01-01,0.0,,0,Arcade
Premier Manager '97,1997-01-01,0.0,,0,"Strategy, Sports"
Puchi Carat,1997-10-01,0.0,,0,Puzzle
AeroGauge,1997-12-19,0.0,,0,Racing
Madden Football 64,1997-10-31,0.0,,0,Sports
Battle Stations,1997-04-26,0.0,,0,Action
Crypt Killer,1997-02-27,0.0,,0,
Community Pom,1997-10-30,0.0,,0,RPG
Darklight Conflict,1997-01-01,0.0,,0,"Arcade, Simulation"
Defiance (1997),1997-10-31,0.0,,0,"Shooter, Action, Simulation"
UEFA Champions League '97,1997-01-01,0.0,,0,Sports
Meat Puppet,1997-01-01,0.0,,0,"Arcade, Adventure, Action"
Triple Play '98,1997-05-14,0.0,,0,Sports
Lose Your Marbles,1997-01-01,0.0,,0,Arcade
Angst: Rahz' Revenge,1997-01-01,0.0,,0,"Shooter, Action"
Evolution (1997),1997-01-01,0.0,,0,"Strategy, Educational"
Premier Manager '98,1997-01-01,0.0,,0,"Strategy, Sports"
Counter Action,1997-01-01,0.0,,0,Strategy
Conquest Earth,1997-01-01,0.0,,0,Strategy
Hattrick,1997-08-30,0.0,,0,"Strategy, Massively Multiplayer, Sports"
Hardwood Solitaire 2,1997-01-01,0.0,,0,Card
Waterworld,1997-01-01,0.0,,0,Strategy
Spider: The Video Game,1997-02-26,0.0,,0,"Platformer, Action"
Axelerator,1997-01-01,0.0,,0,"Racing, Arcade"
D.O.G.: Fight for Your Life,1997-01-01,0.0,,0,"Racing, Action"
Longbow 2,1997-01-01,0.0,,0,Simulation
Power F1,1997-01-01,0.0,,0,"Racing, Sports"
Cricket '97: Ashes Tour Edition,1997-01-01,0.0,,0,Sports
Callahan's Crosstime Saloon,1997-04-05,0.0,,0,"Adventure, Puzzle"
Quiver,1997-01-01,0.0,,0,"Shooter, Action"
FIFA Soccer 64,1997-02-28,0.0,,0,Sports
Puzzle: Star Sweep,1997-10-30,0.0,,0,Puzzle
Fantastic Four (1997),1997-09-30,0.0,,0,
"Catz 2, Your Virtual Petz",1997-01-01,0.0,,0,
Zoo Keeper,1997-01-01,0.0,,0,Educational
Formula 1 97,1997-09-30,0.0,,0,Racing
Dr. Who: Destiny of the Doctors,1997-01-01,0.0,,0,"Shooter, Action"
Revenge of the Toys,1997-01-01,0.0,,0,Arcade
Uprising: Join or Die!,1997-01-01,0.0,,0,"Strategy, Action"
Star Wars: X-Wing vs. TIE Fighter - Balance of Power,1997-01-01,0.0,,0,Simulation
Obsidian,1997-01-13,0.0,85.0,0,Adventure
Dual Heroes,1997-12-05,0.0,,0,Fighting
Madden NFL 98,1997-07-31,0.0,,0,Sports
Vs.,1997-11-03,0.0,,0,Fighting
Neo Bomberman,1997-05-01,0.0,,0,Action
The Tone Rebellion,1997-01-01,0.0,,0,Strategy
Manx TT Superbike,1997-01-01,0.0,,0,"Racing, Simulation"
Egypt 1156 B.C.: Tomb of the Pharaoh,1997-01-01,0.0,,0,"Educational, Adventure"
Formula 1 Championship Edition,1997-01-01,0.0,,0,"Racing, Simulation"
101 Dalmatians: Escape from DeVil Manor,1997-01-01,0.0,,0,"Casual, Puzzle"
Machine Hunter,1997-01-01,0.0,,0,Arcade
Zero Divide,1997-01-01,0.0,,0,"Arcade, Fighting"
The Chessmaster 5500,1997-01-01,0.0,,0,
BugRiders: The Race of Kings,1997-01-01,0.0,,0,"Racing, Arcade"
Shadow Master,1997-01-01,0.0,,0,"Racing, Arcade, Action"
